primary_key,codes,Sex,year,No
33809,184020701,M,1989,231
33810,184020701,M,1999,297
33811,184020701,M,2009,264
33812,184020701,M,2019,144
33813,184020701,F,1989,182
33814,184020701,F,1999,244
33815,184020701,F,2009,230
33816,184020701,F,2019,133
33817,184020702,MF,1989,76
33818,184020702,MF,1999,118
33819,184020702,MF,2009,97
33820,184020702,MF,2019,56
33821,184020702,M,1989,39
33822,184020702,M,1999,54
33823,184020702,M,2009,55
33824,184020702,M,2019,29
33825,184020702,F,1989,37
33826,184020702,F,1999,64
33827,184020702,F,2009,42
33828,184020702,F,2019,27
33829,184020703,MF,1989,280
33830,184020703,MF,1999,280
33831,184020703,MF,2009,227
33832,184020703,MF,2019,234
33833,184020703,M,1989,141
33834,184020703,M,1999,136
33835,184020703,M,2009,118
33836,184020703,M,2019,120
33837,184020703,F,1989,139
33838,184020703,F,1999,144
33839,184020703,F,2009,109
33840,184020703,F,2019,114
33841,184020704,MF,1989,178
33842,184020704,MF,1999,193
33843,184020704,MF,2009,186
33844,184020704,MF,2019,114
33845,184020704,M,1989,91
33846,184020704,M,1999,102
33847,184020704,M,2009,106
33848,184020704,M,2019,66
33849,184020704,F,1989,87
33850,184020704,F,1999,91
33851,184020704,F,2009,80
33852,184020704,F,2019,48
33853,1840208,MF,1989,2953
33854,1840208,MF,1999,1945
33855,1840208,MF,2009,1410
33856,1840208,MF,2019,1177
33857,1840208,M,1989,1570
33858,1840208,M,1999,1040
33859,1840208,M,2009,754
33860,1840208,M,2019,602
33861,1840208,F,1989,1383
33862,1840208,F,1999,905
33863,1840208,F,2009,656
33864,1840208,F,2019,575
33865,184020803,MF,1989,739
33866,184020803,MF,1999,408
33867,184020803,MF,2009,251
33868,184020803,MF,2019,171
33869,184020803,M,1989,393
33870,184020803,M,1999,216
33871,184020803,M,2009,132
33872,184020803,M,2019,85
33873,184020803,F,1989,346
33874,184020803,F,1999,192
33875,184020803,F,2009,119
33876,184020803,F,2019,86
33877,184020804,MF,1989,223
33878,184020804,MF,1999,91
33879,184020804,MF,2009,75
33880,184020804,MF,2019,75
33881,184020804,M,1989,121
33882,184020804,M,1999,46
33883,184020804,M,2009,40
33884,184020804,M,2019,44
33885,184020804,F,1989,102
33886,184020804,F,1999,45
33887,184020804,F,2009,35
33888,184020804,F,2019,31
33889,184020807,MF,1989,374
33890,184020807,MF,1999,270
33891,184020807,MF,2009,213
33892,184020807,MF,2019,195
33893,184020807,M,1989,205
33894,184020807,M,1999,148
33895,184020807,M,2009,120
33896,184020807,M,2019,101
33897,184020807,F,1989,169
33898,184020807,F,1999,122
33899,184020807,F,2009,93
33900,184020807,F,2019,94
33901,184020808,MF,1989,1617
33902,184020808,MF,1999,1176
33903,184020808,MF,2009,871
33904,184020808,MF,2019,736
33905,184020808,M,1989,851
33906,184020808,M,1999,630
33907,184020808,M,2009,462
33908,184020808,M,2019,372
33909,184020808,F,1989,766
33910,184020808,F,1999,546
33911,184020808,F,2009,409
33912,184020808,F,2019,364
33913,1840209,MF,1989,3011
33914,1840209,MF,1999,1950
33915,1840209,MF,2009,1718
33916,1840209,MF,2019,1760
33917,1840209,M,1989,1609
33918,1840209,M,1999,1042
33919,1840209,M,2009,953
33920,1840209,M,2019,904
33921,1840209,F,1989,1402
33922,1840209,F,1999,908
33923,1840209,F,2009,765
33924,1840209,F,2019,856
33925,184020901,MF,1989,395
33926,184020901,MF,1999,330
33927,184020901,MF,2009,330
33928,184020901,MF,2019,334
33929,184020901,M,1989,217
33930,184020901,M,1999,166
33931,184020901,M,2009,186
33932,184020901,M,2019,168
33933,184020901,F,1989,178
33934,184020901,F,1999,164
33935,184020901,F,2009,144
33936,184020901,F,2019,166
33937,184020902,MF,1989,275
33938,184020902,MF,1999,202
33939,184020902,MF,2009,161
33940,184020902,MF,2019,119
33941,184020902,M,1989,151
33942,184020902,M,1999,123
33943,184020902,M,2009,95
33944,184020902,M,2019,64
33945,184020902,F,1989,124
33946,184020902,F,1999,79
33947,184020902,F,2009,66
33948,184020902,F,2019,55
33949,184020903,MF,1989,285
33950,184020903,MF,1999,177
33951,184020903,MF,2009,143
33952,184020903,MF,2019,187
33953,184020903,M,1989,162
33954,184020903,M,1999,102
33955,184020903,M,2009,77
33956,184020903,M,2019,93
33957,184020903,F,1989,123
33958,184020903,F,1999,75
33959,184020903,F,2009,66
33960,184020903,F,2019,94
33961,184020904,MF,1989,599
33962,184020904,MF,1999,396
33963,184020904,MF,2009,305
33964,184020904,MF,2019,413
33965,184020904,M,1989,316
33966,184020904,M,1999,209
33967,184020904,M,2009,168
33968,184020904,M,2019,215
33969,184020904,F,1989,283
33970,184020904,F,1999,187
33971,184020904,F,2009,137
33972,184020904,F,2019,198
33973,184020905,MF,1989,365
33974,184020905,MF,1999,274
33975,184020905,MF,2009,235
33976,184020905,MF,2019,265
33977,184020905,M,1989,194
33978,184020905,M,1999,150
33979,184020905,M,2009,128
33980,184020905,M,2019,135
33981,184020905,F,1989,171
33982,184020905,F,1999,124
33983,184020905,F,2009,107
33984,184020905,F,2019,130
33985,184020906,MF,1989,236
33986,184020906,MF,1999,160
33987,184020906,MF,2009,110
33988,184020906,MF,2019,102
33989,184020906,M,1989,116
33990,184020906,M,1999,78
33991,184020906,M,2009,55
33992,184020906,M,2019,51
33993,184020906,F,1989,120
33994,184020906,F,1999,82
33995,184020906,F,2009,55
33996,184020906,F,2019,51
33997,184020910,MF,1989,856
33998,184020910,MF,1999,411
33999,184020910,MF,2009,434
34000,184020910,MF,2019,340
34001,184020910,M,1989,453
34002,184020910,M,1999,214
34003,184020910,M,2009,244
34004,184020910,M,2019,178
34005,184020910,F,1989,403
34006,184020910,F,1999,197
34007,184020910,F,2009,190
34008,184020910,F,2019,162
34009,1840210,MF,1989,4566
34010,1840210,MF,1999,4258
34011,1840210,MF,2009,3869
34012,1840210,MF,2019,3402
34013,1840210,M,1989,2402
34014,1840210,M,1999,2205
34015,1840210,M,2009,2070
34016,1840210,M,2019,1871
34017,1840210,F,1989,2164
34018,1840210,F,1999,2053
34019,1840210,F,2009,1799
34020,1840210,F,2019,1531
34021,184021001,MF,1989,981
34022,184021001,MF,1999,836
34023,184021001,MF,2009,824
34024,184021001,MF,2019,789
34025,184021001,M,1989,495
34026,184021001,M,1999,424
34027,184021001,M,2009,436
34028,184021001,M,2019,420
34029,184021001,F,1989,486
34030,184021001,F,1999,412
34031,184021001,F,2009,388
34032,184021001,F,2019,369
34033,184021002,MF,1989,1036
34034,184021002,MF,1999,894
34035,184021002,MF,2009,842
34036,184021002,MF,2019,705
34037,184021002,M,1989,555
34038,184021002,M,1999,451
34039,184021002,M,2009,437
34040,184021002,M,2019,413
34041,184021002,F,1989,481
34042,184021002,F,1999,443
34043,184021002,F,2009,405
34044,184021002,F,2019,292
34045,184021008,MF,1989,562
34046,184021008,MF,1999,662
34047,184021008,MF,2009,586
34048,184021008,MF,2019,437
34049,184021008,M,1989,308
34050,184021008,M,1999,357
34051,184021008,M,2009,328
34052,184021008,M,2019,256
34053,184021008,F,1989,254
34054,184021008,F,1999,305
34055,184021008,F,2009,258
34056,184021008,F,2019,181
34057,184021009,MF,1989,1336
34058,184021009,MF,1999,1083
34059,184021009,MF,2009,1055
34060,184021009,MF,2019,995
34061,184021009,M,1989,700
34062,184021009,M,1999,567
34063,184021009,M,2009,580
34064,184021009,M,2019,531
34065,184021009,F,1989,636
34066,184021009,F,1999,516
34067,184021009,F,2009,475
34068,184021009,F,2019,464
34069,184021010,MF,1989,651
34070,184021010,MF,1999,783
34071,184021010,MF,2009,562
34072,184021010,MF,2019,476
34073,184021010,M,1989,344
34074,184021010,M,1999,406
34075,184021010,M,2009,289
34076,184021010,M,2019,251
34077,184021010,F,1989,307
34078,184021010,F,1999,377
34079,184021010,F,2009,273
34080,184021010,F,2019,225
34081,1840212,MF,1989,2943
34082,1840212,MF,1999,1689
34083,1840212,MF,2009,1242
34084,1840212,MF,2019,1181
34085,1840212,M,1989,1613
34086,1840212,M,1999,908
34087,1840212,M,2009,663
34088,1840212,M,2019,641
34089,1840212,F,1989,1330
34090,1840212,F,1999,781
34091,1840212,F,2009,579
34092,1840212,F,2019,540
34093,184021203,MF,1989,779
34094,184021203,MF,1999,517
34095,184021203,MF,2009,456
34096,184021203,MF,2019,428
34097,184021203,M,1989,429
34098,184021203,M,1999,283
34099,184021203,M,2009,254
34100,184021203,M,2019,228
34101,184021203,F,1989,350
34102,184021203,F,1999,234
34103,184021203,F,2009,202
34104,184021203,F,2019,200
34105,184021206,MF,1989,1553
34106,184021206,MF,1999,721
34107,184021206,MF,2009,429
34108,184021206,MF,2019,401
34109,184021206,M,1989,862
34110,184021206,M,1999,388
34111,184021206,M,2009,218
34112,184021206,M,2019,209
34113,184021206,F,1989,691
34114,184021206,F,1999,333
34115,184021206,F,2009,211
34116,184021206,F,2019,192
34117,184021207,MF,1989,286
34118,184021207,MF,1999,238
34119,184021207,MF,2009,176
34120,184021207,MF,2019,150
34121,184021207,M,1989,151
34122,184021207,M,1999,128
34123,184021207,M,2009,88
34124,184021207,M,2019,88
34125,184021207,F,1989,135
34126,184021207,F,1999,110
34127,184021207,F,2009,88
34128,184021207,F,2019,62
34129,184021208,MF,1989,325
34130,184021208,MF,1999,213
34131,184021208,MF,2009,181
34132,184021208,MF,2019,202
34133,184021208,M,1989,171
34134,184021208,M,1999,109
34135,184021208,M,2009,103
34136,184021208,M,2019,116
34137,184021208,F,1989,154
34138,184021208,F,1999,104
34139,184021208,F,2009,78
34140,184021208,F,2019,86
34141,1840213,MF,1989,6389
34142,1840213,MF,1999,4940
34143,1840213,MF,2009,4988
34144,1840213,MF,2019,3735
34145,1840213,M,1989,3384
34146,1840213,M,1999,2628
34147,1840213,M,2009,2729
34148,1840213,M,2019,2115
34149,1840213,F,1989,3005
34150,1840213,F,1999,2312
34151,1840213,F,2009,2259
34152,1840213,F,2019,1620
34153,184021302,MF,1989,669
34154,184021302,MF,1999,534
34155,184021302,MF,2009,565
34156,184021302,MF,2019,456
34157,184021302,M,1989,347
34158,184021302,M,1999,287
34159,184021302,M,2009,288
34160,184021302,M,2019,269
34161,184021302,F,1989,322
34162,184021302,F,1999,247
34163,184021302,F,2009,277
34164,184021302,F,2019,187
34165,184021303,MF,1989,1322
34166,184021303,MF,1999,1028
34167,184021303,MF,2009,885
34168,184021303,MF,2019,623
34169,184021303,M,1989,703
34170,184021303,M,1999,548
34171,184021303,M,2009,523
34172,184021303,M,2019,370
34173,184021303,F,1989,619
34174,184021303,F,1999,480
34175,184021303,F,2009,362
34176,184021303,F,2019,253
34177,184021308,MF,1989,1629
34178,184021308,MF,1999,1158
34179,184021308,MF,2009,1242
34180,184021308,MF,2019,875
34181,184021308,M,1989,845
34182,184021308,M,1999,631
34183,184021308,M,2009,682
34184,184021308,M,2019,522
34185,184021308,F,1989,784
34186,184021308,F,1999,527
34187,184021308,F,2009,560
34188,184021308,F,2019,353
34189,184021309,MF,1989,2034
34190,184021309,MF,1999,1534
34191,184021309,MF,2009,1677
34192,184021309,MF,2019,1263
34193,184021309,M,1989,1101
34194,184021309,M,1999,794
34195,184021309,M,2009,898
34196,184021309,M,2019,672
34197,184021309,F,1989,933
34198,184021309,F,1999,740
34199,184021309,F,2009,779
34200,184021309,F,2019,591
34201,184021307,MF,1989,735
34202,184021307,MF,1999,686
34203,184021307,MF,2009,619
34204,184021307,MF,2019,518
34205,184021307,M,1989,388
34206,184021307,M,1999,368
34207,184021307,M,2009,338
34208,184021307,M,2019,282
34209,184021307,F,1989,347
34210,184021307,F,1999,318
34211,184021307,F,2009,281
34212,184021307,F,2019,236
34213,1840214,MF,1989,1736
34214,1840214,MF,1999,1623
34215,1840214,MF,2009,1411
34216,1840214,MF,2019,1060
34217,1840214,M,1989,898
34218,1840214,M,1999,825
34219,1840214,M,2009,766
34220,1840214,M,2019,562
34221,1840214,F,1989,838
34222,1840214,F,1999,798
34223,1840214,F,2009,645
34224,1840214,F,2019,498
34225,184021401,MF,1989,276
34226,184021401,MF,1999,223
34227,184021401,MF,2009,243
34228,184021401,MF,2019,206
34229,184021401,M,1989,150
34230,184021401,M,1999,117
34231,184021401,M,2009,137
34232,184021401,M,2019,112
34233,184021401,F,1989,126
34234,184021401,F,1999,106
34235,184021401,F,2009,106
34236,184021401,F,2019,94
34237,184021402,MF,1989,438
34238,184021402,MF,1999,461
34239,184021402,MF,2009,421
34240,184021402,MF,2019,252
34241,184021402,M,1989,224
34242,184021402,M,1999,235
34243,184021402,M,2009,226
34244,184021402,M,2019,126
34245,184021402,F,1989,214
34246,184021402,F,1999,226
34247,184021402,F,2009,195
34248,184021402,F,2019,126
34249,184021403,MF,1989,449
34250,184021403,MF,1999,438
34251,184021403,MF,2009,461
34252,184021403,MF,2019,387
34253,184021403,M,1989,248
34254,184021403,M,1999,221
34255,184021403,M,2009,258
34256,184021403,M,2019,211
34257,184021403,F,1989,201
34258,184021403,F,1999,217
34259,184021403,F,2009,203
34260,184021403,F,2019,176
34261,184021404,MF,1989,573
34262,184021404,MF,1999,501
34263,184021404,MF,2009,286
34264,184021404,MF,2019,215
34265,184021404,M,1989,276
34266,184021404,M,1999,252
34267,184021404,M,2009,145
34268,184021404,M,2019,113
34269,184021404,F,1989,297
34270,184021404,F,1999,249
34271,184021404,F,2009,141
34272,184021404,F,2019,102
34273,185,MF,1989,64057
34274,185,MF,1999,39422
34275,185,MF,2009,22891
34276,185,MF,2019,16705
34277,185,M,1989,32559
34278,185,M,1999,20062
34279,185,M,2009,12091
34280,185,M,2019,8958
34281,185,F,1989,31498
34282,185,F,1999,19360
34283,185,F,2009,10800
34284,185,F,2019,7747
34285,1851403,MF,1989,5521
34286,1851403,MF,1999,3648
34287,1851403,MF,2009,2626
34288,1851403,MF,2019,1677
34289,1851403,M,1989,2848
34290,1851403,M,1999,1806
34291,1851403,M,2009,1378
34292,1851403,M,2019,914
34293,1851403,F,1989,2673
34294,1851403,F,1999,1842
34295,1851403,F,2009,1248
34296,1851403,F,2019,763
34297,185140301,MF,1989,1996
34298,185140301,MF,1999,1067
34299,185140301,MF,2009,764
34300,185140301,MF,2019,444
34301,185140301,M,1989,1049
34302,185140301,M,1999,528
34303,185140301,M,2009,405
34304,185140301,M,2019,243
34305,185140301,F,1989,947
34306,185140301,F,1999,539
34307,185140301,F,2009,359
34308,185140301,F,2019,201
34309,185140302,MF,1989,991
34310,185140302,MF,1999,950
34311,185140302,MF,2009,478
34312,185140302,MF,2019,475
34313,185140302,M,1989,492
34314,185140302,M,1999,464
34315,185140302,M,2009,250
34316,185140302,M,2019,254
34317,185140302,F,1989,499
34318,185140302,F,1999,486
34319,185140302,F,2009,228
34320,185140302,F,2019,221
34321,185140303,MF,1989,2383
34322,185140303,MF,1999,1540
34323,185140303,MF,2009,1329
34324,185140303,MF,2019,727
34325,185140303,M,1989,1233
34326,185140303,M,1999,767
34327,185140303,M,2009,691
34328,185140303,M,2019,400
34329,185140303,F,1989,1150
34330,185140303,F,1999,773
34331,185140303,F,2009,638
34332,185140303,F,2019,327
34333,185140304,MF,1989,151
34334,185140304,MF,1999,91
34335,185140304,MF,2009,55
34336,185140304,MF,2019,31
34337,185140304,M,1989,74
34338,185140304,M,1999,47
34339,185140304,M,2009,32
34340,185140304,M,2019,17
34341,185140304,F,1989,77
34342,185140304,F,1999,44
34343,185140304,F,2009,23
34344,185140304,F,2019,14
34345,1851404,MF,1989,2121
34346,1851404,MF,1999,1725
34347,1851404,MF,2009,1140
34348,1851404,MF,2019,639
34349,1851404,M,1989,1048
34350,1851404,M,1999,876
34351,1851404,M,2009,603
34352,1851404,M,2019,340
34353,1851404,F,1989,1073
34354,1851404,F,1999,849
34355,1851404,F,2009,537
34356,1851404,F,2019,299
34357,185140401,MF,1989,2121
34358,185140401,MF,1999,1725
34359,185140401,MF,2009,1140
34360,185140401,MF,2019,639
34361,185140401,M,1989,1048
34362,185140401,M,1999,876
34363,185140401,M,2009,603
34364,185140401,M,2019,340
34365,185140401,F,1989,1073
34366,185140401,F,1999,849
34367,185140401,F,2009,537
34368,185140401,F,2019,299
34369,1851103,MF,1989,6947
34370,1851103,MF,1999,4297
34371,1851103,MF,2009,2195
34372,1851103,MF,2019,1332
34373,1851103,M,1989,3520
34374,1851103,M,1999,2240
34375,1851103,M,2009,1216
34376,1851103,M,2019,790
34377,1851103,F,1989,3427
34378,1851103,F,1999,2057
34379,1851103,F,2009,979
34380,1851103,F,2019,542
34381,185110301,MF,1989,1403
34382,185110301,MF,1999,994
34383,185110301,MF,2009,392
34384,185110301,MF,2019,275
34385,185110301,M,1989,693
34386,185110301,M,1999,500
34387,185110301,M,2009,211
34388,185110301,M,2019,141
34389,185110301,F,1989,710
34390,185110301,F,1999,494
34391,185110301,F,2009,181
34392,185110301,F,2019,134
34393,185110302,MF,1989,430
34394,185110302,MF,1999,285
34395,185110302,MF,2009,140
34396,185110302,MF,2019,82
34397,185110302,M,1989,220
34398,185110302,M,1999,151
34399,185110302,M,2009,72
34400,185110302,M,2019,44
34401,185110302,F,1989,210
34402,185110302,F,1999,134
34403,185110302,F,2009,68
34404,185110302,F,2019,38
34405,185110303,MF,1989,1224
34406,185110303,MF,1999,848
34407,185110303,MF,2009,461
34408,185110303,MF,2019,375
34409,185110303,M,1989,639
34410,185110303,M,1999,454
34411,185110303,M,2009,253
34412,185110303,M,2019,257
34413,185110303,F,1989,585
34414,185110303,F,1999,394
34415,185110303,F,2009,208
34416,185110303,F,2019,118
34417,185110304,MF,1989,1145
34418,185110304,MF,1999,597
34419,185110304,MF,2009,439
34420,185110304,MF,2019,226
34421,185110304,M,1989,594
34422,185110304,M,1999,326
34423,185110304,M,2009,249
34424,185110304,M,2019,140
34425,185110304,F,1989,551
34426,185110304,F,1999,271
34427,185110304,F,2009,190
34428,185110304,F,2019,86
34429,185110310,MF,1989,2361
34430,185110310,MF,1999,1328
34431,185110310,MF,2009,626
34432,185110310,MF,2019,320
34433,185110310,M,1989,1178
34434,185110310,M,1999,678
34435,185110310,M,2009,351
34436,185110310,M,2019,174
34437,185110310,F,1989,1183
34438,185110310,F,1999,650
34439,185110310,F,2009,275
34440,185110310,F,2019,146
34441,185110306,MF,1989,319
34442,185110306,MF,1999,204
34443,185110306,MF,2009,123
34444,185110306,MF,2019,40
34445,185110306,M,1989,166
34446,185110306,M,1999,111
34447,185110306,M,2009,72
34448,185110306,M,2019,24
34449,185110306,F,1989,153
34450,185110306,F,1999,93
34451,185110306,F,2009,51
34452,185110306,F,2019,16
34453,185110307,MF,1989,65
34454,185110307,MF,1999,41
34455,185110307,MF,2009,14
34456,185110307,MF,2019,14
34457,185110307,M,1989,30
34458,185110307,M,1999,20
34459,185110307,M,2009,8
34460,185110307,M,2019,10
34461,185110307,F,1989,35
34462,185110307,F,1999,21
34463,185110307,F,2009,6
34464,185110307,F,2019,4
34465,1851405,MF,1989,3192
34466,1851405,MF,1999,1684
34467,1851405,MF,2009,874
34468,1851405,MF,2019,645
34469,1851405,M,1989,1655
34470,1851405,M,1999,852
34471,1851405,M,2009,455
34472,1851405,M,2019,336
34473,1851405,F,1989,1537
34474,1851405,F,1999,832
34475,1851405,F,2009,419
34476,1851405,F,2019,309
34477,185140504,MF,1989,184
34478,185140504,MF,1999,50
34479,185140504,MF,2009,41
34480,185140504,MF,2019,29
34481,185140504,M,1989,97
34482,185140504,M,1999,28
34483,185140504,M,2009,20
34484,185140504,M,2019,15
34485,185140504,F,1989,87
34486,185140504,F,1999,22
34487,185140504,F,2009,21
34488,185140504,F,2019,14
34489,185140501,MF,1989,1014
34490,185140501,MF,1999,628
34491,185140501,MF,2009,413
34492,185140501,MF,2019,335
34493,185140501,M,1989,529
34494,185140501,M,1999,317
34495,185140501,M,2009,215
34496,185140501,M,2019,172
34497,185140501,F,1989,485
34498,185140501,F,1999,311
34499,185140501,F,2009,198
34500,185140501,F,2019,163
34501,185140502,MF,1989,1446
34502,185140502,MF,1999,633
34503,185140502,MF,2009,264
34504,185140502,MF,2019,201
34505,185140502,M,1989,758
34506,185140502,M,1999,323
34507,185140502,M,2009,143
34508,185140502,M,2019,107
34509,185140502,F,1989,688
34510,185140502,F,1999,310
34511,185140502,F,2009,121
34512,185140502,F,2019,94
34513,185140503,MF,1989,548
34514,185140503,MF,1999,373
34515,185140503,MF,2009,156
34516,185140503,MF,2019,80
