primary_key,codes,year,vt_euros
7795,170150202,1999,332455
7796,170150202,2009,197318
7797,170150203,2019,1215349
7798,170150203,1999,1355872
7799,170150203,2009,1246512
7800,1701503,2019,1168161
7801,1701503,1999,2192111
7802,1701503,2009,2924771
7803,170150303,2019,574364
7804,170150303,1999,1325845
7805,170150303,2009,2305096
7806,170150312,2019,34459
7807,170150312,1999,40309
7808,170150312,2009,69371
7809,170150313,2019,280056
7810,170150313,1999,549495
7811,170150313,2009,367280
7812,170150314,2019,236712
7813,170150314,1999,252247
7814,170150314,2009,166991
7815,170150315,2019,42570
7816,170150315,1999,24215
7817,170150315,2009,16033
7818,1701115,2019,93244
7819,1701115,1999,375974
7820,1701115,2009,50129
7821,170111512,1999,18260
7822,170111513,2019,1798
7823,170111514,2019,56772
7824,170111514,1999,12816
7825,170111514,2009,6690
7826,170111515,2019,1361
7827,170111515,1999,175784
7828,170111515,2009,8283
7829,170111516,2019,22498
7830,170111516,1999,158903
7831,170111516,2009,6768
7832,170111517,2019,10816
7833,170111517,1999,1296
7834,170111517,2009,27469
7835,1701504,2019,424390
7836,1701504,1999,719970
7837,1701504,2009,388942
7838,170150407,2019,313484
7839,170150407,1999,340202
7840,170150407,2009,202357
7841,170150409,2019,77725
7842,170150409,1999,172131
7843,170150409,2009,101052
7844,170150410,2019,3231
7845,170150410,1999,4409
7846,170150410,2009,33955
7847,170150411,2019,29951
7848,170150411,1999,203227
7849,170150411,2009,51577
7850,1701105,2019,680034
7851,1701105,1999,2224522
7852,1701105,2009,582298
7853,170110501,2019,128167
7854,170110501,1999,1797573
7855,170110501,2009,348668
7856,170110506,2019,355104
7857,170110506,1999,281361
7858,170110506,2009,101415
7859,170110507,2019,22023
7860,170110507,1999,15725
7861,170110507,2009,14359
7862,170110508,2019,174741
7863,170110508,1999,129863
7864,170110508,2009,117857
7865,1701106,2019,243963
7866,1701106,1999,2091
7867,1701106,2009,799762
7868,170110601,2019,37450
7869,170110602,2019,157598
7870,170110602,2009,57186
7871,170110655,2009,2748
7872,170110658,2019,4553
7873,170110608,2019,7490
7874,170110659,2019,2140
7875,170110611,2009,8276
7876,170110618,2019,17591
7877,170110621,2019,2959
7878,170110661,2009,727687
7879,170110633,2019,9902
7880,170110665,2019,4280
7881,170110666,2009,3866
7882,1701107,2019,12465593
7883,1701107,1999,14095805
7884,1701107,2009,26219381
7885,170110702,2019,2050351
7886,170110702,1999,2346975
7887,170110702,2009,12288577
7888,170110705,2019,548689
7889,170110705,1999,615124
7890,170110705,2009,384404
7891,170110707,2019,2642633
7892,170110707,1999,5745722
7893,170110707,2009,5409996
7894,170110708,2019,1014416
7895,170110708,1999,2624251
7896,170110708,2009,1439046
7897,170110731,2019,82298
7898,170110731,1999,471651
7899,170110731,2009,64366
7900,170110726,2019,34571
7901,170110726,2009,20575
7902,170110727,2019,1866
7903,170110727,1999,31813
7904,170110727,2009,11924
7905,170110728,2019,148662
7906,170110728,1999,104219
7907,170110728,2009,29462
7908,170110729,2019,5074803
7909,170110729,1999,1695963
7910,170110729,2009,5557969
7911,170110730,2019,867302
7912,170110730,1999,460088
7913,170110730,2009,1011225
7914,1701109,2019,45595168
7915,1701109,1999,37095883
7916,1701109,2009,47715298
7917,170110902,2019,744887
7918,170110902,1999,362497
7919,170110902,2009,605676
7920,170110904,2019,10379815
7921,170110904,1999,4740718
7922,170110904,2009,9687637
7923,170110906,2019,643338
7924,170110906,1999,1199700
7925,170110906,2009,411128
7926,170110909,2019,4036832
7927,170110909,1999,5299292
7928,170110909,2009,4981081
7929,170110911,2019,5778924
7930,170110911,1999,3737357
7931,170110911,2009,4673556
7932,170110913,2019,5854768
7933,170110913,1999,3739944
7934,170110913,2009,4112340
7935,170110918,2019,8731167
7936,170110918,1999,5158433
7937,170110918,2009,13331485
7938,170110919,2019,4868383
7939,170110919,1999,4897088
7940,170110919,2009,5476196
7941,170110920,2019,1356235
7942,170110920,1999,1368858
7943,170110920,2009,1643359
7944,170110921,2019,325727
7945,170110921,1999,1571260
7946,170110921,2009,937455
7947,170110922,2019,2875092
7948,170110922,1999,5020734
7949,170110922,2009,1855385
7950,1701506,2019,19963178
7951,1701506,1999,11897927
7952,1701506,2009,5371086
7953,170150601,2019,14419611
7954,170150601,1999,2999042
7955,170150601,2009,1830499
7956,170150603,2019,4657966
7957,170150603,1999,7964675
7958,170150603,2009,3290273
7959,170150607,2019,60627
7960,170150607,1999,527733
7961,170150607,2009,8898
7962,170150608,2019,824974
7963,170150608,1999,406477
7964,170150608,2009,241416
7965,1701507,2019,60594353
7966,1701507,1999,48637129
7967,1701507,2009,63978681
7968,170150701,2019,27195012
7969,170150701,1999,19001047
7970,170150701,2009,31929600
7971,170150704,2019,8173089
7972,170150704,1999,6929072
7973,170150704,2009,5659222
7974,170150709,2019,1128172
7975,170150709,1999,6152474
7976,170150709,2009,4596206
7977,170150710,2019,5103524
7978,170150710,1999,2671848
7979,170150710,2009,6671267
7980,170150711,2019,18994556
7981,170150711,1999,13882688
7982,170150711,2009,15122386
7983,1701116,2019,374662
7984,1701116,1999,1301432
7985,1701116,2009,461748
7986,170111603,2019,82439
7987,170111603,1999,40321
7988,170111603,2009,72939
7989,170111608,2019,106839
7990,170111608,1999,153939
7991,170111608,2009,181271
7992,170111609,2019,2866
7993,170111609,1999,113060
7994,170111609,2009,4554
7995,170111610,2019,182518
7996,170111610,1999,994112
7997,170111610,2009,202985
7998,1701110,2019,250539
7999,1701110,1999,778864
8000,1701110,2009,195884
8001,170111002,2019,47303
8002,170111002,1999,277978
8003,170111002,2009,65215
8004,170111009,2019,7273
8005,170111009,1999,44541
8006,170111009,2009,9127
8007,170111012,2019,22799
8008,170111012,2009,13368
8009,170111013,2019,32769
8010,170111013,1999,215199
8011,170111014,2019,140394
8012,170111014,1999,241147
8013,170111014,2009,108174
8014,1701508,2019,59687567
8015,1701508,1999,63605946
8016,1701508,2009,74415946
8017,170150802,2019,7410498
8018,170150802,1999,11346338
8019,170150802,2009,13934989
8020,170150803,2019,8344154
8021,170150803,1999,12389956
8022,170150803,2009,12541403
8023,170150804,2019,4649888
8024,170150804,1999,10873711
8025,170150804,2009,4802439
8026,170150806,2019,39283027
8027,170150806,1999,28995941
8028,170150806,2009,43137115
8029,1701510,2019,982642
8030,1701510,1999,2565916
8031,1701510,2009,481962
8032,170151002,2019,186495
8033,170151002,1999,127370
8034,170151002,2009,90430
8035,170151005,2019,621043
8036,170151005,1999,165221
8037,170151005,2009,10813
8038,170151006,2019,109944
8039,170151006,1999,320565
8040,170151006,2009,332796
8041,170151007,2019,65160
8042,170151007,1999,1952761
8043,170151007,2009,47923
8044,1701511,2019,7747886
8045,1701511,1999,3307046
8046,1701511,2009,2608291
8047,170151103,2019,10827
8048,170151103,1999,7692
8049,170151103,2009,5326
8050,170151101,2019,7712840
8051,170151101,1999,3291459
8052,170151101,2009,2602966
8053,170151102,2019,24219
8054,170151102,1999,7895
8055,1701512,2019,7739103
8056,1701512,1999,7408480
8057,1701512,2009,6598154
8058,170151207,2019,1994205
8059,170151207,1999,1974061
8060,170151207,2009,1590591
8061,170151208,2019,162552
8062,170151208,1999,928431
8063,170151208,2009,675946
8064,170151205,2019,253557
8065,170151205,1999,909608
8066,170151205,2009,1384766
8067,170151209,2019,3271812
8068,170151209,1999,2158371
8069,170151209,2009,2134145
8070,170151210,2019,2056976
8071,170151210,1999,1438009
8072,170151210,2009,812705
8073,1701111,2019,21983494
8074,1701111,1999,19248831
8075,1701111,2009,16010966
8076,170111102,2019,2949562
8077,170111102,1999,547588
8078,170111102,2009,393588
8079,170111115,2019,13238
8080,170111115,1999,11609
8081,170111115,2009,17301
8082,170111105,2019,1136047
8083,170111105,1999,1954789
8084,170111105,2009,932902
8085,170111108,2019,170210
8086,170111108,1999,468876
8087,170111108,2009,99285
8088,170111122,2019,4596
8089,170111122,2009,2559
8090,170111123,2019,8454724
8091,170111123,1999,6856014
8092,170111123,2009,7248455
8093,170111125,2019,14980
8094,170111126,2019,287998
8095,170111126,1999,354279
8096,170111126,2009,271521
8097,170111127,2019,8246906
8098,170111127,1999,7408617
8099,170111127,2009,6252221
8100,170111128,2019,696784
8101,170111128,1999,1618017
8102,170111128,2009,779348
8103,170111124,2019,8451
8104,170111124,2009,13787
8105,1701114,2019,38724911
8106,1701114,1999,16728377
8107,1701114,2009,38758670
8108,170111412,2019,624759
8109,170111412,1999,1958683
8110,170111412,2009,1323077
8111,170111413,2019,351518
8112,170111413,1999,748198
8113,170111413,2009,306400
8114,170111414,2019,3031793
8115,170111414,1999,2674037
8116,170111414,2009,1636147
8117,170111415,2019,100853
8118,170111415,1999,15153
8119,170111415,2009,3443
8120,170111408,2019,512968
8121,170111408,1999,969234
8122,170111408,2009,436311
8123,170111409,2019,34103020
8124,170111409,1999,10363072
8125,170111409,2009,35053291
8126,18,2019,2441935279
8127,18,1999,1335010156
8128,18,2009,1473054240
8129,181,2019,498243524
8130,181,1999,172701316
8131,181,2009,203741788
8132,1811501,2019,142565289
8133,1811501,1999,41867165
8134,1811501,2009,49520442
8135,181150106,2019,34603355
8136,181150106,1999,1634109
8137,181150106,2009,1565634
8138,181150105,2019,3025914
8139,181150105,1999,589927
8140,181150105,2009,674228
8141,181150104,2019,21226769
8142,181150104,1999,14582860
8143,181150104,2009,13737021
8144,181150107,2019,83709251
8145,181150107,1999,25060269
8146,181150107,2009,33543560
8147,1811505,2019,71306455
8148,1811505,1999,25823730
8149,1811505,2009,29515420
8150,181150501,2019,14380187
8151,181150501,1999,5334032
8152,181150501,2009,4962049
8153,181150505,2019,1605217
8154,181150505,1999,874140
8155,181150505,2009,616151
8156,181150503,2019,7083321
8157,181150503,1999,2411996
8158,181150503,2009,3116382
8159,181150506,2019,48237731
8160,181150506,1999,17203562
8161,181150506,2009,20820839
8162,1810211,2019,216398538
8163,1810211,1999,46653288
8164,1810211,2009,81805033
8165,181021116,2019,10320272
8166,181021116,2009,4323950
8167,181021118,2019,6056687
8168,181021118,1999,2295508
8169,181021118,2009,3447910
8170,181021117,2019,69303909
8171,181021117,2009,20186387
8172,181021115,2019,1209433
8173,181021115,1999,1291063
8174,181021115,2009,560145
8175,181021102,2019,3305213
8176,181021102,1999,1763202
8177,181021102,2009,1785727
8178,181021103,2019,2002980
8179,181021103,1999,1752556
8180,181021103,2009,1785356
8181,181021119,2019,3042728
8182,181021119,1999,1278728
8183,181021119,2009,742039
8184,181021106,2019,4884892
8185,181021106,1999,2661047
8186,181021106,2009,1987607
8187,181021107,2019,3139948
8188,181021107,1999,1733237
8189,181021107,2009,1130351
8190,181021120,2019,2533110
8191,181021120,1999,13565063
8192,181021120,2009,2405372
8193,181021121,2019,102354142
8194,181021121,1999,14537058
8195,181021121,2009,37947967
8196,181021122,2019,4339868
8197,181021122,1999,2286454
8198,181021122,2009,2235315
8199,181021111,2019,3905354
8200,181021111,1999,1322800
8201,181021111,2009,1163011
8202,1811509,2019,63918006
8203,1811509,1999,53347295
8204,1811509,2009,38554210
8205,181150901,2019,6136420
8206,181150901,1999,8959637
8207,181150901,2009,6645540
8208,181150902,2019,16137936
8209,181150902,1999,16242481
8210,181150902,2009,11611245
8211,181150903,2019,8056245
8212,181150903,1999,5841324
8213,181150903,2009,3994923
8214,181150904,2019,4962663
8215,181150904,1999,2672185
8216,181150904,2009,2345454
8217,181150907,2019,7812180
8218,181150907,1999,2242035
8219,181150907,2009,2721239
8220,181150910,2019,791054
8221,181150910,1999,1971309
8222,181150910,2009,932806
8223,181150912,2019,13998646
8224,181150912,1999,8446411
8225,181150912,2009,4769998
8226,181150913,2019,6022862
8227,181150913,1999,6971913
8228,181150913,2009,5533006
8229,1811513,2019,4055236
8230,1811513,1999,5009838
8231,1811513,2009,4346682
8232,181151302,2019,2254205
8233,181151302,1999,1657646
8234,181151302,2009,1484491
8235,181151301,2019,1801032
8236,181151301,1999,3352192
8237,181151301,2009,2862192
8238,184,2019,576297977
8239,184,1999,259059580
8240,184,2009,310806335
8241,1840201,2019,33281256
8242,1840201,1999,17353595
8243,1840201,2009,34205127
8244,184020102,2019,3170952
8245,184020102,1999,588819
8246,184020102,2009,1642459
8247,184020103,2019,7754040
8248,184020103,1999,3744483
8249,184020103,2009,12080644
8250,184020104,2019,9087896
8251,184020104,1999,5033474
8252,184020104,2009,5026823
8253,184020106,2019,13268367
8254,184020106,1999,7986820
8255,184020106,2009,15455201
8256,1840202,2019,28053614
8257,1840202,1999,14140267
8258,1840202,2009,11284586
8259,184020208,2019,393867
8260,184020208,1999,533897
8261,184020208,2009,185244
8262,184020203,2019,1690995
8263,184020203,1999,1627252
8264,184020203,2009,1275534
8265,184020205,2019,3259484
8266,184020205,1999,1913053
8267,184020205,2009,1665633
8268,184020206,2019,2926046
8269,184020206,1999,1457892
8270,184020206,2009,758801
8271,184020209,2019,9099395
8272,184020209,1999,4586785
8273,184020209,2009,4751298
8274,184020210,2019,10683827
8275,184020210,1999,4021387
8276,184020210,2009,2648077
8277,1840203,2019,18637983
8278,1840203,1999,6098178
8279,1840203,2009,10913675
8280,184020301,2019,13501802
8281,184020301,1999,3639380
8282,184020301,2009,6834397
8283,184020302,2019,5136180
8284,184020302,1999,2458798
8285,184020302,2009,4079277
8286,1840204,2019,5456545
8287,1840204,1999,3835448
8288,1840204,2009,3923101
8289,184020401,2019,5456545
8290,184020401,1999,3835448
8291,184020401,2009,3923101
8292,1840205,2019,120162862
8293,1840205,1999,33111922
8294,1840205,2009,57000974
8295,184020502,2019,20679587
8296,184020502,1999,4864855
8297,184020502,2009,6068672
8298,184020503,2019,742902
8299,184020503,1999,777745
8300,184020503,2009,432380
8301,184020504,2019,4939938
8302,184020504,1999,2354179
8303,184020504,2009,5685105
8304,184020506,2019,7594074
8305,184020506,1999,2461900
8306,184020506,2009,2893511
8307,184020510,2019,9423051
8308,184020510,1999,1640297
8309,184020510,2009,2376402
8310,184020516,2019,10712689
8311,184020516,1999,1470816
8312,184020516,2009,3186210
8313,184020519,2019,15857162
8314,184020519,1999,4832969
8315,184020519,2009,9066328
8316,184020520,2019,4626613
8317,184020520,1999,2369533
8318,184020520,2009,1545765
8319,184020521,2019,7963915
8320,184020521,1999,1754107
8321,184020521,2009,2009713
8322,184020522,2019,12562194
8323,184020522,1999,4900947
8324,184020522,2009,9288787
8325,184020523,2019,20121727
8326,184020523,1999,4355325
8327,184020523,2009,12386505
8328,184020524,2019,4939012
8329,184020524,1999,1329250
8330,184020524,2009,2061595
8331,1840206,2019,21096692
8332,1840206,1999,13669525
8333,1840206,2009,15688308
8334,184020603,2019,3098340
8335,184020603,1999,1691025
8336,184020603,2009,2092989
8337,184020604,2019,1980709
8338,184020604,1999,774589
8339,184020604,2009,1186112
8340,184020605,2019,3512984
8341,184020605,1999,3250463
8342,184020605,2009,2878345
8343,184020606,2019,12504660
8344,184020606,1999,7953448
8345,184020606,2009,9530862
8346,1840207,2019,16187579
8347,1840207,1999,11945319
8348,1840207,2009,11557150
8349,184020701,2019,11621867
8350,184020701,1999,5766425
8351,184020701,2009,7067665
8352,184020702,2019,1797084
8353,184020702,1999,4158270
8354,184020702,2009,1665573
8355,184020703,2019,1797733
8356,184020703,1999,1320405
8357,184020703,2009,2175556
8358,184020704,2019,970896
8359,184020704,1999,700219
8360,184020704,2009,648356
8361,1840208,2019,71518701
8362,1840208,1999,29946219
8363,1840208,2009,39853916
8364,184020803,2019,13329550
8365,184020803,1999,7109238
8366,184020803,2009,9712334
8367,184020804,2019,10105515
8368,184020804,1999,2416708
8369,184020804,2009,4345223
8370,184020807,2019,11388292
8371,184020807,1999,4204436
8372,184020807,2009,7440496
8373,184020808,2019,36695344
8374,184020808,1999,16215836
8375,184020808,2009,18355863
8376,1840209,2019,83852026
8377,1840209,1999,26754686
8378,1840209,2009,21643584
8379,184020901,2019,14468874
8380,184020901,1999,5051753
8381,184020901,2009,6140941
8382,184020902,2019,2748730
8383,184020902,1999,1883586
8384,184020902,2009,1506457
8385,184020903,2019,10017515
8386,184020903,1999,1752435
8387,184020903,2009,1335838
8388,184020904,2019,17174388
8389,184020904,1999,5716009
8390,184020904,2009,4557934
8391,184020905,2019,4784888
8392,184020905,1999,4263468
8393,184020905,2009,3112612
8394,184020906,2019,5856350
8395,184020906,1999,3272127
8396,184020906,2009,1458670
8397,184020910,2019,28801281
8398,184020910,1999,4815308
8399,184020910,2009,3531132
8400,1840210,2019,58236644
8401,1840210,1999,35266662
8402,1840210,2009,34980260
8403,184021001,2019,8827727
8404,184021001,1999,5276910
8405,184021001,2009,4258958
8406,184021002,2019,9389545
8407,184021002,1999,6947063
8408,184021002,2009,7284067
8409,184021008,2019,8298647
8410,184021008,1999,4003504
8411,184021008,2009,4855865
8412,184021009,2019,22265792
8413,184021009,1999,13926158
8414,184021009,2009,13361277
8415,184021010,2019,9454933
8416,184021010,1999,5113028
8417,184021010,2009,5220093
8418,1840212,2019,23907839
8419,1840212,1999,15944253
8420,1840212,2009,17038170
8421,184021203,2019,10833316
8422,184021203,1999,7150774
8423,184021203,2009,7014471
8424,184021206,2019,3056631
8425,184021206,1999,3058422
8426,184021206,2009,1272904
8427,184021207,2019,2946666
8428,184021207,1999,2270473
8429,184021207,2009,2692049
8430,184021208,2019,7071225
8431,184021208,1999,3464585
8432,184021208,2009,6058746
8433,1840213,2019,70469353
8434,1840213,1999,35786600
8435,1840213,2009,38273450
8436,184021302,2019,7593005
8437,184021302,1999,3394118
8438,184021302,2009,3995429
8439,184021303,2019,15581831
8440,184021303,1999,6929798
8441,184021303,2009,7518371
8442,184021308,2019,29069503
8443,184021308,1999,12468992
8444,184021308,2009,14997906
8445,184021309,2019,13871492
8446,184021309,1999,9978386
8447,184021309,2009,8522145
8448,184021307,2019,4353521
8449,184021307,1999,3015307
8450,184021307,2009,3239598
8451,1840214,2019,25436884
8452,1840214,1999,15206906
8453,1840214,2009,14444033
8454,184021401,2019,8378087
8455,184021401,1999,4461015
8456,184021401,2009,4433023
8457,184021402,2019,12129995
8458,184021402,1999,7090881
8459,184021402,2009,7232080
8460,184021403,2019,2226892
8461,184021403,1999,2075064
8462,184021403,2009,1423429
8463,184021404,2019,2701910
8464,184021404,1999,1579946
8465,184021404,2009,1355502
8466,185,2019,578496779
8467,185,1999,374802813
8468,185,2009,433212054
8469,1851403,2019,40630603
8470,1851403,1999,22375462
8471,1851403,2009,34456788
8472,185140301,2019,18641398
8473,185140301,1999,7613117
8474,185140301,2009,14306619
8475,185140302,2019,12171910
8476,185140302,1999,7353592
8477,185140302,2009,10786051
8478,185140303,2019,8136121
8479,185140303,1999,5825723
8480,185140303,2009,7799554
8481,185140304,2019,1681174
8482,185140304,1999,1583030
8483,185140304,2009,1564564
8484,1851404,2019,23600340
8485,1851404,1999,18477123
8486,1851404,2009,17726695
8487,185140401,2019,23600340
8488,185140401,1999,18477123
8489,185140401,2009,17726695
8490,1851103,2019,44294912
8491,1851103,1999,29103830
8492,1851103,2009,30652800
8493,185110301,2019,2835543
8494,185110301,1999,2737582
8495,185110301,2009,1902436
8496,185110302,2019,757441
8497,185110302,1999,3841609
8498,185110302,2009,1380888
8499,185110303,2019,6521309
8500,185110303,1999,4187437
8501,185110303,2009,1055698
8502,185110304,2019,26034641
8503,185110304,1999,11726718
8504,185110304,2009,22092778
8505,185110310,2019,3477031
8506,185110310,1999,5367548
8507,185110310,2009,2981254
8508,185110306,2019,358251
8509,185110306,1999,407043
8510,185110306,2009,237961
8511,185110307,2019,4310695
8512,185110307,1999,835892
8513,185110307,2009,1001784
8514,1851405,2019,48422957
8515,1851405,1999,43062098
8516,1851405,2009,78510416
8517,185140504,2019,231298
8518,185140504,1999,1102742
8519,185140504,2009,621479
8520,185140501,2019,20986129
8521,185140501,1999,14179063
8522,185140501,2009,31738413
8523,185140502,2019,25569792
8524,185140502,1999,23902715
8525,185140502,2009,43443326
8526,185140503,2019,1635738
8527,185140503,1999,3877577
8528,185140503,2009,2707198
8529,1851406,2019,40180510
8530,1851406,1999,27989332
8531,1851406,2009,48675281
8532,185140604,2019,4384983
8533,185140604,1999,7915691
8534,185140604,2009,2346741
8535,185140610,2019,1374081
8536,185140610,1999,1574544
8537,185140610,2009,1075249
8538,185140609,2019,5102969
8539,185140609,1999,6435675
8540,185140609,2009,5463186
8541,185140605,2019,19637893
8542,185140605,1999,6524054
8543,185140605,2009,18537915
8544,185140608,2019,1403744
8545,185140608,1999,747892
8546,185140608,2009,296592
8547,185140607,2019,8276839
8548,185140607,1999,4791477
8549,185140607,2009,20955598
8550,1851407,2019,33213279
8551,1851407,1999,19788220
8552,1851407,2009,25612438
8553,185140707,2019,4586910
8554,185140707,1999,1123674
8555,185140707,2009,3029878
8556,185140704,2019,3042566
8557,185140704,1999,3256590
8558,185140704,2009,1460739
8559,185140708,2019,4763615
8560,185140708,1999,4561742
8561,185140708,2009,5277611
8562,185140709,2019,10314772
8563,185140709,1999,6100223
8564,185140709,2009,6607371
8565,185140705,2019,10505417
8566,185140705,1999,4745990
8567,185140705,2009,9236840
8568,1851409,2019,87869080
8569,1851409,1999,62414753
8570,1851409,2009,60561947
8571,185140907,2019,9370956
8572,185140907,1999,5814714
8573,185140907,2009,5496154
8574,185140905,2019,7380733
8575,185140905,1999,6955604
8576,185140905,2009,5010195
8577,185140902,2019,21226766
8578,185140902,1999,18051224
8579,185140902,2009,13002398
8580,185140908,2019,6350037
8581,185140908,1999,5760122
8582,185140908,2009,4641585
8583,185140903,2019,8806815
8584,185140903,1999,5443170
8585,185140903,2009,5666171
8586,185140909,2019,34733773
8587,185140909,1999,20389919
8588,185140909,2009,26745444
8589,1851412,2019,20389173
8590,1851412,1999,9580981
8591,1851412,2009,14094667
8592,185141201,2019,8753269
8593,185141201,1999,3293970
8594,185141201,2009,4595512
8595,185141202,2019,10412832
8596,185141202,1999,5291508
8597,185141202,2009,7700757
8598,185141203,2019,1223071
8599,185141203,1999,995502
8600,185141203,2009,1798399
8601,1851414,2019,49281195
8602,1851414,1999,46968556
8603,1851414,2009,37999962
8604,185141401,2019,5828617
8605,185141401,1999,7751919
8606,185141401,2009,4542114
8607,185141402,2019,3632811
8608,185141402,1999,2050638
8609,185141402,2009,5599761
8610,185141410,2019,1407314
8611,185141410,1999,1152842
8612,185141410,2009,1140501
8613,185141405,2019,4582063
8614,185141405,1999,4727502
8615,185141405,2009,4187020
8616,185141408,2019,13952685
8617,185141408,1999,12644903
8618,185141408,2009,9422368
8619,185141411,2019,1495044
8620,185141411,1999,2342181
8621,185141411,2009,805904
8622,185141415,2019,7358303
8623,185141415,1999,2981089
8624,185141415,2009,3391549
8625,185141416,2019,4359359
8626,185141416,1999,2015286
8627,185141416,2009,2775633
8628,185141417,2019,2145818
8629,185141417,1999,3841704
8630,185141417,2009,2434870
8631,185141418,2019,4519181
8632,185141418,1999,7460492
8633,185141418,2009,3700242
8634,1851415,2019,47566497
8635,1851415,1999,23166534
8636,1851415,2009,27798493
8637,185141502,2019,3459618
8638,185141502,1999,4645931
8639,185141502,2009,4721563
8640,185141503,2019,8390398
8641,185141503,1999,4485799
8642,185141503,2009,7063835
8643,185141507,2019,8292593
8644,185141507,1999,1162838
8645,185141507,2009,1233726
8646,185141508,2019,27423888
8647,185141508,1999,12871965
8648,185141508,2009,14779369
8649,1851416,2019,143048235
8650,1851416,1999,71875924
8651,1851416,2009,57122567
8652,185141601,2019,4124441
8653,185141601,1999,2586956
8654,185141601,2009,2387812
8655,185141602,2019,549055
8656,185141602,1999,565071
8657,185141602,2009,304647
8658,185141604,2019,40670780
8659,185141604,1999,7726170
8660,185141604,2009,6921914
8661,185141605,2019,2103883
8662,185141605,1999,3341561
8663,185141605,2009,3741391
8664,185141606,2019,43097182
8665,185141606,1999,11717544
8666,185141606,2009,8699282
8667,185141607,2019,14225
8668,185141607,1999,207346
8669,185141607,2009,55409
8670,185141608,2019,345177
8671,185141608,1999,300260
8672,185141608,2009,137915
8673,185141628,2019,558059
8674,185141628,1999,735760
8675,185141628,2009,355154
8676,185141613,2019,1326980
8677,185141613,1999,1022664
8678,185141613,2009,630559
8679,185141614,2019,2092935
8680,185141614,1999,4377678
8681,185141614,2009,3315416
8682,185141616,2019,506568
8683,185141616,1999,2948627
8684,185141616,2009,2691834
8685,185141629,2019,11427929
8686,185141629,1999,4735718
8687,185141629,2009,3327286
8688,185141630,2019,1659442
8689,185141630,1999,2055191
8690,185141630,2009,1213663
8691,185141631,2019,3570962
8692,185141631,1999,2556060
8693,185141631,2009,1849538
8694,185141632,2019,2798252
8695,185141632,1999,6320588
8696,185141632,2009,3106059
8697,185141633,2019,5258735
8698,185141633,1999,4769420
8699,185141633,2009,7264967
8700,185141634,2019,20582172
8701,185141634,1999,13477700
8702,185141634,2009,9734151
8703,185141625,2019,2361456
8704,185141625,1999,2431610
8705,185141625,2009,1385570
8706,186,2019,318184641
8707,186,1999,204982004
8708,186,2009,201096891
8709,1861201,2019,21299197
8710,1861201,1999,11791578
8711,1861201,2009,12398375
8712,186120101,2019,12546956
8713,186120101,1999,4217214
8714,186120101,2009,4385779
8715,186120102,2019,1968729
8716,186120102,1999,1473865
8717,186120102,2009,2306384
8718,186120104,2019,802150
8719,186120104,1999,2220213
8720,186120104,2009,602837
8721,186120103,2019,5981361
8722,186120103,1999,3880286
8723,186120103,2009,5103374
8724,1861202,2019,14666733
8725,1861202,1999,10731908
8726,1861202,2009,11248992
8727,186120201,2019,10706799
8728,186120201,1999,6093127
8729,186120201,2009,7131888
8730,186120202,2019,1921327
8731,186120202,1999,2724732
8732,186120202,2009,2703803
8733,186120203,2019,2038607
8734,186120203,1999,1914050
8735,186120203,2009,1413300
8736,1861203,2019,31656565
8737,1861203,1999,19708238
8738,1861203,2009,19245902
8739,186120302,2019,3358988
8740,186120302,1999,2579527
8741,186120302,2009,2145782
8742,186120303,2019,3522561
8743,186120303,1999,3990854
8744,186120303,2009,4267361
8745,186120305,2019,2422095
8746,186120305,1999,2678403
8747,186120305,2009,2512815
8748,186120306,2019,5701477
8749,186120306,1999,1583149
8750,186120306,2009,3034052
8751,186120309,2019,7630277
8752,186120309,1999,2816630
8753,186120309,2009,2823926
8754,186120310,2019,9021167
8755,186120310,1999,6059675
8756,186120310,2009,4461967
8757,1861204,2019,22473739
8758,1861204,1999,10339423
8759,1861204,2009,14795437
8760,186120401,2019,12661741
8761,186120401,1999,5980012
8762,186120401,2009,9036115
8763,186120402,2019,2443758
8764,186120402,1999,1101145
8765,186120402,2009,960700
8766,186120403,2019,7368240
8767,186120403,1999,3258266
8768,186120403,2009,4798622
8769,1861205,2019,7948129
8770,1861205,1999,7390545
8771,1861205,2009,6629647
8772,186120501,2019,1690738
8773,186120501,1999,1850335
8774,186120501,2009,1497977
8775,186120502,2019,1922981
8776,186120502,1999,1365543
8777,186120502,2009,1251221
8778,186120503,2019,2249211
8779,186120503,1999,1932527
8780,186120503,2009,1855906
8781,186120504,2019,2085199
8782,186120504,1999,2242140
8783,186120504,2009,2024543
8784,1861206,2019,11913541
8785,1861206,1999,12660839
8786,1861206,2009,9999844
8787,186120601,2019,796030
8788,186120601,1999,1137280
8789,186120601,2009,652723
8790,186120604,2019,929791
8791,186120604,1999,1342044
8792,186120604,2009,974237
8793,186120605,2019,2026633
8794,186120605,1999,994462
8795,186120605,2009,1488471
8796,186120607,2019,8161088
8797,186120607,1999,9187053
8798,186120607,2009,6884414
8799,1861207,2019,45733812
8800,1861207,1999,26540117
8801,1861207,2009,37662751
8802,186120712,2019,11586289
8803,186120712,1999,4097628
8804,186120712,2009,10038211
8805,186120713,2019,11612840
8806,186120713,1999,5594459
8807,186120713,2009,11433183
8808,186120706,2019,3266195
8809,186120706,1999,3060675
8810,186120706,2009,3346404
8811,186120707,2019,4293509
8812,186120707,1999,2843459
