primary_key,codes,Livestock,year,No_und
62505,16F1015,Sheep,1989,14212
62506,16F1015,Sheep,1999,12061
62507,16F1015,Sheep,2009,8199
62508,16F1015,Sheep,2019,5578
62509,16F1015,Goats,1989,4278
62510,16F1015,Goats,1999,3248
62511,16F1015,Goats,2009,2692
62512,16F1015,Goats,2019,2928
62513,16F1015,Equidae,1989,1768
62514,16F1015,Equidae,1999,615
62515,16F1015,Equidae,2009,120
62516,16F1015,Equidae,2019,139
62517,16F1015,Poultry,1989,533333
62518,16F1015,Poultry,1999,768224
62519,16F1015,Poultry,2009,582834
62520,16F1015,Poultry,2019,694874
62521,16F1015,Rabbits,1989,9570
62522,16F1015,Rabbits,1999,43151
62523,16F1015,Rabbits,2009,15689
62524,16F1015,Rabbits,2019,37489
62525,16F1015,Inhabited hives and traditional cork hives,1989,1109
62526,16F1015,Inhabited hives and traditional cork hives,1999,1065
62527,16F1015,Inhabited hives and traditional cork hives,2009,315
62528,16F1015,Inhabited hives and traditional cork hives,2019,2388
62529,16F101501,Cattle,1989,427
62530,16F101501,Cattle,1999,237
62531,16F101501,Cattle,2009,74
62532,16F101501,Cattle,2019,58
62533,16F101501,Pigs,1989,1287
62534,16F101501,Pigs,1999,1848
62535,16F101501,Pigs,2009,636
62536,16F101501,Pigs,2019,1374
62537,16F101501,Sheep,1989,3092
62538,16F101501,Sheep,1999,3518
62539,16F101501,Sheep,2009,1779
62540,16F101501,Sheep,2019,979
62541,16F101501,Goats,1989,1258
62542,16F101501,Goats,1999,1121
62543,16F101501,Goats,2009,711
62544,16F101501,Goats,2019,540
62545,16F101501,Equidae,1989,143
62546,16F101501,Equidae,1999,48
62547,16F101501,Equidae,2009,4
62548,16F101501,Equidae,2019,1
62549,16F101501,Poultry,1989,156948
62550,16F101501,Poultry,1999,218355
62551,16F101501,Poultry,2009,218442
62552,16F101501,Poultry,2019,46056
62553,16F101501,Rabbits,1989,466
62554,16F101501,Rabbits,1999,729
62555,16F101501,Rabbits,2009,1594
62556,16F101501,Rabbits,2019,1363
62557,16F101501,Inhabited hives and traditional cork hives,1989,68
62558,16F101501,Inhabited hives and traditional cork hives,1999,143
62559,16F101501,Inhabited hives and traditional cork hives,2009,60
62560,16F101501,Inhabited hives and traditional cork hives,2019,98
62561,16F101503,Cattle,1989,710
62562,16F101503,Cattle,1999,230
62563,16F101503,Cattle,2009,173
62564,16F101503,Cattle,2019,215
62565,16F101503,Pigs,1989,3461
62566,16F101503,Pigs,1999,6639
62567,16F101503,Pigs,2009,7071
62568,16F101503,Pigs,2019,7355
62569,16F101503,Sheep,1989,406
62570,16F101503,Sheep,1999,370
62571,16F101503,Sheep,2009,622
62572,16F101503,Sheep,2019,473
62573,16F101503,Goats,1989,140
62574,16F101503,Goats,1999,57
62575,16F101503,Goats,2009,276
62576,16F101503,Goats,2019,912
62577,16F101503,Equidae,1989,153
62578,16F101503,Equidae,1999,56
62579,16F101503,Equidae,2009,9
62580,16F101503,Equidae,2019,1
62581,16F101503,Poultry,1989,91781
62582,16F101503,Poultry,1999,68782
62583,16F101503,Poultry,2009,37108
62584,16F101503,Poultry,2019,61775
62585,16F101503,Rabbits,1989,479
62586,16F101503,Rabbits,1999,756
62587,16F101503,Rabbits,2009,395
62588,16F101503,Rabbits,2019,58
62589,16F101503,Inhabited hives and traditional cork hives,1989,112
62590,16F101503,Inhabited hives and traditional cork hives,1999,134
62591,16F101503,Inhabited hives and traditional cork hives,2009,21
62592,16F101503,Inhabited hives and traditional cork hives,2019,308
62593,16F101504,Cattle,1989,446
62594,16F101504,Cattle,1999,243
62595,16F101504,Cattle,2009,49
62596,16F101504,Cattle,2019,54
62597,16F101504,Pigs,1989,4125
62598,16F101504,Pigs,1999,8499
62599,16F101504,Pigs,2009,3750
62600,16F101504,Pigs,2019,1401
62601,16F101504,Sheep,1989,628
62602,16F101504,Sheep,1999,706
62603,16F101504,Sheep,2009,366
62604,16F101504,Sheep,2019,334
62605,16F101504,Goats,1989,130
62606,16F101504,Goats,1999,31
62607,16F101504,Goats,2009,65
62608,16F101504,Goats,2019,54
62609,16F101504,Equidae,1989,4
62610,16F101504,Equidae,1999,4
62611,16F101504,Equidae,2009,10
62612,16F101504,Equidae,2019,11
62613,16F101504,Poultry,1989,28664
62614,16F101504,Poultry,1999,24425
62615,16F101504,Poultry,2009,24260
62616,16F101504,Poultry,2019,27204
62617,16F101504,Rabbits,1989,163
62618,16F101504,Rabbits,1999,1632
62619,16F101504,Rabbits,2009,128
62620,16F101504,Rabbits,2019,26
62621,16F101504,Inhabited hives and traditional cork hives,1989,52
62622,16F101504,Inhabited hives and traditional cork hives,1999,57
62623,16F101504,Inhabited hives and traditional cork hives,2009,23
62624,16F101504,Inhabited hives and traditional cork hives,2019,360
62625,16F101505,Cattle,1989,1064
62626,16F101505,Cattle,1999,460
62627,16F101505,Cattle,2009,133
62628,16F101505,Cattle,2019,84
62629,16F101505,Pigs,1989,1345
62630,16F101505,Pigs,1999,822
62631,16F101505,Pigs,2009,207
62632,16F101505,Pigs,2019,119
62633,16F101505,Sheep,1989,87
62634,16F101505,Sheep,1999,123
62635,16F101505,Sheep,2009,123
62636,16F101505,Sheep,2019,104
62637,16F101505,Goats,1989,250
62638,16F101505,Goats,1999,168
62639,16F101505,Goats,2009,65
62640,16F101505,Goats,2019,28
62641,16F101505,Equidae,1989,7
62642,16F101505,Equidae,1999,6
62643,16F101505,Equidae,2009,1
62644,16F101505,Equidae,2019,
62645,16F101505,Poultry,1989,7245
62646,16F101505,Poultry,1999,4660
62647,16F101505,Poultry,2009,2756
62648,16F101505,Poultry,2019,1779
62649,16F101505,Rabbits,1989,432
62650,16F101505,Rabbits,1999,621
62651,16F101505,Rabbits,2009,377
62652,16F101505,Rabbits,2019,109
62653,16F101505,Inhabited hives and traditional cork hives,1989,
62654,16F101505,Inhabited hives and traditional cork hives,1999,5
62655,16F101505,Inhabited hives and traditional cork hives,2009,
62656,16F101505,Inhabited hives and traditional cork hives,2019,
62657,16F101506,Cattle,1989,1692
62658,16F101506,Cattle,1999,976
62659,16F101506,Cattle,2009,759
62660,16F101506,Cattle,2019,93
62661,16F101506,Pigs,1989,4224
62662,16F101506,Pigs,1999,2831
62663,16F101506,Pigs,2009,1087
62664,16F101506,Pigs,2019,608
62665,16F101506,Sheep,1989,259
62666,16F101506,Sheep,1999,116
62667,16F101506,Sheep,2009,307
62668,16F101506,Sheep,2019,267
62669,16F101506,Goats,1989,236
62670,16F101506,Goats,1999,165
62671,16F101506,Goats,2009,174
62672,16F101506,Goats,2019,150
62673,16F101506,Equidae,1989,3
62674,16F101506,Equidae,1999,7
62675,16F101506,Equidae,2009,2
62676,16F101506,Equidae,2019,11
62677,16F101506,Poultry,1989,38315
62678,16F101506,Poultry,1999,117072
62679,16F101506,Poultry,2009,52669
62680,16F101506,Poultry,2019,51500
62681,16F101506,Rabbits,1989,689
62682,16F101506,Rabbits,1999,3479
62683,16F101506,Rabbits,2009,2669
62684,16F101506,Rabbits,2019,5054
62685,16F101506,Inhabited hives and traditional cork hives,1989,22
62686,16F101506,Inhabited hives and traditional cork hives,1999,17
62687,16F101506,Inhabited hives and traditional cork hives,2009,23
62688,16F101506,Inhabited hives and traditional cork hives,2019,47
62689,16F101515,Cattle,1989,173
62690,16F101515,Cattle,1999,86
62691,16F101515,Cattle,2009,109
62692,16F101515,Cattle,2019,77
62693,16F101515,Pigs,1989,1261
62694,16F101515,Pigs,1999,685
62695,16F101515,Pigs,2009,100
62696,16F101515,Pigs,2019,1278
62697,16F101515,Sheep,1989,368
62698,16F101515,Sheep,1999,190
62699,16F101515,Sheep,2009,124
62700,16F101515,Sheep,2019,73
62701,16F101515,Goats,1989,13
62702,16F101515,Goats,1999,6
62703,16F101515,Goats,2009,11
62704,16F101515,Goats,2019,7
62705,16F101515,Equidae,1989,3
62706,16F101515,Equidae,1999,2
62707,16F101515,Equidae,2009,
62708,16F101515,Equidae,2019,
62709,16F101515,Poultry,1989,17792
62710,16F101515,Poultry,1999,23369
62711,16F101515,Poultry,2009,1009
62712,16F101515,Poultry,2019,646
62713,16F101515,Rabbits,1989,308
62714,16F101515,Rabbits,1999,6955
62715,16F101515,Rabbits,2009,190
62716,16F101515,Rabbits,2019,52
62717,16F101515,Inhabited hives and traditional cork hives,1989,2
62718,16F101515,Inhabited hives and traditional cork hives,1999,27
62719,16F101515,Inhabited hives and traditional cork hives,2009,3
62720,16F101515,Inhabited hives and traditional cork hives,2019,159
62721,16F101508,Cattle,1989,333
62722,16F101508,Cattle,1999,137
62723,16F101508,Cattle,2009,284
62724,16F101508,Cattle,2019,310
62725,16F101508,Pigs,1989,902
62726,16F101508,Pigs,1999,628
62727,16F101508,Pigs,2009,241
62728,16F101508,Pigs,2019,78
62729,16F101508,Sheep,1989,308
62730,16F101508,Sheep,1999,287
62731,16F101508,Sheep,2009,277
62732,16F101508,Sheep,2019,282
62733,16F101508,Goats,1989,170
62734,16F101508,Goats,1999,108
62735,16F101508,Goats,2009,82
62736,16F101508,Goats,2019,390
62737,16F101508,Equidae,1989,175
62738,16F101508,Equidae,1999,31
62739,16F101508,Equidae,2009,14
62740,16F101508,Equidae,2019,18
62741,16F101508,Poultry,1989,15285
62742,16F101508,Poultry,1999,61691
62743,16F101508,Poultry,2009,42379
62744,16F101508,Poultry,2019,2044
62745,16F101508,Rabbits,1989,303
62746,16F101508,Rabbits,1999,4382
62747,16F101508,Rabbits,2009,199
62748,16F101508,Rabbits,2019,184
62749,16F101508,Inhabited hives and traditional cork hives,1989,66
62750,16F101508,Inhabited hives and traditional cork hives,1999,97
62751,16F101508,Inhabited hives and traditional cork hives,2009,1
62752,16F101508,Inhabited hives and traditional cork hives,2019,282
62753,16F101509,Cattle,1989,1433
62754,16F101509,Cattle,1999,554
62755,16F101509,Cattle,2009,207
62756,16F101509,Cattle,2019,221
62757,16F101509,Pigs,1989,5010
62758,16F101509,Pigs,1999,4200
62759,16F101509,Pigs,2009,2018
62760,16F101509,Pigs,2019,2752
62761,16F101509,Sheep,1989,2224
62762,16F101509,Sheep,1999,1633
62763,16F101509,Sheep,2009,1497
62764,16F101509,Sheep,2019,844
62765,16F101509,Goats,1989,519
62766,16F101509,Goats,1999,291
62767,16F101509,Goats,2009,221
62768,16F101509,Goats,2019,182
62769,16F101509,Equidae,1989,605
62770,16F101509,Equidae,1999,195
62771,16F101509,Equidae,2009,37
62772,16F101509,Equidae,2019,9
62773,16F101509,Poultry,1989,37846
62774,16F101509,Poultry,1999,13759
62775,16F101509,Poultry,2009,150989
62776,16F101509,Poultry,2019,395187
62777,16F101509,Rabbits,1989,1499
62778,16F101509,Rabbits,1999,3226
62779,16F101509,Rabbits,2009,1806
62780,16F101509,Rabbits,2019,878
62781,16F101509,Inhabited hives and traditional cork hives,1989,250
62782,16F101509,Inhabited hives and traditional cork hives,1999,200
62783,16F101509,Inhabited hives and traditional cork hives,2009,73
62784,16F101509,Inhabited hives and traditional cork hives,2019,420
62785,16F101510,Cattle,1989,355
62786,16F101510,Cattle,1999,447
62787,16F101510,Cattle,2009,249
62788,16F101510,Cattle,2019,256
62789,16F101510,Pigs,1989,559
62790,16F101510,Pigs,1999,2161
62791,16F101510,Pigs,2009,2578
62792,16F101510,Pigs,2019,2961
62793,16F101510,Sheep,1989,977
62794,16F101510,Sheep,1999,944
62795,16F101510,Sheep,2009,589
62796,16F101510,Sheep,2019,483
62797,16F101510,Goats,1989,506
62798,16F101510,Goats,1999,510
62799,16F101510,Goats,2009,399
62800,16F101510,Goats,2019,198
62801,16F101510,Equidae,1989,233
62802,16F101510,Equidae,1999,103
62803,16F101510,Equidae,2009,11
62804,16F101510,Equidae,2019,10
62805,16F101510,Poultry,1989,8129
62806,16F101510,Poultry,1999,14435
62807,16F101510,Poultry,2009,2162
62808,16F101510,Poultry,2019,1602
62809,16F101510,Rabbits,1989,299
62810,16F101510,Rabbits,1999,442
62811,16F101510,Rabbits,2009,459
62812,16F101510,Rabbits,2019,103
62813,16F101510,Inhabited hives and traditional cork hives,1989,82
62814,16F101510,Inhabited hives and traditional cork hives,1999,65
62815,16F101510,Inhabited hives and traditional cork hives,2009,31
62816,16F101510,Inhabited hives and traditional cork hives,2019,130
62817,16F101518,Cattle,1989,1768
62818,16F101518,Cattle,1999,838
62819,16F101518,Cattle,2009,222
62820,16F101518,Cattle,2019,528
62821,16F101518,Pigs,1989,5325
62822,16F101518,Pigs,1999,6426
62823,16F101518,Pigs,2009,4809
62824,16F101518,Pigs,2019,3208
62825,16F101518,Sheep,1989,664
62826,16F101518,Sheep,1999,580
62827,16F101518,Sheep,2009,618
62828,16F101518,Sheep,2019,399
62829,16F101518,Goats,1989,408
62830,16F101518,Goats,1999,237
62831,16F101518,Goats,2009,112
62832,16F101518,Goats,2019,94
62833,16F101518,Equidae,1989,21
62834,16F101518,Equidae,1999,19
62835,16F101518,Equidae,2009,9
62836,16F101518,Equidae,2019,36
62837,16F101518,Poultry,1989,18538
62838,16F101518,Poultry,1999,32790
62839,16F101518,Poultry,2009,26815
62840,16F101518,Poultry,2019,19092
62841,16F101518,Rabbits,1989,1449
62842,16F101518,Rabbits,1999,6428
62843,16F101518,Rabbits,2009,5298
62844,16F101518,Rabbits,2019,28992
62845,16F101518,Inhabited hives and traditional cork hives,1989,66
62846,16F101518,Inhabited hives and traditional cork hives,1999,95
62847,16F101518,Inhabited hives and traditional cork hives,2009,44
62848,16F101518,Inhabited hives and traditional cork hives,2019,56
62849,16F101519,Cattle,1989,595
62850,16F101519,Cattle,1999,176
62851,16F101519,Cattle,2009,64
62852,16F101519,Cattle,2019,64
62853,16F101519,Pigs,1989,2164
62854,16F101519,Pigs,1999,1046
62855,16F101519,Pigs,2009,819
62856,16F101519,Pigs,2019,88
62857,16F101519,Sheep,1989,2545
62858,16F101519,Sheep,1999,1068
62859,16F101519,Sheep,2009,915
62860,16F101519,Sheep,2019,503
62861,16F101519,Goats,1989,188
62862,16F101519,Goats,1999,110
62863,16F101519,Goats,2009,93
62864,16F101519,Goats,2019,136
62865,16F101519,Equidae,1989,204
62866,16F101519,Equidae,1999,47
62867,16F101519,Equidae,2009,13
62868,16F101519,Equidae,2019,17
62869,16F101519,Poultry,1989,35478
62870,16F101519,Poultry,1999,6363
62871,16F101519,Poultry,2009,2490
62872,16F101519,Poultry,2019,2081
62873,16F101519,Rabbits,1989,2493
62874,16F101519,Rabbits,1999,6290
62875,16F101519,Rabbits,2009,1956
62876,16F101519,Rabbits,2019,227
62877,16F101519,Inhabited hives and traditional cork hives,1989,353
62878,16F101519,Inhabited hives and traditional cork hives,1999,156
62879,16F101519,Inhabited hives and traditional cork hives,2009,30
62880,16F101519,Inhabited hives and traditional cork hives,2019,443
62881,16F101513,Cattle,1989,800
62882,16F101513,Cattle,1999,308
62883,16F101513,Cattle,2009,72
62884,16F101513,Cattle,2019,11
62885,16F101513,Pigs,1989,6876
62886,16F101513,Pigs,1999,4488
62887,16F101513,Pigs,2009,484
62888,16F101513,Pigs,2019,545
62889,16F101513,Sheep,1989,1487
62890,16F101513,Sheep,1999,1125
62891,16F101513,Sheep,2009,269
62892,16F101513,Sheep,2019,283
62893,16F101513,Goats,1989,83
62894,16F101513,Goats,1999,85
62895,16F101513,Goats,2009,19
62896,16F101513,Goats,2019,27
62897,16F101513,Equidae,1989,44
62898,16F101513,Equidae,1999,20
62899,16F101513,Equidae,2009,5
62900,16F101513,Equidae,2019,4
62901,16F101513,Poultry,1989,31649
62902,16F101513,Poultry,1999,56241
62903,16F101513,Poultry,2009,19691
62904,16F101513,Poultry,2019,48711
62905,16F101513,Rabbits,1989,701
62906,16F101513,Rabbits,1999,7587
62907,16F101513,Rabbits,2009,232
62908,16F101513,Rabbits,2019,208
62909,16F101513,Inhabited hives and traditional cork hives,1989,22
62910,16F101513,Inhabited hives and traditional cork hives,1999,35
62911,16F101513,Inhabited hives and traditional cork hives,2009,
62912,16F101513,Inhabited hives and traditional cork hives,2019,35
62913,16F101514,Cattle,1989,281
62914,16F101514,Cattle,1999,115
62915,16F101514,Cattle,2009,92
62916,16F101514,Cattle,2019,53
62917,16F101514,Pigs,1989,609
62918,16F101514,Pigs,1999,431
62919,16F101514,Pigs,2009,131
62920,16F101514,Pigs,2019,70
62921,16F101514,Sheep,1989,1167
62922,16F101514,Sheep,1999,1401
62923,16F101514,Sheep,2009,713
62924,16F101514,Sheep,2019,554
62925,16F101514,Goats,1989,377
62926,16F101514,Goats,1999,359
62927,16F101514,Goats,2009,464
62928,16F101514,Goats,2019,210
62929,16F101514,Equidae,1989,173
62930,16F101514,Equidae,1999,77
62931,16F101514,Equidae,2009,5
62932,16F101514,Equidae,2019,21
62933,16F101514,Poultry,1989,45663
62934,16F101514,Poultry,1999,126282
62935,16F101514,Poultry,2009,2064
62936,16F101514,Poultry,2019,37197
62937,16F101514,Rabbits,1989,289
62938,16F101514,Rabbits,1999,624
62939,16F101514,Rabbits,2009,386
62940,16F101514,Rabbits,2019,235
62941,16F101514,Inhabited hives and traditional cork hives,1989,14
62942,16F101514,Inhabited hives and traditional cork hives,1999,34
62943,16F101514,Inhabited hives and traditional cork hives,2009,6
62944,16F101514,Inhabited hives and traditional cork hives,2019,50
62945,16F1016,Cattle,1989,8426
62946,16F1016,Cattle,1999,7198
62947,16F1016,Cattle,2009,3727
62948,16F1016,Cattle,2019,3330
62949,16F1016,Pigs,1989,43844
62950,16F1016,Pigs,1999,28341
62951,16F1016,Pigs,2009,93666
62952,16F1016,Pigs,2019,89604
62953,16F1016,Sheep,1989,5082
62954,16F1016,Sheep,1999,5872
62955,16F1016,Sheep,2009,4074
62956,16F1016,Sheep,2019,3579
62957,16F1016,Goats,1989,4921
62958,16F1016,Goats,1999,4080
62959,16F1016,Goats,2009,2432
62960,16F1016,Goats,2019,2243
62961,16F1016,Equidae,1989,843
62962,16F1016,Equidae,1999,375
62963,16F1016,Equidae,2009,97
62964,16F1016,Equidae,2019,63
62965,16F1016,Poultry,1989,60953
62966,16F1016,Poultry,1999,61348
62967,16F1016,Poultry,2009,7036
62968,16F1016,Poultry,2019,6351
62969,16F1016,Rabbits,1989,3683
62970,16F1016,Rabbits,1999,6998
62971,16F1016,Rabbits,2009,5931
62972,16F1016,Rabbits,2019,1215
62973,16F1016,Inhabited hives and traditional cork hives,1989,1669
62974,16F1016,Inhabited hives and traditional cork hives,1999,1179
62975,16F1016,Inhabited hives and traditional cork hives,2009,546
62976,16F1016,Inhabited hives and traditional cork hives,2019,1727
62977,16F101602,Cattle,1989,521
62978,16F101602,Cattle,1999,199
62979,16F101602,Cattle,2009,2
62980,16F101602,Cattle,2019,5
62981,16F101602,Pigs,1989,3505
62982,16F101602,Pigs,1999,825
62983,16F101602,Pigs,2009,4
62984,16F101602,Pigs,2019,7
62985,16F101602,Sheep,1989,309
62986,16F101602,Sheep,1999,373
62987,16F101602,Sheep,2009,179
62988,16F101602,Sheep,2019,134
62989,16F101602,Goats,1989,580
62990,16F101602,Goats,1999,575
62991,16F101602,Goats,2009,134
62992,16F101602,Goats,2019,233
62993,16F101602,Equidae,1989,169
62994,16F101602,Equidae,1999,42
62995,16F101602,Equidae,2009,3
62996,16F101602,Equidae,2019,3
62997,16F101602,Poultry,1989,3283
62998,16F101602,Poultry,1999,958
62999,16F101602,Poultry,2009,92
63000,16F101602,Poultry,2019,461
63001,16F101602,Rabbits,1989,562
63002,16F101602,Rabbits,1999,496
63003,16F101602,Rabbits,2009,57
63004,16F101602,Rabbits,2019,49
63005,16F101602,Inhabited hives and traditional cork hives,1989,358
63006,16F101602,Inhabited hives and traditional cork hives,1999,510
63007,16F101602,Inhabited hives and traditional cork hives,2009,
63008,16F101602,Inhabited hives and traditional cork hives,2019,244
63009,16F101605,Cattle,1989,75
63010,16F101605,Cattle,1999,38
63011,16F101605,Cattle,2009,9
63012,16F101605,Cattle,2019,4
63013,16F101605,Pigs,1989,4175
63014,16F101605,Pigs,1999,6892
63015,16F101605,Pigs,2009,77881
63016,16F101605,Pigs,2019,74957
63017,16F101605,Sheep,1989,181
63018,16F101605,Sheep,1999,152
63019,16F101605,Sheep,2009,84
63020,16F101605,Sheep,2019,40
63021,16F101605,Goats,1989,8
63022,16F101605,Goats,1999,14
63023,16F101605,Goats,2009,9
63024,16F101605,Goats,2019,30
63025,16F101605,Equidae,1989,14
63026,16F101605,Equidae,1999,12
63027,16F101605,Equidae,2009,1
63028,16F101605,Equidae,2019,22
63029,16F101605,Poultry,1989,582
63030,16F101605,Poultry,1999,1435
63031,16F101605,Poultry,2009,243
63032,16F101605,Poultry,2019,371
63033,16F101605,Rabbits,1989,156
63034,16F101605,Rabbits,1999,216
63035,16F101605,Rabbits,2009,17
63036,16F101605,Rabbits,2019,56
63037,16F101605,Inhabited hives and traditional cork hives,1989,
63038,16F101605,Inhabited hives and traditional cork hives,1999,12
