primary_key,Codes,year,value€
7882,170150411,1999,"10161,3"
7883,170150411,2009,"10315,4"
7884,170150411,2019,"2303,9"
7885,1701105,1999,"23172,1"
7886,1701105,2009,"17126,4"
7887,1701105,2019,"14783,4"
7888,170110501,1999,"47304,6"
7889,170110501,2009,"34866,8"
7890,170110501,2019,"7539,2"
7891,170110506,1999,"11723,4"
7892,170110506,2009,"7801,1"
7893,170110506,2019,"20888,5"
7894,170110507,1999,"5241,5"
7895,170110507,2009,"4786,2"
7896,170110507,2019,"5505,6"
7897,170110508,1999,"4189,1"
7898,170110508,2009,"14732,1"
7899,170110508,2019,"21842,7"
7900,1701106,1999,2091
7901,1701106,2009,"159952,4"
7902,1701106,2019,"20330,3"
7903,170110601,1999,
7904,170110601,2009,
7905,170110601,2019,37450
7906,170110602,1999,
7907,170110602,2009,"57185,7"
7908,170110602,2019,"78798,9"
7909,170110654,1999,
7910,170110654,2009,
7911,170110654,2019,
7912,170110655,1999,
7913,170110655,2009,"2747,5"
7914,170110655,2019,
7915,170110656,1999,
7916,170110656,2009,
7917,170110656,2019,
7918,170110657,1999,
7919,170110657,2009,
7920,170110657,2019,
7921,170110607,1999,
7922,170110607,2009,
7923,170110607,2019,
7924,170110658,1999,
7925,170110658,2009,
7926,170110658,2019,"4552,9"
7927,170110608,1999,
7928,170110608,2009,
7929,170110608,2019,3745
7930,170110659,1999,
7931,170110659,2009,
7932,170110659,2019,2140
7933,170110610,1999,
7934,170110610,2009,
7935,170110610,2019,
7936,170110611,1999,
7937,170110611,2009,8276
7938,170110611,2019,
7939,170110660,1999,
7940,170110660,2009,
7941,170110660,2019,
7942,170110618,1999,
7943,170110618,2009,
7944,170110618,2019,"17591,5"
7945,170110621,1999,
7946,170110621,2009,
7947,170110621,2019,"1479,5"
7948,170110661,1999,
7949,170110661,2009,"727687,1"
7950,170110661,2019,
7951,170110633,1999,
7952,170110633,2009,
7953,170110633,2019,"9901,7"
7954,170110662,1999,
7955,170110662,2009,
7956,170110662,2019,
7957,170110663,1999,
7958,170110663,2009,
7959,170110663,2019,
7960,170110664,1999,
7961,170110664,2009,
7962,170110664,2019,
7963,170110665,1999,
7964,170110665,2009,
7965,170110665,2019,4280
7966,170110666,1999,
7967,170110666,2009,"3865,6"
7968,170110666,2019,
7969,170110639,1999,
7970,170110639,2009,
7971,170110639,2019,
7972,170110667,1999,
7973,170110667,2009,
7974,170110667,2019,
7975,1701107,1999,"14637,4"
7976,1701107,2009,"41618,1"
7977,1701107,2019,"27396,9"
7978,170110702,1999,"8660,4"
7979,170110702,2009,"63018,3"
7980,170110702,2019,"18471,6"
7981,170110705,1999,"8663,7"
7982,170110705,2009,"8542,3"
7983,170110705,2019,"21103,4"
7984,170110707,1999,"18654,9"
7985,170110707,2009,"26009,6"
7986,170110707,2019,"16212,5"
7987,170110708,1999,19584
7988,170110708,2009,"21162,4"
7989,170110708,2019,"24152,8"
7990,170110731,1999,"12411,9"
7991,170110731,2009,"4022,9"
7992,170110731,2019,"8229,8"
7993,170110726,1999,
7994,170110726,2009,"10287,5"
7995,170110726,2019,"17285,6"
7996,170110727,1999,"31812,5"
7997,170110727,2009,"11924,1"
7998,170110727,2019,"1866,3"
7999,170110728,1999,"6947,9"
8000,170110728,2009,"4910,3"
8001,170110728,2019,16518
8002,170110729,1999,"17666,3"
8003,170110729,2009,"79399,6"
8004,170110729,2019,"65906,5"
8005,170110730,1999,"15865,1"
8006,170110730,2009,"59483,8"
8007,170110730,2019,"61950,2"
8008,1701109,1999,"14051,5"
8009,1701109,2009,"25034,3"
8010,1701109,2019,"27801,9"
8011,170110902,1999,7552
8012,170110902,2009,"10815,6"
8013,170110902,2019,"15848,7"
8014,170110904,1999,"17052,9"
8015,170110904,2009,"39221,2"
8016,170110904,2019,"50387,5"
8017,170110906,1999,"28564,3"
8018,170110906,2009,"12847,8"
8019,170110906,2019,"15317,6"
8020,170110909,1999,"16560,3"
8021,170110909,2009,"22641,3"
8022,170110909,2019,"22426,8"
8023,170110911,1999,"8037,3"
8024,170110911,2009,"16751,1"
8025,170110911,2019,"28608,5"
8026,170110913,1999,"19478,9"
8027,170110913,2009,"28960,1"
8028,170110913,2019,"39828,4"
8029,170110918,1999,"14132,7"
8030,170110918,2009,"37873,5"
8031,170110918,2019,"27630,3"
8032,170110919,1999,"12921,1"
8033,170110919,2009,"23604,3"
8034,170110919,2019,"21637,3"
8035,170110920,1999,"6056,9"
8036,170110920,2009,"8470,9"
8037,170110920,2019,"9972,3"
8038,170110921,1999,"15108,3"
8039,170110921,2009,"19945,8"
8040,170110921,2019,"7402,9"
8041,170110922,1999,"22718,3"
8042,170110922,2009,"17670,3"
8043,170110922,2019,"30264,1"
8044,1701506,1999,"33049,8"
8045,1701506,2009,"24525,5"
8046,1701506,2019,"127969,1"
8047,170150601,1999,"23801,9"
8048,170150601,2009,"24085,5"
8049,170150601,2019,"272068,1"
8050,170150603,1999,"35876,9"
8051,170150603,2009,"24554,3"
8052,170150603,2019,55452
8053,170150607,1999,"527732,6"
8054,170150607,2009,"8898,3"
8055,170150607,2019,"4663,6"
8056,170150608,1999,"36952,5"
8057,170150608,2009,30177
8058,170150608,2019,"137495,7"
8059,1701507,1999,"40262,5"
8060,1701507,2009,"93948,1"
8061,1701507,2019,"96334,4"
8062,170150701,1999,77240
8063,170150701,2009,"190057,1"
8064,170150701,2019,"182516,9"
8065,170150704,1999,"57742,3"
8066,170150704,2009,"104800,4"
8067,170150704,2019,"170272,7"
8068,170150709,1999,"31551,1"
8069,170150709,2009,"37066,2"
8070,170150709,2019,13928
8071,170150710,1999,29361
8072,170150710,2009,"266850,7"
8073,170150710,2019,"164629,8"
8074,170150711,1999,"24968,9"
8075,170150711,2009,"48781,9"
8076,170150711,2019,59358
8077,1701116,1999,18330
8078,1701116,2009,"10261,1"
8079,1701116,2019,"9859,5"
8080,170111603,1999,"3665,6"
8081,170111603,2009,"6078,2"
8082,170111603,2019,"7494,5"
8083,170111608,1999,"19242,3"
8084,170111608,2009,"13943,9"
8085,170111608,2019,"13354,8"
8086,170111609,1999,"8075,7"
8087,170111609,2009,2277
8088,170111609,2019,1433
8089,170111610,1999,"26160,8"
8090,170111610,2009,"11276,9"
8091,170111610,2019,"10736,4"
8092,1701110,1999,"22907,8"
8093,1701110,2009,"17807,6"
8094,1701110,2019,"11930,4"
8095,170111002,1999,"17373,6"
8096,170111002,2009,"16303,7"
8097,170111002,2019,"9460,7"
8098,170111009,1999,"7423,4"
8099,170111009,2009,"3042,4"
8100,170111009,2019,"3636,6"
8101,170111012,1999,
8102,170111012,2009,"13368,2"
8103,170111012,2019,"11399,7"
8104,170111013,1999,"53799,8"
8105,170111013,2009,
8106,170111013,2019,"10922,8"
8107,170111014,1999,"30143,4"
8108,170111014,2009,"36057,9"
8109,170111014,2019,"15599,4"
8110,1701508,1999,"23087,5"
8111,1701508,2009,"37717,2"
8112,1701508,2019,"36439,3"
8113,170150802,1999,"16071,3"
8114,170150802,2009,"26542,8"
8115,170150802,2019,"17314,2"
8116,170150803,1999,"18087,5"
8117,170150803,2009,"32240,1"
8118,170150803,2019,"26658,6"
8119,170150804,1999,"37625,3"
8120,170150804,2009,"34303,1"
8121,170150804,2019,"41149,4"
8122,170150806,1999,26973
8123,170150806,2009,"46939,2"
8124,170150806,2019,"50105,9"
8125,1701510,1999,"24672,3"
8126,1701510,2009,"8925,2"
8127,1701510,2019,"16377,4"
8128,170151002,1999,"5307,1"
8129,170151002,2009,"6956,1"
8130,170151002,2019,"11655,9"
8131,170151005,1999,"20652,6"
8132,170151005,2009,"1802,2"
8133,170151005,2019,"69004,8"
8134,170151006,1999,"8219,6"
8135,170151006,2009,"16639,8"
8136,170151006,2019,"7329,6"
8137,170151007,1999,"59174,6"
8138,170151007,2009,"3194,9"
8139,170151007,2019,3258
8140,1701511,1999,"8634,6"
8141,1701511,2009,"12912,3"
8142,1701511,2019,"36546,6"
8143,170151103,1999,3846
8144,170151103,2009,"5325,6"
8145,170151103,2019,"5413,5"
8146,170151101,1999,"8707,6"
8147,170151101,2009,"12950,1"
8148,170151101,2019,"37260,1"
8149,170151102,1999,"2631,7"
8150,170151102,2009,
8151,170151102,2019,"8072,9"
8152,1701512,1999,"13421,2"
8153,1701512,2009,"22366,6"
8154,1701512,2019,"29538,6"
8155,170151207,1999,"11280,3"
8156,170151207,2009,"19163,8"
8157,170151207,2019,"36258,3"
8158,170151208,1999,"11322,3"
8159,170151208,2009,"19880,8"
8160,170151208,2019,6773
8161,170151205,1999,"20213,5"
8162,170151205,2009,"53260,2"
8163,170151205,2019,"16903,8"
8164,170151209,1999,"12194,2"
8165,170151209,2009,"19401,3"
8166,170151209,2019,"26174,5"
8167,170151210,1999,"19698,8"
8168,170151210,2009,"19350,1"
8169,170151210,2019,"47836,7"
8170,1701111,1999,"11581,7"
8171,1701111,2009,"20984,2"
8172,1701111,2019,"33057,9"
8173,170111102,1999,"10331,8"
8174,170111102,2009,21866
8175,170111102,2019,"184347,6"
8176,170111115,1999,"3869,7"
8177,170111115,2009,"8650,4"
8178,170111115,2019,"4412,6"
8179,170111105,1999,"11365,1"
8180,170111105,2009,"21202,3"
8181,170111105,2019,"23184,6"
8182,170111108,1999,"13396,5"
8183,170111108,2009,"5840,3"
8184,170111108,2019,"8958,4"
8185,170111122,1999,
8186,170111122,2009,"1279,6"
8187,170111122,2019,"4596,2"
8188,170111123,1999,13712
8189,170111123,2009,"34352,9"
8190,170111123,2019,"43581,1"
8191,170111125,1999,
8192,170111125,2009,
8193,170111125,2019,14980
8194,170111126,1999,"9841,1"
8195,170111126,2009,"33940,1"
8196,170111126,2019,"26181,6"
8197,170111127,1999,"10583,7"
8198,170111127,2009,"15709,1"
8199,170111127,2019,26689
8200,170111128,1999,"10371,9"
8201,170111128,2009,"12570,1"
8202,170111128,2019,"11613,1"
8203,170111124,1999,
8204,170111124,2009,"13786,8"
8205,170111124,2019,"4225,5"
8206,1701114,1999,"21282,9"
8207,1701114,2009,"82290,2"
8208,1701114,2019,"96570,9"
8209,170111412,1999,"5628,4"
8210,170111412,2009,"7828,9"
8211,170111412,2019,"4056,9"
8212,170111413,1999,"11510,7"
8213,170111413,2009,"10213,3"
8214,170111413,2019,"15283,4"
8215,170111414,1999,"17363,9"
8216,170111414,2009,17593
8217,170111414,2019,"58303,7"
8218,170111415,1999,"7576,4"
8219,170111415,2009,"3443,4"
8220,170111415,2019,"11205,9"
8221,170111408,1999,"16153,9"
8222,170111408,2009,"19832,3"
8223,170111408,2019,"15544,5"
8224,170111409,1999,"66006,8"
8225,170111409,2009,"224700,6"
8226,170111409,2019,"262330,9"
8227,18,1999,"26146,4"
8228,18,2009,"34909,8"
8229,18,2019,62041
8230,181,1999,"30325,1"
8231,181,2009,"48567,8"
8232,181,2019,"114459,8"
8233,1811501,1999,"47739,1"
8234,1811501,2009,"67010,1"
8235,1811501,2019,"206019,2"
8236,181150106,1999,"8253,1"
8237,181150106,2009,"17395,9"
8238,181150106,2019,"640802,9"
8239,181150105,1999,"58992,7"
8240,181150105,2009,"112371,3"
8241,181150105,2019,"97610,1"
8242,181150104,1999,"62857,2"
8243,181150104,2009,"53244,3"
8244,181150104,2019,"99190,5"
8245,181150107,1999,"57346,2"
8246,181150107,2009,"87126,1"
8247,181150107,2019,"213000,6"
8248,1811505,1999,"25047,3"
8249,1811505,2009,"37647,2"
8250,1811505,2019,"98899,4"
8251,181150501,1999,"79612,4"
8252,181150501,2009,"81345,1"
8253,181150501,2019,189213
8254,181150505,1999,"10926,8"
8255,181150505,2009,"16652,7"
8256,181150505,2019,"59452,5"
8257,181150503,1999,"9067,7"
8258,181150503,2009,"12415,9"
8259,181150503,2019,"31067,2"
8260,181150506,1999,"27837,5"
8261,181150506,2009,47864
8262,181150506,2019,"123686,5"
8263,1810211,1999,"24210,3"
8264,1810211,2009,"58141,5"
8265,1810211,2019,"130203,7"
8266,181021116,1999,
8267,181021116,2009,"110870,5"
8268,181021116,2019,"206405,4"
8269,181021118,1999,"28339,6"
8270,181021118,2009,"48562,1"
8271,181021118,2019,"60566,9"
8272,181021117,1999,
8273,181021117,2009,"197905,8"
8274,181021117,2019,"563446,4"
8275,181021115,1999,"17214,2"
8276,181021115,2009,"13026,6"
8277,181021115,2019,"18324,7"
8278,181021102,1999,"11449,4"
8279,181021102,2009,"18797,1"
8280,181021102,2019,"28249,7"
8281,181021103,1999,"12699,7"
8282,181021103,2009,"17676,8"
8283,181021103,2019,23845
8284,181021119,1999,"10068,7"
8285,181021119,2009,"8628,4"
8286,181021119,2019,34188
8287,181021106,1999,"14230,2"
8288,181021106,2009,"17435,1"
8289,181021106,2019,"34160,1"
8290,181021107,1999,"9904,2"
8291,181021107,2009,"10370,2"
8292,181021107,2019,"31088,6"
8293,181021120,1999,"45520,3"
8294,181021120,2009,"24053,7"
8295,181021120,2019,"27533,8"
8296,181021121,1999,"31128,6"
8297,181021121,2009,"107197,6"
8298,181021121,2019,212353
8299,181021122,1999,"39421,6"
8300,181021122,2009,"46569,1"
8301,181021122,2019,"45682,8"
8302,181021111,1999,"11023,3"
8303,181021111,2009,"11076,3"
8304,181021111,2019,"32544,6"
8305,1811509,1999,32509
8306,1811509,2009,"35177,2"
8307,1811509,2019,"56315,4"
8308,181150901,1999,66863
8309,181150901,2009,"63290,9"
8310,181150901,2019,"78672,1"
8311,181150902,1999,"97846,3"
8312,181150902,2009,"104605,8"
8313,181150902,2019,"133371,4"
8314,181150903,1999,"21959,9"
8315,181150903,2009,"21478,1"
8316,181150903,2019,37646
8317,181150904,1999,"43099,8"
8318,181150904,2009,"41883,1"
8319,181150904,2019,"97307,1"
8320,181150907,1999,"10099,3"
8321,181150907,2009,"23870,5"
8322,181150907,2019,"65648,6"
8323,181150910,1999,"17445,2"
8324,181150910,2009,"15045,3"
8325,181150910,2019,"11464,5"
8326,181150912,1999,"17670,3"
8327,181150912,2009,"15191,1"
8328,181150912,2019,"46662,2"
8329,181150913,1999,"34859,6"
8330,181150913,2009,"37385,2"
8331,181150913,2019,"32911,8"
8332,1811513,1999,22876
8333,1811513,2009,25720
8334,1811513,2019,"28358,3"
8335,181151302,1999,"19053,4"
8336,181151302,2009,"22838,3"
8337,181151302,2019,35781
8338,181151301,1999,"25395,4"
8339,181151301,2009,"27521,1"
8340,181151301,2019,"22512,9"
8341,184,1999,"26311,1"
8342,184,2009,"31926,7"
8343,184,2019,57624
8344,1840201,1999,35707
8345,1840201,2009,"84249,1"
8346,1840201,2019,75297
8347,184020102,1999,"9652,8"
8348,184020102,2009,"25268,6"
8349,184020102,2019,"56624,2"
8350,184020103,1999,"35325,3"
8351,184020103,2009,"149143,8"
8352,184020103,2019,91224
8353,184020104,1999,28928
8354,184020104,2009,"52362,7"
8355,184020104,2019,"81141,9"
8356,184020106,1999,"55081,5"
8357,184020106,2009,94239
8358,184020106,2019,70203
8359,1840202,1999,"19666,6"
8360,1840202,2009,"17097,9"
8361,1840202,2019,"40954,2"
8362,184020208,1999,"26694,9"
8363,184020208,2009,15437
8364,184020208,2019,"19693,3"
8365,184020203,1999,"33209,2"
8366,184020203,2009,"38652,5"
8367,184020203,2019,"36760,8"
8368,184020205,1999,"23329,9"
8369,184020205,2009,"21354,3"
8370,184020205,2019,"35048,2"
8371,184020206,1999,"13884,7"
8372,184020206,2009,"7439,2"
8373,184020206,2019,"39541,2"
8374,184020209,1999,"20661,2"
8375,184020209,2009,"21695,4"
8376,184020209,2019,"39909,6"
8377,184020210,1999,"16686,3"
8378,184020210,2009,"12259,6"
8379,184020210,2019,"47695,7"
8380,1840203,1999,26399
8381,1840203,2009,45285
8382,1840203,2019,68271
8383,184020301,1999,"29588,5"
8384,184020301,2009,"51775,7"
8385,184020301,2019,"89415,9"
8386,184020302,1999,"22766,6"
8387,184020302,2009,"37424,6"
8388,184020302,2019,"42099,8"
8389,1840204,1999,"13649,3"
8390,1840204,2009,"16983,1"
8391,1840204,2019,24144
8392,184020401,1999,"13649,3"
8393,184020401,2009,"16983,1"
8394,184020401,2019,24144
8395,1840205,1999,"27207,8"
8396,1840205,2009,"47186,2"
8397,1840205,2019,"93439,2"
8398,184020502,1999,"57914,9"
8399,184020502,2009,"57251,6"
8400,184020502,2019,"198842,2"
8401,184020503,1999,"12544,3"
8402,184020503,2009,"12353,7"
8403,184020503,2019,"17276,8"
8404,184020504,1999,"23080,2"
8405,184020504,2009,"67679,8"
8406,184020504,2019,"57441,1"
8407,184020506,1999,17585
8408,184020506,2009,"20234,3"
8409,184020506,2019,"52372,9"
8410,184020510,1999,"45563,8"
8411,184020510,2009,47528
8412,184020510,2019,"162466,4"
8413,184020516,1999,"21316,2"
8414,184020516,2009,"48275,9"
8415,184020516,2019,"214253,8"
8416,184020519,1999,54303
8417,184020519,2009,"90663,3"
8418,184020519,2019,118337
8419,184020520,1999,22567
8420,184020520,2009,"14181,3"
8421,184020520,2019,"34271,2"
8422,184020521,1999,"21926,3"
8423,184020521,2009,"20718,7"
8424,184020521,2019,"78077,6"
8425,184020522,1999,27689
8426,184020522,2009,"52777,2"
8427,184020522,2019,"67538,7"
8428,184020523,1999,"25469,7"
8429,184020523,2009,"85424,2"
8430,184020523,2019,"133256,5"
8431,184020524,1999,"13031,9"
8432,184020524,2009,"21253,6"
8433,184020524,2019,"53684,9"
8434,1840206,1999,"49707,4"
8435,1840206,2009,"47976,5"
8436,1840206,2019,"54654,6"
8437,184020603,1999,"44500,7"
8438,184020603,2009,"43603,9"
8439,184020603,2019,"55327,5"
8440,184020604,1999,"21516,4"
8441,184020604,2009,"28240,8"
8442,184020604,2019,"36679,8"
8443,184020605,1999,"135435,9"
8444,184020605,2009,"77793,1"
8445,184020605,2019,"78066,3"
8446,184020606,1999,"44934,7"
8447,184020606,2009,"47654,3"
8448,184020606,2019,"54132,7"
8449,1840207,1999,"27587,3"
8450,1840207,2009,"30096,7"
8451,1840207,2019,"43282,3"
8452,184020701,1999,"29877,9"
8453,184020701,2009,"42834,3"
8454,184020701,2019,"73556,1"
8455,184020702,1999,"83165,4"
8456,184020702,2009,"39656,5"
8457,184020702,2019,"54457,1"
8458,184020703,1999,12226
8459,184020703,2009,"21121,9"
8460,184020703,2019,"16051,2"
8461,184020704,1999,"8539,3"
8462,184020704,2009,"8761,6"
8463,184020704,2019,"13674,6"
8464,1840208,1999,"40196,3"
8465,1840208,2009,"59042,8"
8466,1840208,2019,"100872,6"
8467,184020803,1999,"48362,2"
8468,184020803,2009,"84455,1"
8469,184020803,2019,"126948,1"
8470,184020804,1999,"60417,7"
8471,184020804,2009,"103457,7"
8472,184020804,2019,"183736,6"
8473,184020807,1999,38930
8474,184020807,2009,"67031,5"
8475,184020807,2019,"104479,7"
8476,184020808,1999,"36035,2"
8477,184020808,2009,"45100,4"
8478,184020808,2019,"83398,5"
8479,1840209,1999,"37471,5"
8480,1840209,2009,30441
8481,1840209,2019,"96381,6"
8482,184020901,1999,"46346,4"
8483,184020901,2009,"48737,6"
8484,184020901,2019,"100478,3"
8485,184020902,1999,"26908,4"
8486,184020902,2009,"27897,3"
8487,184020902,2019,"47391,9"
8488,184020903,1999,"25034,8"
8489,184020903,2009,"20551,4"
8490,184020903,2019,"102219,5"
8491,184020904,1999,"37605,3"
8492,184020904,2009,"33028,5"
8493,184020904,2019,"86739,3"
8494,184020905,1999,"45843,7"
8495,184020905,2009,"34204,5"
8496,184020905,2019,"39874,1"
8497,184020906,1999,"53641,4"
8498,184020906,2009,"28051,3"
8499,184020906,2019,102743
8500,184020910,1999,30285
8501,184020910,2009,"19087,2"
8502,184020910,2019,"147698,9"
8503,1840210,1999,"22306,6"
8504,1840210,2009,"21085,1"
8505,1840210,2019,"36149,4"
8506,184021001,1999,"18196,2"
8507,184021001,2009,"12866,9"
8508,184021001,2019,25662
8509,184021002,1999,"20988,1"
8510,184021002,2009,"20931,2"
8511,184021002,2019,"33178,6"
8512,184021008,1999,16014
8513,184021008,2009,"17593,7"
8514,184021008,2019,"37381,3"
8515,184021009,1999,"33801,4"
8516,184021009,2009,"31661,8"
8517,184021009,2019,"44003,5"
8518,184021010,1999,"17157,8"
8519,184021010,2009,18511
8520,184021010,2019,"36933,3"
8521,1840212,1999,"23797,4"
8522,1840212,2009,"31091,6"
8523,1840212,2019,"38623,3"
8524,184021203,1999,"33571,7"
8525,184021203,2009,"35788,1"
8526,184021203,2019,"49923,1"
8527,184021206,1999,"10693,8"
8528,184021206,2009,"6428,8"
8529,184021206,2019,"13768,6"
8530,184021207,1999,"25227,5"
8531,184021207,2009,"32434,3"
8532,184021207,2019,32029
8533,184021208,1999,"42772,6"
8534,184021208,2009,"85334,5"
8535,184021208,2019,"80354,8"
8536,1840213,1999,19076
8537,1840213,2009,"18173,5"
8538,1840213,2019,"35716,9"
8539,184021302,1999,"16162,5"
8540,184021302,2009,"15191,7"
8541,184021302,2019,"35985,8"
8542,184021303,1999,"18046,3"
8543,184021303,2009,"17986,5"
8544,184021303,2019,"37366,5"
8545,184021308,1999,"28020,2"
8546,184021308,2009,28622
8547,184021308,2019,"59446,8"
8548,184021309,1999,"17629,7"
8549,184021309,2009,"13357,6"
8550,184021309,2019,"23550,9"
8551,184021307,1999,"11126,6"
8552,184021307,2009,"12317,9"
8553,184021307,2019,"16305,3"
8554,1840214,1999,"24606,6"
8555,1840214,2009,"24946,5"
8556,1840214,2019,"46502,5"
8557,184021401,1999,"45520,6"
8558,184021401,2009,"36941,9"
8559,184021401,2019,73492
8560,184021402,1999,42975
8561,184021402,2009,"43305,9"
8562,184021402,2019,"83082,2"
8563,184021403,1999,"12425,5"
8564,184021403,2009,"8841,2"
8565,184021403,2019,"14274,9"
8566,184021404,1999,8404
8567,184021404,2009,"10347,3"
8568,184021404,2019,"20625,3"
8569,185,1999,"24734,6"
8570,185,2009,"41783,6"
8571,185,2019,"70299,8"
8572,1851403,1999,"16685,7"
8573,1851403,2009,"32506,4"
8574,1851403,2019,"51824,7"
8575,185140301,1999,"19421,2"
8576,185140301,2009,"44292,9"
8577,185140301,2019,"77030,6"
8578,185140302,1999,"21501,7"
8579,185140302,2009,"51607,9"
8580,185140302,2019,"57961,5"
8581,185140303,1999,"10274,6"
8582,185140303,2009,"15599,1"
8583,185140303,2019,26416
8584,185140304,1999,"39575,7"
8585,185140304,2009,"55877,3"
8586,185140304,2019,"70048,9"
8587,1851404,1999,27333
8588,1851404,2009,"36474,7"
8589,1851404,2019,"83689,1"
8590,185140401,1999,27333
8591,185140401,2009,"36474,7"
8592,185140401,2019,"83689,1"
8593,1851103,1999,"18043,3"
8594,1851103,2009,"33758,6"
8595,1851103,2019,"64569,8"
8596,185110301,1999,"7223,2"
8597,185110301,2009,11965
8598,185110301,2019,"24873,2"
8599,185110302,1999,"33405,3"
8600,185110302,2009,"23404,9"
8601,185110302,2019,"18034,3"
8602,185110303,1999,"13464,4"
8603,185110303,2009,"6173,7"
8604,185110303,2019,"30906,7"
8605,185110304,1999,"52823,1"
8606,185110304,2009,133089
8607,185110304,2019,"201818,9"
8608,185110310,1999,"11044,3"
8609,185110310,2009,"9806,8"
8610,185110310,2019,"23335,8"
8611,185110306,1999,"4904,1"
8612,185110306,2009,5949
8613,185110306,2019,"15576,1"
8614,185110307,1999,"49170,1"
8615,185110307,2009,"111309,3"
8616,185110307,2019,"239483,1"
8617,1851405,1999,"63140,9"
8618,1851405,2009,"183865,1"
8619,1851405,2019,"121057,4"
8620,185140504,1999,"50124,7"
8621,185140504,2009,"32709,4"
8622,185140504,2019,"15419,9"
8623,185140501,1999,50821
8624,185140501,2009,"149006,6"
8625,185140501,2019,"100894,9"
8626,185140502,1999,"94105,2"
8627,185140502,2009,"353197,8"
8628,185140502,2019,"204558,3"
8629,185140503,1999,"30532,1"
8630,185140503,2009,37600
8631,185140503,2019,"31456,5"
8632,1851406,1999,"26281,1"
8633,1851406,2009,"80322,2"
8634,1851406,2019,"84235,9"
8635,185140604,1999,"21866,5"
8636,185140604,2009,14137
8637,185140604,2019,"36541,5"
8638,185140610,1999,"8287,1"
8639,185140610,2009,"9686,9"
8640,185140610,2019,"14617,9"
8641,185140609,1999,"32340,1"
8642,185140609,2009,"54631,9"
8643,185140609,2019,"66272,3"
8644,185140605,1999,"81550,7"
8645,185140605,2009,"268665,4"
8646,185140605,2019,"302121,4"
8647,185140608,1999,"9348,6"
8648,185140608,2009,"7805,1"
8649,185140608,2019,"58489,3"
8650,185140607,1999,"31113,5"
8651,185140607,2009,"171767,2"
8652,185140607,2019,"85328,2"
8653,1851407,1999,32493
8654,1851407,2009,"45900,4"
8655,1851407,2019,"80419,6"
8656,185140707,1999,"6688,5"
8657,185140707,2009,"19176,4"
8658,185140707,2019,"76448,5"
8659,185140704,1999,"65131,8"
8660,185140704,2009,"32460,9"
8661,185140704,2019,"64735,4"
8662,185140708,1999,"22252,4"
8663,185140708,2009,"31985,5"
8664,185140708,2019,"44519,8"
8665,185140709,1999,"46924,8"
8666,185140709,2009,"50437,9"
8667,185140709,2019,"78738,7"
8668,185140705,1999,"84749,8"
8669,185140705,2009,"156556,6"
8670,185140705,2019,"154491,4"
8671,1851409,1999,"42691,3"
8672,1851409,2009,"58401,1"
8673,1851409,2019,"89479,7"
8674,185140907,1999,"70056,8"
8675,185140907,2009,"84556,2"
8676,185140907,2019,"176810,5"
8677,185140905,1999,"44874,9"
8678,185140905,2009,"33852,7"
8679,185140905,2019,"45280,6"
8680,185140902,1999,"92570,4"
8681,185140902,2009,"92215,6"
8682,185140902,2019,"135202,3"
8683,185140908,1999,"46830,3"
8684,185140908,2009,"73675,9"
8685,185140908,2019,"71348,7"
8686,185140903,1999,"18705,1"
8687,185140903,2009,"25295,4"
8688,185140903,2019,"48124,7"
8689,185140909,1999,"33154,3"
8690,185140909,2009,67539
8691,185140909,2019,"103067,6"
8692,1851412,1999,"32477,9"
8693,1851412,2009,"56378,7"
8694,1851412,2019,108453
8695,185141201,1999,35804
8696,185141201,2009,52822
8697,185141201,2019,"113678,8"
8698,185141202,1999,"31310,7"
8699,185141202,2009,"58784,4"
8700,185141202,2019,"106253,4"
8701,185141203,1999,"29279,5"
8702,185141203,2009,56200
8703,185141203,2019,"94082,4"
8704,1851414,1999,"21825,5"
8705,1851414,2009,"30620,4"
8706,1851414,2019,"57237,2"
8707,185141401,1999,"22666,4"
8708,185141401,2009,"17336,3"
8709,185141401,2019,47005
8710,185141402,1999,"15653,7"
8711,185141402,2009,"86150,2"
8712,185141402,2019,"71231,6"
8713,185141410,1999,"16011,7"
8714,185141410,2009,"30824,4"
8715,185141410,2019,"42645,9"
8716,185141405,1999,"21488,6"
8717,185141405,2009,"32711,1"
8718,185141405,2019,"59507,3"
8719,185141408,1999,"21991,1"
8720,185141408,2009,"29817,6"
8721,185141408,2019,"71921,1"
8722,185141411,1999,"42585,1"
8723,185141411,2009,16447
8724,185141411,2019,21057
8725,185141415,1999,"14541,9"
8726,185141415,2009,"30281,7"
8727,185141415,2019,"85561,7"
8728,185141416,1999,"17993,6"
8729,185141416,2009,"42055,1"
8730,185141416,2019,"66050,9"
8731,185141417,1999,"14020,8"
8732,185141417,2009,"23412,2"
8733,185141417,2019,"25853,2"
8734,185141418,1999,"44942,7"
8735,185141418,2009,"36276,9"
8736,185141418,2019,"59462,9"
8737,1851415,1999,25181
8738,1851415,2009,"46485,8"
8739,1851415,2019,"92722,2"
8740,185141502,1999,"20740,8"
8741,185141502,2009,"34974,5"
8742,185141502,2019,"31739,6"
8743,185141503,1999,"60618,9"
8744,185141503,2009,"220744,8"
8745,185141503,2019,"226767,5"
8746,185141507,1999,"6800,2"
8747,185141507,2009,6705
8748,185141507,2019,"64785,9"
8749,185141508,1999,"28540,9"
8750,185141508,2009,"59835,5"
