primary_key,codes,year_,avr_value_per_ha
3145,11C131108,1999,"2733,9"
3146,11C131108,2009,"1743,4"
3147,11C131108,2019,"3702,7"
3148,11C131109,1999,"3241,2"
3149,11C131109,2009,"2801,1"
3150,11C131109,2019,"2958,5"
3151,11C131110,1999,"3311,4"
3152,11C131110,2009,"6486,6"
3153,11C131110,2019,"3946,6"
3154,11C131112,1999,2667
3155,11C131112,2009,"1741,1"
3156,11C131112,2019,"3334,4"
3157,11C131113,1999,"3086,2"
3158,11C131113,2009,"2224,8"
3159,11C131113,2019,"3688,4"
3160,11C131141,1999,"2455,6"
3161,11C131141,2009,"2074,9"
3162,11C131141,2019,"4940,2"
3163,11C131115,1999,"3489,1"
3164,11C131115,2009,"2668,6"
3165,11C131115,2019,"5207,6"
3166,11C131142,1999,"2992,3"
3167,11C131142,2009,"2449,7"
3168,11C131142,2019,4817
3169,11C131140,1999,2919
3170,11C131140,2009,"1782,6"
3171,11C131140,2019,"4638,5"
3172,11C131121,1999,"3212,5"
3173,11C131121,2009,"1634,5"
3174,11C131121,2019,"4704,5"
3175,11C131122,1999,"11836,9"
3176,11C131122,2009,"4265,8"
3177,11C131122,2019,"7643,3"
3178,11C131139,1999,3318
3179,11C131139,2009,"2960,7"
3180,11C131139,2019,"3461,7"
3181,11C131125,1999,"2258,8"
3182,11C131125,2009,"2828,5"
3183,11C131125,2019,"3780,1"
3184,11C131128,1999,"3862,8"
3185,11C131128,2009,"6677,3"
3186,11C131128,2019,"12838,4"
3187,11C131132,1999,"2902,6"
3188,11C131132,2009,"2116,9"
3189,11C131132,2019,"3942,4"
3190,11C131133,1999,"2945,2"
3191,11C131133,2009,"1829,7"
3192,11C131133,2019,"4199,8"
3193,11C131129,1999,"3679,2"
3194,11C131129,2009,"2228,8"
3195,11C131129,2019,"3014,1"
3196,11C131138,1999,"4069,9"
3197,11C131138,2009,"6228,6"
3198,11C131138,2019,"2508,9"
3199,11C131134,1999,"2249,5"
3200,11C131134,2009,1364
3201,11C131134,2019,"8529,5"
3202,11C131143,1999,"2180,8"
3203,11C131143,2009,2082
3204,11C131143,2019,"3042,8"
3205,11C131136,1999,"3356,9"
3206,11C131136,2009,"2209,1"
3207,11C131136,2019,"3590,6"
3208,11C1813,1999,"1660,5"
3209,11C1813,2009,"1453,2"
3210,11C1813,2019,"2984,9"
3211,11C181302,1999,"2950,7"
3212,11C181302,2009,"2197,1"
3213,11C181302,2019,"3892,9"
3214,11C181303,1999,"1220,3"
3215,11C181303,2009,"1266,4"
3216,11C181303,2019,"2818,8"
3217,11C181310,1999,"1254,3"
3218,11C181310,2009,"1153,9"
3219,11C181310,2019,"2058,4"
3220,11C181311,1999,"2792,7"
3221,11C181311,2009,"1846,7"
3222,11C181311,2019,"3482,2"
3223,11C181312,1999,"952,1"
3224,11C181312,2009,"1188,3"
3225,11C181312,2019,"4019,7"
3226,11C181313,1999,"2867,6"
3227,11C181313,2009,"2013,9"
3228,11C181313,2019,"4029,5"
3229,11C181314,1999,"2548,4"
3230,11C181314,2009,"1663,3"
3231,11C181314,2019,"2839,1"
3232,11C181316,1999,"2323,4"
3233,11C181316,2009,"1898,8"
3234,11C181316,2019,"3387,8"
3235,11C181317,1999,"776,1"
3236,11C181317,2009,"484,1"
3237,11C181317,2019,"2055,4"
3238,11C181318,1999,"1739,9"
3239,11C181318,2009,"1308,9"
3240,11C181318,2019,"3927,1"
3241,11C181319,1999,"299,2"
3242,11C181319,2009,"574,9"
3243,11C181319,2019,"1110,8"
3244,11D,1999,"1682,7"
3245,11D,2009,1428
3246,11D,2019,"2285,3"
3247,11D1701,1999,"2382,9"
3248,11D1701,2009,"1869,1"
3249,11D1701,2019,"2358,8"
3250,11D170101,1999,2555
3251,11D170101,2009,2143
3252,11D170101,2019,"2801,8"
3253,11D170107,1999,"2834,2"
3254,11D170107,2009,"2305,9"
3255,11D170107,2019,"2902,2"
3256,11D170108,1999,"2642,7"
3257,11D170108,2009,"1667,9"
3258,11D170108,2019,"3095,5"
3259,11D170109,1999,"2728,5"
3260,11D170109,2009,"2324,9"
3261,11D170109,2019,"2867,5"
3262,11D170112,1999,"2817,3"
3263,11D170112,2009,"2215,5"
3264,11D170112,2019,"3204,7"
3265,11D170113,1999,"2395,8"
3266,11D170113,2009,"1646,7"
3267,11D170113,2019,"2428,9"
3268,11D170114,1999,"2046,3"
3269,11D170114,2009,"1767,9"
3270,11D170114,2019,"2576,4"
3271,11D170120,1999,"1954,9"
3272,11D170120,2009,"1281,8"
3273,11D170120,2019,"1531,1"
3274,11D170121,1999,"2341,7"
3275,11D170121,2009,"2113,5"
3276,11D170121,2019,"2807,9"
3277,11D170122,1999,"1036,5"
3278,11D170122,2009,"911,2"
3279,11D170122,2019,"1372,7"
3280,11D170123,1999,2410
3281,11D170123,2009,"2001,4"
3282,11D170123,2019,"2887,2"
3283,11D170116,1999,"3917,5"
3284,11D170116,2009,"721,1"
3285,11D170116,2019,"1400,9"
3286,11D170117,1999,"1090,4"
3287,11D170117,2009,"957,2"
3288,11D170117,2019,"548,6"
3289,11D170118,1999,"2474,5"
3290,11D170118,2009,"2115,4"
3291,11D170118,2019,2081
3292,11D1801,1999,2411
3293,11D1801,2009,"1910,7"
3294,11D1801,2019,"4763,9"
3295,11D180101,1999,"2503,9"
3296,11D180101,2009,"1796,3"
3297,11D180101,2019,"2984,8"
3298,11D180120,1999,"2842,4"
3299,11D180120,2009,1848
3300,11D180120,2019,"5469,3"
3301,11D180104,1999,"1639,1"
3302,11D180104,2009,"2071,7"
3303,11D180104,2019,"5665,6"
3304,11D180106,1999,"2454,9"
3305,11D180106,2009,"2210,8"
3306,11D180106,2019,"3077,9"
3307,11D180107,1999,"2610,9"
3308,11D180107,2009,"1947,1"
3309,11D180107,2019,"2706,5"
3310,11D180109,1999,"2958,6"
3311,11D180109,2009,"2138,9"
3312,11D180109,2019,"5742,1"
3313,11D180110,1999,"1405,2"
3314,11D180110,2009,"1693,3"
3315,11D180110,2019,"4986,3"
3316,11D180111,1999,2226
3317,11D180111,2009,"1988,6"
3318,11D180111,2019,"7157,5"
3319,11D180114,1999,2140
3320,11D180114,2009,"1894,6"
3321,11D180114,2019,"6641,4"
3322,11D180115,1999,2864
3323,11D180115,2009,2089
3324,11D180115,2019,"6557,7"
3325,11D180121,1999,"1854,6"
3326,11D180121,2009,"1162,7"
3327,11D180121,2019,"3719,7"
3328,11D180122,1999,"2203,8"
3329,11D180122,2009,"2040,6"
3330,11D180122,2019,"6586,8"
3331,11D180123,1999,"2174,5"
3332,11D180123,2009,1851
3333,11D180123,2019,"2882,7"
3334,11D180118,1999,"2674,4"
3335,11D180118,2009,"1834,3"
3336,11D180118,2019,"2814,6"
3337,11D0403,1999,"1596,7"
3338,11D0403,2009,"1400,2"
3339,11D0403,2019,"2393,8"
3340,11D040304,1999,1389
3341,11D040304,2009,"1258,1"
3342,11D040304,2019,"2218,7"
3343,11D040306,1999,"1187,6"
3344,11D040306,2009,"1312,8"
3345,11D040306,2019,"2958,6"
3346,11D040308,1999,"1652,9"
3347,11D040308,2009,"1339,5"
3348,11D040308,2019,1886
3349,11D040309,1999,"1457,9"
3350,11D040309,2009,"1354,4"
3351,11D040309,2019,"4343,2"
3352,11D040311,1999,2265
3353,11D040311,2009,"1437,3"
3354,11D040311,2019,3478
3355,11D040312,1999,"1412,3"
3356,11D040312,2009,"1144,8"
3357,11D040312,2019,"1344,4"
3358,11D040313,1999,"1872,3"
3359,11D040313,2009,"1556,7"
3360,11D040313,2019,"2099,4"
3361,11D040314,1999,"1932,6"
3362,11D040314,2009,"1526,9"
3363,11D040314,2019,2055
3364,11D040316,1999,"1987,1"
3365,11D040316,2009,"1552,2"
3366,11D040316,2019,"2597,3"
3367,11D040320,1999,"1009,5"
3368,11D040320,2009,"1089,9"
3369,11D040320,2019,"1961,2"
3370,11D040321,1999,"778,4"
3371,11D040321,2009,"944,3"
3372,11D040321,2019,"1830,9"
3373,11D040322,1999,"2169,9"
3374,11D040322,2009,1750
3375,11D040322,2019,"2411,1"
3376,11D040323,1999,"1829,2"
3377,11D040323,2009,"1543,2"
3378,11D040323,2019,"2751,8"
3379,11D040318,1999,"1240,8"
3380,11D040318,2009,"1097,8"
3381,11D040318,2019,"1129,5"
3382,11D0404,1999,"820,5"
3383,11D0404,2009,"829,5"
3384,11D0404,2019,"1395,2"
3385,11D040404,1999,"892,6"
3386,11D040404,2009,"869,6"
3387,11D040404,2019,"1317,5"
3388,11D040406,1999,788
3389,11D040406,2009,"933,6"
3390,11D040406,2019,"1442,9"
3391,11D040407,1999,"985,7"
3392,11D040407,2009,"986,9"
3393,11D040407,2019,"1606,3"
3394,11D040408,1999,"511,1"
3395,11D040408,2009,"470,3"
3396,11D040408,2019,"1032,1"
3397,11D1805,1999,"2379,4"
3398,11D1805,2009,"1782,1"
3399,11D1805,2019,"2971,8"
3400,11D180502,1999,"2054,2"
3401,11D180502,2009,"1122,1"
3402,11D180502,2019,"563,3"
3403,11D180504,1999,"3052,8"
3404,11D180504,2009,"2196,2"
3405,11D180504,2019,"5544,5"
3406,11D180505,1999,"3054,6"
3407,11D180505,2009,"2325,1"
3408,11D180505,2019,3322
3409,11D180507,1999,"3363,5"
3410,11D180507,2009,"2821,7"
3411,11D180507,2019,"4620,1"
3412,11D180508,1999,"2766,6"
3413,11D180508,2009,"2149,3"
3414,11D180508,2019,"3123,6"
3415,11D180509,1999,"2393,7"
3416,11D180509,2009,"1811,9"
3417,11D180509,2019,"1363,9"
3418,11D180510,1999,"2261,4"
3419,11D180510,2009,"1787,7"
3420,11D180510,2019,"3546,8"
3421,11D180525,1999,"3131,7"
3422,11D180525,2009,"2251,1"
3423,11D180525,2019,"3826,8"
3424,11D180511,1999,"449,9"
3425,11D180511,2009,"515,2"
3426,11D180511,2019,"229,1"
3427,11D180516,1999,"3015,9"
3428,11D180516,2009,"2404,9"
3429,11D180516,2019,"2990,4"
3430,11D180517,1999,"951,1"
3431,11D180517,2009,"306,4"
3432,11D180517,2019,"4276,6"
3433,11D180519,1999,"3041,3"
3434,11D180519,2009,"2338,5"
3435,11D180519,2019,"3154,9"
3436,11D180520,1999,"2994,3"
3437,11D180520,2009,"2305,2"
3438,11D180520,2019,"3093,9"
3439,11D180526,1999,"997,8"
3440,11D180526,2009,"348,8"
3441,11D180526,2019,"2192,5"
3442,11D180527,1999,"2383,1"
3443,11D180527,2009,"1577,5"
3444,11D180527,2019,"5556,5"
3445,11D180528,1999,"2868,8"
3446,11D180528,2009,"2250,3"
3447,11D180528,2019,"2998,8"
3448,11D180523,1999,"2895,5"
3449,11D180523,2009,"1750,4"
3450,11D180523,2019,2859
3451,11D180524,1999,"1884,8"
3452,11D180524,2009,"1066,3"
3453,11D180524,2019,"4216,6"
3454,11D1704,1999,"3432,2"
3455,11D1704,2009,"2558,4"
3456,11D1704,2019,"3385,9"
3457,11D170401,1999,"2881,7"
3458,11D170401,2009,"2311,3"
3459,11D170401,2019,"3137,1"
3460,11D170402,1999,2930
3461,11D170402,2009,"2333,2"
3462,11D170402,2019,"3219,2"
3463,11D170408,1999,"3057,3"
3464,11D170408,2009,"2363,6"
3465,11D170408,2019,"3271,2"
3466,11D170403,1999,"3883,3"
3467,11D170403,2009,"2350,1"
3468,11D170403,2019,"3595,6"
3469,11D170407,1999,"4097,7"
3470,11D170407,2009,"3174,1"
3471,11D170407,2019,"3559,1"
3472,11D1807,1999,"2095,3"
3473,11D1807,2009,"2066,3"
3474,11D1807,2019,3555
3475,11D180702,1999,2751
3476,11D180702,2009,3609
3477,11D180702,2019,2994
3478,11D180703,1999,"1732,2"
3479,11D180703,2009,"1512,1"
3480,11D180703,2019,"3086,4"
3481,11D180705,1999,"1305,2"
3482,11D180705,2009,"1007,1"
3483,11D180705,2019,"2063,8"
3484,11D180706,1999,"903,7"
3485,11D180706,2009,"1245,1"
3486,11D180706,2019,"1972,1"
3487,11D180707,1999,"2668,2"
3488,11D180707,2009,"2506,2"
3489,11D180707,2019,"9057,1"
3490,11D180708,1999,"1229,2"
3491,11D180708,2009,"645,8"
3492,11D180708,2019,"1598,7"
3493,11D180709,1999,"2046,6"
3494,11D180709,2009,"2485,8"
3495,11D180709,2019,"3219,4"
3496,11D180710,1999,"1903,5"
3497,11D180710,2009,"2914,6"
3498,11D180710,2019,"4055,4"
3499,11D180713,1999,"2917,1"
3500,11D180713,2009,"3114,8"
3501,11D180713,2019,"6267,3"
3502,11D180716,1999,"2455,1"
3503,11D180716,2009,"1710,6"
3504,11D180716,2019,"5088,3"
3505,11D180717,1999,"1988,6"
3506,11D180717,2009,"1620,3"
3507,11D180717,2019,"4514,3"
3508,11D180719,1999,"2233,4"
3509,11D180719,2009,1917
3510,11D180719,2019,"4749,6"
3511,11D180721,1999,"1071,3"
3512,11D180721,2009,"747,5"
3513,11D180721,2019,"2193,8"
3514,11D180722,1999,"1613,7"
3515,11D180722,2009,"1292,8"
3516,11D180722,2019,"1194,2"
3517,11D180723,1999,"2376,1"
3518,11D180723,2009,"967,6"
3519,11D180723,2019,"3438,6"
3520,11D180720,1999,"1540,8"
3521,11D180720,2009,"1035,2"
3522,11D180720,2019,"3172,7"
3523,11D1707,1999,"1623,7"
3524,11D1707,2009,"1273,8"
3525,11D1707,2019,"1306,9"
3526,11D170701,1999,"2084,3"
3527,11D170701,2009,"1697,5"
3528,11D170701,2019,"2192,7"
3529,11D170703,1999,"2128,1"
3530,11D170703,2009,"789,9"
3531,11D170703,2019,"426,8"
3532,11D170704,1999,"1081,9"
3533,11D170704,2009,"990,8"
3534,11D170704,2019,"805,9"
3535,11D170705,1999,"1804,5"
3536,11D170705,2009,"1259,3"
3537,11D170705,2019,"1608,6"
3538,11D170710,1999,1377
3539,11D170710,2009,"843,9"
3540,11D170710,2019,"509,8"
3541,11D170711,1999,"1693,9"
3542,11D170711,2009,"1234,4"
3543,11D170711,2019,"1549,2"
3544,11D170708,1999,"1003,8"
3545,11D170708,2009,"915,6"
3546,11D170708,2019,"1121,9"
3547,11D1812,1999,"1181,5"
3548,11D1812,2009,"954,9"
3549,11D1812,2019,"1531,6"
3550,11D181202,1999,695
3551,11D181202,2009,"881,5"
3552,11D181202,2019,"2665,7"
3553,11D181203,1999,"609,9"
3554,11D181203,2009,"676,3"
3555,11D181203,2019,"1202,6"
3556,11D181207,1999,"1799,4"
3557,11D181207,2009,"1121,3"
3558,11D181207,2019,"1941,5"
3559,11D181208,1999,"1363,8"
3560,11D181208,2009,"739,7"
3561,11D181208,2019,"1589,4"
3562,11D181209,1999,"1282,5"
3563,11D181209,2009,"919,7"
3564,11D181209,2019,1505
3565,11D181210,1999,"1003,9"
3566,11D181210,2009,"1014,3"
3567,11D181210,2019,"1235,3"
3568,11D181211,1999,"1278,9"
3569,11D181211,2009,1078
3570,11D181211,2019,"1416,4"
3571,11D1708,1999,"3174,8"
3572,11D1708,2009,"2299,9"
3573,11D1708,2019,"2959,7"
3574,11D170802,1999,"3026,6"
3575,11D170802,2009,"2305,7"
3576,11D170802,2019,3068
3577,11D170805,1999,"3043,7"
3578,11D170805,2009,"2300,9"
3579,11D170805,2019,"3120,4"
3580,11D170809,1999,"6038,8"
3581,11D170809,2009,"3072,2"
3582,11D170809,2019,"2141,5"
3583,11D170813,1999,"2853,3"
3584,11D170813,2009,2164
3585,11D170813,2019,"2940,7"
3586,11D170814,1999,"2993,1"
3587,11D170814,2009,"2259,8"
3588,11D170814,2019,"3064,6"
3589,11D170815,1999,"3072,1"
3590,11D170815,2009,"2336,7"
3591,11D170815,2019,"3273,9"
3592,11D170816,1999,"2901,7"
3593,11D170816,2009,"2222,3"
3594,11D170816,2019,"3043,4"
3595,11D170810,1999,"2937,2"
3596,11D170810,2009,"2220,5"
3597,11D170810,2019,3052
3598,11D1710,1999,"2159,4"
3599,11D1710,2009,"1765,7"
3600,11D1710,2019,"2591,1"
3601,11D171001,1999,"2819,4"
3602,11D171001,2009,"2214,2"
3603,11D171001,2019,"2993,3"
3604,11D171002,1999,"2736,1"
3605,11D171002,2009,"2136,7"
3606,11D171002,2019,"2898,9"
3607,11D171004,1999,"2584,7"
3608,11D171004,2009,"2060,9"
3609,11D171004,2019,"2482,4"
3610,11D171007,1999,"1754,1"
3611,11D171007,2009,"2039,5"
3612,11D171007,2019,"3182,9"
3613,11D171005,1999,"943,2"
3614,11D171005,2009,"892,7"
3615,11D171005,2019,1657
3616,11D171009,1999,2608
3617,11D171009,2009,"1807,1"
3618,11D171009,2019,"1720,3"
3619,11D171011,1999,"911,9"
3620,11D171011,2009,"1102,2"
3621,11D171011,2019,"886,5"
3622,11D171013,1999,"1771,2"
3623,11D171013,2009,"1005,6"
3624,11D171013,2019,"2461,2"
3625,11D171014,1999,"899,1"
3626,11D171014,2009,"749,5"
3627,11D171014,2019,"2215,5"
3628,11D171016,1999,"2142,9"
3629,11D171016,2009,"1973,2"
3630,11D171016,2019,"2919,7"
3631,11D171017,1999,"2480,9"
3632,11D171017,2009,"2683,8"
3633,11D171017,2019,"2926,2"
3634,11D171015,1999,"2747,6"
3635,11D171015,2009,"2096,2"
3636,11D171015,2019,"3228,9"
3637,11D1711,1999,"2595,5"
3638,11D1711,2009,"1938,8"
3639,11D1711,2019,"2891,7"
3640,11D171101,1999,"2784,8"
3641,11D171101,2009,"2125,7"
3642,11D171101,2019,2971
3643,11D171102,1999,"2682,9"
3644,11D171102,2009,"2068,5"
3645,11D171102,2019,"2765,7"
3646,11D171103,1999,"1374,8"
3647,11D171103,2009,"807,4"
3648,11D171103,2019,"1968,6"
3649,11D171106,1999,"2783,9"
3650,11D171106,2009,"2357,5"
3651,11D171106,2019,"2969,1"
3652,11D171110,1999,"3358,5"
3653,11D171110,2009,"2340,2"
3654,11D171110,2019,"3209,3"
3655,11D171111,1999,"2986,5"
3656,11D171111,2009,"2304,4"
3657,11D171111,2019,"3269,6"
3658,11D171112,1999,"2236,5"
3659,11D171112,2009,"1854,4"
3660,11D171112,2019,"2542,5"
3661,11D1815,1999,1904
3662,11D1815,2009,"1599,6"
3663,11D1815,2019,"2440,7"
3664,11D181501,1999,"2168,5"
3665,11D181501,2009,"1767,4"
3666,11D181501,2019,"2574,8"
3667,11D181502,1999,"2236,6"
3668,11D181502,2009,"2084,6"
3669,11D181502,2019,2873
3670,11D181504,1999,"2233,2"
3671,11D181504,2009,"1950,4"
3672,11D181504,2019,2838
3673,11D181505,1999,1272
3674,11D181505,2009,"629,6"
3675,11D181505,2019,"2794,5"
3676,11D181507,1999,"991,2"
3677,11D181507,2009,"865,3"
3678,11D181507,2019,"1500,6"
3679,11D181509,1999,"2315,9"
3680,11D181509,2009,"1922,3"
3681,11D181509,2019,"2720,2"
3682,11D181515,1999,"2043,5"
3683,11D181515,2009,"1787,5"
3684,11D181515,2019,"2604,8"
3685,11D181516,1999,"1625,8"
3686,11D181516,2009,"1162,2"
3687,11D181516,2019,"1637,2"
3688,11D181517,1999,"1797,8"
3689,11D181517,2009,"1326,9"
3690,11D181517,2019,"1874,1"
3691,11D181511,1999,"1669,4"
3692,11D181511,2009,"1483,6"
3693,11D181511,2019,2238
3694,11D181512,1999,"1708,6"
3695,11D181512,2009,"1539,8"
3696,11D181512,2019,"2172,1"
3697,11D1818,1999,"1371,2"
3698,11D1818,2009,"1203,6"
3699,11D1818,2019,"2598,5"
3700,11D181801,1999,1282
3701,11D181801,2009,"647,7"
3702,11D181801,2019,"1536,3"
3703,11D181802,1999,"1572,5"
3704,11D181802,2009,"1226,6"
3705,11D181802,2019,"3488,4"
3706,11D181803,1999,816
3707,11D181803,2009,"808,6"
3708,11D181803,2019,"1075,9"
3709,11D181804,1999,"1600,4"
3710,11D181804,2009,"874,6"
3711,11D181804,2019,"2237,4"
3712,11D181806,1999,"2507,1"
3713,11D181806,2009,"1595,5"
3714,11D181806,2019,"3867,2"
3715,11D181810,1999,"1516,4"
3716,11D181810,2009,"1904,1"
3717,11D181810,2019,"4379,3"
3718,11D181811,1999,1162
3719,11D181811,2009,"2077,4"
3720,11D181811,2019,"3502,2"
3721,11D181814,1999,"2273,1"
3722,11D181814,2009,"1918,3"
3723,11D181814,2019,"4614,7"
3724,11D181818,1999,"1277,2"
3725,11D181818,2009,"1365,4"
3726,11D181818,2019,"1965,4"
3727,11D181819,1999,"997,6"
3728,11D181819,2009,"968,3"
3729,11D181819,2019,"2119,3"
3730,11D181820,1999,"1813,8"
3731,11D181820,2009,1210
3732,11D181820,2019,"2989,8"
3733,11D181821,1999,"1244,1"
3734,11D181821,2009,"896,8"
3735,11D181821,2019,"2260,1"
3736,11D181817,1999,"1794,6"
3737,11D181817,2009,"1276,8"
3738,11D181817,2019,"5778,2"
3739,11D1819,1999,"2013,5"
3740,11D1819,2009,"1578,2"
3741,11D1819,2019,"2428,7"
3742,11D181901,1999,"2596,6"
3743,11D181901,2009,1917
3744,11D181901,2019,"2611,9"
3745,11D181902,1999,"1288,8"
3746,11D181902,2009,"931,2"
3747,11D181902,2019,"1178,3"
3748,11D181904,1999,1128
3749,11D181904,2009,"1030,5"
3750,11D181904,2019,"1745,5"
3751,11D181905,1999,"2293,5"
3752,11D181905,2009,"1798,6"
3753,11D181905,2019,"2867,2"
3754,11D181906,1999,"1066,8"
3755,11D181906,2009,"932,4"
3756,11D181906,2019,"3803,7"
3757,11D181908,1999,"1255,4"
3758,11D181908,2009,"855,6"
3759,11D181908,2019,"931,5"
3760,11D181913,1999,"1888,3"
3761,11D181913,2009,"1141,1"
3762,11D181913,2019,"2198,9"
3763,11D181914,1999,"1769,9"
3764,11D181914,2009,"1298,7"
3765,11D181914,2019,"2133,9"
3766,11D181918,1999,"2044,2"
3767,11D181918,2009,1852
3768,11D181918,2019,"2696,6"
3769,11D181919,1999,"1071,4"
3770,11D181919,2009,"1223,3"
3771,11D181919,2019,1609
3772,11D181920,1999,"1028,6"
3773,11D181920,2009,"1046,1"
3774,11D181920,2019,"4812,6"
3775,11D181921,1999,"2064,2"
3776,11D181921,2009,1554
3777,11D181921,2019,"2181,8"
3778,11D181917,1999,"2766,5"
3779,11D181917,2009,"2126,6"
3780,11D181917,2019,"2794,3"
3781,11D1820,1999,"3303,1"
3782,11D1820,2009,"1906,8"
3783,11D1820,2019,"4769,5"
3784,11D182004,1999,"8186,3"
3785,11D182004,2009,"1386,4"
3786,11D182004,2019,"6005,7"
3787,11D182005,1999,2554
3788,11D182005,2009,"1268,2"
3789,11D182005,2019,"5718,8"
3790,11D182006,1999,"2150,7"
3791,11D182006,2009,"1760,2"
3792,11D182006,2019,"3481,7"
3793,11D182011,1999,"2313,8"
3794,11D182011,2009,1713
3795,11D182011,2019,"6565,3"
3796,11D182012,1999,"4521,7"
3797,11D182012,2009,"2282,1"
3798,11D182012,2019,"3718,6"
3799,11D182013,1999,"3718,1"
3800,11D182013,2009,"2935,9"
3801,11D182013,2019,"4885,8"
3802,11D182009,1999,"1406,7"
3803,11D182009,2009,"1634,5"
3804,11D182009,2019,"1144,8"
3805,11D0409,1999,"820,4"
3806,11D0409,2009,"740,8"
3807,11D0409,2019,"1299,9"
3808,11D040901,1999,"852,6"
3809,11D040901,2009,"754,3"
3810,11D040901,2019,"1168,9"
3811,11D040903,1999,"1081,6"
3812,11D040903,2009,"1167,7"
3813,11D040903,2019,"1531,7"
3814,11D040905,1999,"664,2"
3815,11D040905,2009,"557,1"
3816,11D040905,2019,"1017,4"
3817,11D040906,1999,"665,7"
3818,11D040906,2009,773
3819,11D040906,2019,"988,9"
3820,11D040909,1999,"1287,2"
3821,11D040909,2009,"1346,6"
3822,11D040909,2019,"2141,8"
3823,11D040910,1999,"678,1"
3824,11D040910,2009,"587,3"
3825,11D040910,2019,"1001,8"
3826,11D040911,1999,"1201,7"
3827,11D040911,2009,"1247,9"
3828,11D040911,2019,"1747,5"
3829,11D040913,1999,652
3830,11D040913,2009,"513,5"
3831,11D040913,2019,"957,9"
3832,11D040916,1999,1066
3833,11D040916,2009,"856,5"
3834,11D040916,2019,"1325,9"
3835,11D040918,1999,"878,2"
3836,11D040918,2009,"1023,7"
3837,11D040918,2019,"1531,9"
3838,11D040919,1999,"674,5"
3839,11D040919,2009,"564,4"
3840,11D040919,2019,1050
3841,11D040920,1999,668
3842,11D040920,2009,"559,1"
3843,11D040920,2019,"1072,8"
3844,11D040921,1999,"723,3"
3845,11D040921,2009,"530,1"
3846,11D040921,2019,"1306,4"
3847,11D0914,1999,"1174,7"
3848,11D0914,2009,"1223,2"
3849,11D0914,2019,"1858,6"
3850,11D091401,1999,"687,6"
3851,11D091401,2009,947
3852,11D091401,2019,"1136,1"
3853,11D091402,1999,"548,3"
3854,11D091402,2009,"833,4"
3855,11D091402,2019,"1479,9"
3856,11D091403,1999,"1687,7"
3857,11D091403,2009,"1377,9"
3858,11D091403,2019,"1947,5"
3859,11D091404,1999,"1312,2"
3860,11D091404,2009,"1353,7"
3861,11D091404,2019,"1730,6"
3862,11D091405,1999,"1338,7"
3863,11D091405,2009,1103
3864,11D091405,2019,"1890,2"
3865,11D091418,1999,"1564,6"
3866,11D091418,2009,"1301,1"
3867,11D091418,2019,"1790,5"
3868,11D091407,1999,"2013,9"
3869,11D091407,2009,"1527,5"
3870,11D091407,2019,"2242,4"
3871,11D091410,1999,"1685,2"
3872,11D091410,2009,"1292,4"
3873,11D091410,2019,"2191,1"
3874,11D091411,1999,"2053,8"
3875,11D091411,2009,"1591,1"
3876,11D091411,2019,"2326,6"
3877,11D091412,1999,"1320,2"
3878,11D091412,2009,"1353,3"
3879,11D091412,2019,"1506,6"
3880,11D091414,1999,"1854,7"
3881,11D091414,2009,"1488,4"
3882,11D091414,2019,"2515,3"
3883,11D091415,1999,"1617,3"
3884,11D091415,2009,"1444,8"
3885,11D091415,2019,"1977,3"
3886,11D091416,1999,"1350,4"
3887,11D091416,2009,"1044,6"
3888,11D091416,2019,"1302,2"
3889,11D091419,1999,"950,9"
3890,11D091419,2009,"1236,2"
3891,11D091419,2019,"2213,5"
3892,11D1714,1999,"1380,5"
3893,11D1714,2009,"1205,4"
3894,11D1714,2019,"1452,7"
3895,11D171401,1999,"2605,7"
3896,11D171401,2009,"1917,9"
3897,11D171401,2019,"2365,5"
3898,11D171403,1999,"1209,8"
3899,11D171403,2009,"1498,5"
3900,11D171403,2019,"2052,7"
3901,11D171404,1999,"1790,2"
3902,11D171404,2009,"857,6"
3903,11D171404,2019,"5945,6"
3904,11D171406,1999,"1503,8"
3905,11D171406,2009,"1180,7"
3906,11D171406,2019,"1531,9"
3907,11D171409,1999,2992
3908,11D171409,2009,"2039,7"
3909,11D171409,2019,"2811,1"
3910,11D171410,1999,"2747,7"
3911,11D171410,2009,"2117,2"
3912,11D171410,2019,"2886,9"
3913,11D171414,1999,"1766,3"
3914,11D171414,2009,"2217,4"
3915,11D171414,2019,"1944,5"
3916,11D171415,1999,"4158,7"
3917,11D171415,2009,"2095,8"
3918,11D171415,2019,"4998,7"
3919,11D171416,1999,"1184,1"
3920,11D171416,2009,"1220,5"
3921,11D171416,2019,"1472,8"
3922,11D171420,1999,2379
3923,11D171420,2009,"1717,3"
3924,11D171420,2019,"4669,9"
3925,11D171426,1999,"1066,4"
3926,11D171426,2009,1989
3927,11D171426,2019,"1068,8"
3928,11D171431,1999,"732,1"
3929,11D171431,2009,"665,2"
