
Statistical table extracted on October 11, 2022 (22:40:03)
http://www.ine.pt



Data reference period;Geographic localization (NUTS -2013);Familiar agricultural population (No.) by Geographic localization (NUTS -2013), Sex, Age group, Relationship and Level of education -  Decennial (1) ;;;;;
;187070909: União das freguesias de Amieira e Alqueva;439;184;204;45;6;
;187070910: União das freguesias de São Bartolomeu do Outeiro e Oriola;337;155;148;31;3;
;187070908: Vera Cruz;182;82;84;14;2;
;1870710: Redondo;1990;879;824;230;57;
;187071001: Montoito;640;273;283;64;20;
;187071002: Redondo;1350;606;541;166;37;
;1870711: Reguengos de Monsaraz;3835;1358;1884;502;91;
;187071102: Corval;712;230;385;83;14;
;187071103: Monsaraz;598;217;310;61;10;
;187071104: Reguengos de Monsaraz;1623;508;791;270;54;
;187071106: União das freguesias de Campo e Campinho;902;403;398;88;13;
;1870712: Vendas Novas;1731;622;880;205;24;
;187071202: Landeira;116;40;69;6;1;
;187071201: Vendas Novas;1615;582;811;199;23;
;1870713: Viana do Alentejo;1294;555;574;133;32;
;187071303: Aguiar;89;44;42;1;2;
;187071301: Alcáçovas;562;234;241;74;13;
;187071302: Viana do Alentejo;643;277;291;58;17;
;1870714: Vila Viçosa;933;342;454;101;36;
;187071401: Bencatel;200;78;99;16;7;
;187071402: Ciladas;121;39;58;14;10;
;187071406: Nossa Senhora da Conceição e São Bartolomeu;464;147;245;57;15;
;187071404: Pardais;148;78;52;14;4;
;15: Algarve;69919;33413;29827;5650;1029;
;150: Algarve;69919;33413;29827;5650;1029;
;1500801: Albufeira;4560;2135;1927;446;52;
;150080106: Albufeira e Olhos de Água;2255;1095;927;215;18;
;150080104: Ferreiras;- -;- -;- -;- -;- -;
;150080102: Guia;725;390;288;44;3;
;150080103: Paderne;1580;650;712;187;31;
;1500802: Alcoutim;2898;1581;1114;186;17;
;150080202: Giões;330;157;140;31;2;
;150080203: Martim Longo;794;478;266;46;4;
;150080206: União das freguesias de Alcoutim e Pereiro;984;478;404;91;11;
;150080205: Vaqueiros;790;468;304;18;- -;
;1500803: Aljezur;2622;1472;992;145;13;
;150080301: Aljezur;1796;1025;654;106;11;
;150080302: Bordeira;362;207;142;12;1;
;150080303: Odeceixe;464;240;196;27;1;
;150080304: Rogil;- -;- -;- -;- -;- -;
;1500804: Castro Marim;2298;1286;835;150;27;
;150080404: Altura;- -;- -;- -;- -;- -;
;150080401: Azinhal;483;293;153;32;5;
;150080402: Castro Marim;890;430;364;81;15;
;150080403: Odeleite;925;563;318;37;7;
;1500805: Faro;5588;2249;2725;510;104;
;150080506: Montenegro;- -;- -;- -;- -;- -;
;150080503: Santa Bárbara de Nexe;1522;761;587;148;26;
;150080507: União das freguesias de Conceição e Estoi;2631;1014;1350;229;38;
;150080508: União das freguesias de Faro (Sé e São Pedro);1435;474;788;133;40;
;1500806: Lagoa;1866;757;871;211;27;
;150080602: Ferragudo;186;89;75;18;4;
;150080604: Porches;376;142;166;61;7;
;150080607: União das freguesias de Estômbar e Parchal;398;195;164;30;9;
;150080608: União das freguesias de Lagoa e Carvoeiro;906;331;466;102;7;
;1500807: Lagos;2503;1198;1064;195;46;
;150080703: Luz;435;246;123;49;17;
;150080704: Odiáxere;692;296;323;65;8;
;150080707: União das freguesias de Bensafrim e Barão de São João;901;435;413;46;7;
;150080708: União das freguesias de Lagos (São Sebastião e Santa Maria);475;221;205;35;14;
;1500808: Loulé;14070;6625;5959;1234;252;
;150080801: Almancil;1010;497;417;75;21;
;150080802: Alte;1617;954;549;103;11;
;150080803: Ameixial;651;396;219;35;1;
;150080804: Boliqueime;1894;838;812;228;16;
;150080808: Loulé (São Clemente);2036;753;987;232;64;
;150080809: Loulé (São Sebastião);2592;1073;1239;214;66;
;150080805: Quarteira;416;123;217;59;17;
;150080807: Salir;1797;1003;656;118;20;
;150080812: União de freguesias de Querença, Tôr e Benafim;2057;988;863;170;36;
;1500809: Monchique;4078;2203;1659;180;36;
;150080901: Alferce;636;339;260;29;8;
;150080902: Marmelete;1101;668;401;31;1;
;150080903: Monchique;2341;1196;998;120;27;
;1500810: Olhão;4664;1747;2388;454;75;
;150081003: Olhão;6;6;- -;- -;- -;
;150081004: Pechão;781;282;404;81;14;
;150081005: Quelfes;1062;399;563;82;18;
;150081006: União das freguesias de Moncarapacho e Fuseta;2815;1060;1421;291;43;
;1500811: Portimão;2150;1005;938;161;46;
;150081101: Alvor;489;234;201;44;10;
;150081102: Mexilhoeira Grande;1396;661;630;89;16;
;150081103: Portimão;265;110;107;28;20;
;1500812: São Brás de Alportel;2591;1153;1187;206;45;
;150081201: São Brás de Alportel;2591;1153;1187;206;45;
;1500813: Silves;10422;5023;4287;964;148;
;150081303: Armação de Pêra;151;61;70;19;1;
;150081305: São Bartolomeu de Messines;3966;1912;1664;362;28;
;150081306: São Marcos da Serra;1363;830;469;60;4;
;150081307: Silves;2547;1078;1114;273;82;
;150081309: União das freguesias de Alcantarilha e Pêra;1014;505;384;106;19;
;150081310: União das freguesias de Algoz e Tunes;1381;637;586;144;14;
;1500814: Tavira;8012;4231;3211;471;99;
;150081401: Cachopo;1269;797;434;37;1;
;150081404: Santa Catarina da Fonte do Bispo;1779;1022;684;61;12;
;150081408: Santa Luzia;16;3;9;3;1;
;150081410: União das freguesias de Conceição e Cabanas de Tavira;985;596;312;55;22;
;150081411: União das freguesias de Luz de Tavira e Santo Estêvão;2230;892;1089;208;41;
;150081412: União das freguesias de Tavira (Santa Maria e Santiago);1733;921;683;107;22;
;1500815: Vila do Bispo;788;391;325;58;14;
;150081501: Barão de São Miguel;180;82;76;22;- -;
;150081502: Budens;212;105;89;10;8;
;150081504: Sagres;48;18;26;1;3;
;150081506: Vila do Bispo e Raposeira;348;186;134;25;3;
;1500816: Vila Real de Santo António;809;357;345;79;28;
;150081603: Monte Gordo;43;15;22;5;1;
;150081601: Vila Nova de Cacela;638;288;266;61;23;
;150081602: Vila Real de Santo António;128;54;57;13;4;
;2: Região Autónoma dos Açores;92351;37386;47751;6590;624;
;20: Região Autónoma dos Açores;92351;37386;47751;6590;624;
;200: Região Autónoma dos Açores;92351;37386;47751;6590;624;
;2004301: Angra do Heroísmo;11035;4018;6002;893;122;
;200430101: Altares;812;356;424;29;3;
;200430102: Angra (Nossa Senhora da Conceição);474;177;275;20;2;
;200430103: Angra (Santa Luzia);376;170;185;15;6;
;200430104: Angra (São Pedro);110;30;55;17;8;
;200430105: Angra (Sé);398;139;233;20;6;
;200430106: Cinco Ribeiras;1089;415;619;53;2;
;200430107: Doze Ribeiras;467;211;233;23;- -;
;200430108: Feteira;663;261;386;13;3;
;200430109: Porto Judeu;791;295;462;31;3;
;200430110: Posto Santo;156;26;84;46;- -;
;200430111: Raminho;871;286;501;78;6;
;200430112: Ribeirinha;324;107;173;39;5;
;200430113: Santa Bárbara;918;374;479;54;11;
;200430114: São Bartolomeu de Regatos;591;104;288;159;40;
;200430115: São Bento;1590;601;857;124;8;
;200430116: São Mateus da Calheta;7;- -;4;2;1;
;200430117: Serreta;311;134;160;17;- -;
;200430118: Terra Chã;589;179;297;100;13;
;200430119: Vila de São Sebastião;498;153;287;53;5;
;2004501: Calheta;3123;1470;1533;113;7;
;200450101: Calheta;612;246;318;44;4;
;200450102: Norte Pequeno;163;72;89;2;- -;
;200450103: Ribeira Seca;376;196;169;10;1;
;200450104: Santo Antão;1016;387;594;34;1;
;200450105: Topo (Nossa Senhora do Rosário);956;569;363;23;1;
;2004901: Corvo;267;138;128;1;- -;
;200490101: Corvo;267;138;128;1;- -;
;2004701: Horta;6328;2228;3477;581;42;
;200470101: Capelo;267;74;132;59;2;
;200470102: Castelo Branco;392;157;201;30;4;
;200470103: Cedros;747;240;422;80;5;
;200470104: Feteira;1098;459;602;33;4;
;200470105: Flamengos;195;60;104;29;2;
;200470106: Horta (Angústias);891;261;533;91;6;
;200470107: Horta (Conceição);733;213;425;89;6;
;200470108: Horta (Matriz);174;45;74;50;5;
;200470109: Pedro Miguel;508;213;268;26;1;
;200470110: Praia do Almoxarife;382;124;216;38;4;
;200470111: Praia do Norte;225;95;121;6;3;
;200470112: Ribeirinha;318;119;179;20;- -;
;200470113: Salão;398;168;200;30;- -;
;2004201: Lagoa;3191;1303;1624;231;33;
;200420101: Água de Pau;1067;438;516;102;11;
;200420102: Cabouco;761;258;408;87;8;
;200420103: Lagoa (Nossa Senhora do Rosário);251;128;115;8;- -;
;200420104: Lagoa (Santa Cruz);802;359;422;15;6;
;200420105: Ribeira Chã;310;120;163;19;8;
;2004801: Lajes das Flores;1293;508;677;104;4;
;200480101: Fajã Grande;226;95;115;15;1;
;200480102: Fajãzinha;120;48;67;5;- -;
;200480103: Fazenda;230;89;115;25;1;
;200480104: Lajedo;117;38;75;4;- -;
;200480105: Lajes das Flores;358;141;180;37;- -;
;200480106: Lomba;187;82;86;17;2;
;200480107: Mosteiro;55;15;39;1;- -;
;2004601: Lajes do Pico;4203;1523;2472;187;21;
;200460101: Calheta de Nesquim;417;150;235;32;- -;
;200460102: Lajes do Pico;1352;498;757;86;11;
;200460103: Piedade;808;260;526;20;2;
;200460104: Ribeiras;737;266;457;12;2;
;200460105: Ribeirinha;446;168;250;22;6;
;200460106: São João;443;181;247;15;- -;
;2004602: Madalena;4326;1710;2286;321;9;
;200460201: Bandeiras;379;180;180;17;2;
;200460202: Candelária;836;351;411;74;- -;
;200460203: Criação Velha;576;262;307;6;1;
;200460204: Madalena;1256;375;733;144;4;
;200460205: São Caetano;526;228;258;38;2;
;200460206: São Mateus;753;314;397;42;- -;
;2004202: Nordeste;4187;1971;2001;201;14;
;200420201: Achada;474;224;226;23;1;
;200420202: Achadinha;458;232;205;18;3;
;200420208: Algarvia;- -;- -;- -;- -;- -;
;200420203: Lomba da Fazenda;718;342;325;48;3;
;200420204: Nordeste;776;331;412;33;- -;
;200420206: Salga;404;206;178;18;2;
;200420207: Santana;310;159;135;12;4;
;200420209: Santo António de Nordestinho;- -;- -;- -;- -;- -;
;200420210: São Pedro de Nordestinho;- -;- -;- -;- -;- -;
;2004203: Ponta Delgada;14770;5447;7756;1444;123;
;200420323: Ajuda da Bretanha;- -;- -;- -;- -;- -;
;200420301: Arrifes;1551;602;813;126;10;
;200420303: Candelária;542;226;283;32;1;
;200420304: Capelas;1260;482;610;152;16;
;200420305: Covoada;350;75;145;109;21;
;200420306: Fajã de Baixo;488;149;259;75;5;
;200420307: Fajã de Cima;738;251;372;108;7;
;200420308: Fenais da Luz;816;315;439;60;2;
;200420309: Feteiras;851;254;524;69;4;
;200420310: Ginetes;985;342;503;125;15;
;200420311: Mosteiros;431;133;267;31;- -;
;200420324: Pilar da Bretanha;- -;- -;- -;- -;- -;
;200420313: Ponta Delgada (São José);642;257;314;70;1;
;200420314: Ponta Delgada (São Pedro);625;268;335;22;- -;
;200420312: Ponta Delgada (São Sebastião);95;17;47;25;6;
;200420315: Relva;863;318;476;63;6;
;200420316: Remédios;271;77;122;65;7;
;200420317: Rosto do Cão (Livramento);86;12;44;23;7;
;200420318: Rosto do Cão (São Roque);602;182;311;100;9;
;200420319: Santa Bárbara;930;332;491;103;4;
;200420325: Santa Clara;- -;- -;- -;- -;- -;
;200420320: Santo António;558;284;259;13;2;
;200420321: São Vicente Ferreira;518;202;279;37;- -;
;200420322: Sete Cidades;647;278;350;19;- -;
;2004204: Povoação;3935;1761;1944;202;28;
;200420401: Água Retorta;450;231;195;23;1;
;200420402: Faial da Terra;439;233;176;28;2;
;200420403: Furnas;735;387;313;34;1;
;200420404: Nossa Senhora dos Remédios;751;293;388;57;13;
;200420405: Povoação;1170;426;696;41;7;
;200420406: Ribeira Quente;390;191;176;19;4;
;2004205: Ribeira Grande;9934;4407;4681;768;78;
;200420501: Calhetas;218;91;105;19;3;
;200420502: Fenais da Ajuda;424;138;226;51;9;
;200420503: Lomba da Maia;983;520;417;46;- -;
;200420504: Lomba de São Pedro;751;360;349;40;2;
;200420505: Maia;1050;487;505;57;1;
;200420506: Pico da Pedra;654;259;287;97;11;
;200420507: Porto Formoso;828;414;376;38;- -;
;200420508: Rabo de Peixe;1342;544;651;126;21;
;200420509: Ribeira Grande (Conceição);387;141;193;44;9;
;200420510: Ribeira Grande (Matriz);926;430;391;98;7;
;200420511: Ribeira Seca;1035;458;500;65;12;
;200420512: Ribeirinha;776;339;380;57;- -;
;200420513: Santa Bárbara;333;138;176;17;2;
;200420514: São Brás;227;88;125;13;1;
;2004401: Santa Cruz da Graciosa;3454;1723;1665;60;6;
;200440101: Guadalupe;1316;704;593;17;2;
;200440102: Luz;803;425;368;8;2;
;200440104: Santa Cruz da Graciosa;557;240;287;29;1;
;200440103: São Mateus;778;354;417;6;1;
;2004802: Santa Cruz das Flores;1497;712;709;75;1;
;200480201: Caveira;77;33;42;2;- -;
;200480202: Cedros;140;73;63;3;1;
;200480203: Ponta Delgada;441;229;201;11;- -;
;200480204: Santa Cruz das Flores;839;377;403;59;- -;
;2004603: São Roque do Pico;2547;1026;1241;263;17;
;200460301: Prainha;565;223;313;29;- -;
;200460302: Santa Luzia;348;227;90;30;1;
;200460303: Santo Amaro;328;95;209;24;- -;
;200460304: Santo António;485;200;229;52;4;
;200460305: São Roque do Pico;821;281;400;128;12;
;2004502: Velas;3170;1357;1655;142;16;
;200450201: Manadas (Santa Bárbara);668;293;371;3;1;
;200450202: Norte Grande (Neves);524;253;248;23;- -;
;200450203: Rosais;312;137;149;22;4;
;200450204: Santo Amaro;734;312;383;37;2;
;200450205: Urzelina (São Mateus);494;175;287;29;3;
;200450206: Velas (São Jorge);438;187;217;28;6;
;2004302: Vila da Praia da Vitória;7809;2917;4292;547;53;
;200430201: Agualva;995;385;556;50;4;
;200430202: Biscoitos;1045;354;561;111;19;
;200430203: Cabo da Praia;426;125;251;37;13;
;200430204: Fonte do Bastardo;549;190;316;40;3;
;200430205: Fontinhas;798;299;463;36;- -;
;200430206: Lajes;1079;373;629;76;1;
;200430211: Porto Martins;- -;- -;- -;- -;- -;
;200430207: Praia da Vitória (Santa Cruz);340;123;199;18;- -;
;200430208: Quatro Ribeiras;992;367;504;110;11;
;200430209: São Brás;419;193;205;21;- -;
;200430210: Vila Nova;1166;508;608;48;2;
;2004101: Vila do Porto;2750;1249;1335;151;15;
;200410101: Almagreira;453;222;194;33;4;
;200410102: Santa Bárbara;513;261;232;19;1;
;200410103: Santo Espírito;733;341;379;11;2;
;200410104: São Pedro;665;307;322;33;3;
;200410105: Vila do Porto;386;118;208;55;5;
;2004206: Vila Franca do Campo;4532;1918;2273;306;35;
;200420601: Água de Alto;895;358;460;71;6;
;200420602: Ponta Garça;2023;924;1005;87;7;
;200420603: Ribeira das Tainhas;866;297;477;77;15;
;200420606: Ribeira Seca;- -;- -;- -;- -;- -;
;200420604: Vila Franca do Campo (São Miguel);226;85;114;23;4;
;200420605: Vila Franca do Campo (São Pedro);522;254;217;48;3;
;3: Região Autónoma da Madeira;82721;39914;36647;5607;553;
;30: Região Autónoma da Madeira;82721;39914;36647;5607;553;
;300: Região Autónoma da Madeira;82721;39914;36647;5607;553;
;3003101: Calheta;7902;4215;3436;233;18;
;300310101: Arco da Calheta;2222;1000;1129;89;4;
;300310102: Calheta;1481;894;544;35;8;
;300310103: Estreito da Calheta;1343;829;472;40;2;
;300310104: Fajã da Ovelha;1017;622;374;18;3;
;300310105: Jardim do Mar;159;64;63;31;1;
;300310106: Paul do Mar;217;97;113;7;- -;
;300310107: Ponta do Pargo;935;478;444;13;- -;
;300310108: Prazeres;528;231;297;- -;- -;
;3003102: Câmara de Lobos;11639;6400;4794;422;23;
;300310201: Câmara de Lobos;3559;1926;1381;238;14;
;300310202: Curral das Freiras;1408;1027;371;9;1;
;300310203: Estreito de Câmara de Lobos;5380;2711;2522;139;8;
;300310205: Jardim da Serra;- -;- -;- -;- -;- -;
;300310204: Quinta Grande;1292;736;520;36;- -;
;3003103: Funchal;12795;4441;6228;1863;263;
;300310303: Funchal (Santa Luzia);474;147;183;117;27;
;300310304: Funchal (Santa Maria Maior);936;351;382;185;18;
;300310308: Funchal (São Pedro);564;126;279;123;36;
;300310310: Funchal (Sé);14;3;3;8;- -;
;300310301: Imaculado Coração de Maria;541;162;270;92;17;
;300310302: Monte;708;222;319;147;20;
;300310305: Santo António;3957;1372;2094;444;47;
;300310306: São Gonçalo;1036;360;512;145;19;
;300310307: São Martinho;3430;1153;1832;384;61;
;300310309: São Roque;1135;545;354;218;18;
;3003104: Machico;8444;3428;4179;754;83;
;300310401: Água de Pena;804;340;388;70;6;
;300310402: Caniçal;163;66;82;14;1;
;300310403: Machico;3797;1451;1939;361;46;
;300310404: Porto da Cruz;2848;1224;1336;261;27;
;300310405: Santo António da Serra;832;347;434;48;3;
;3003105: Ponta do Sol;6220;3199;2648;350;23;
;300310501: Canhas;2831;1561;1214;49;7;
;300310502: Madalena do Mar;367;122;167;73;5;
;300310503: Ponta do Sol;3022;1516;1267;228;11;
;3003106: Porto Moniz;2095;1166;827;78;24;
;300310601: Achadas da Cruz;159;127;31;1;- -;
;300310602: Porto Moniz;1249;706;497;38;8;
;300310603: Ribeira da Janela;253;145;98;7;3;
;300310604: Seixal;434;188;201;32;13;
;3003201: Porto Santo;1422;503;840;78;1;
;300320101: Porto Santo;1422;503;840;78;1;
;3003107: Ribeira Brava;7426;3869;3193;335;29;
;300310701: Campanário;2596;1338;1121;123;14;
;300310702: Ribeira Brava;3218;1722;1318;168;10;
;300310703: Serra de Água;904;461;422;20;1;
;300310704: Tabua;708;348;332;24;4;
;3003108: Santa Cruz;9736;4020;4843;802;71;
;300310802: Camacha;1842;792;871;162;17;
;300310803: Caniço;2428;981;1240;199;8;
;300310804: Gaula;1210;453;650;99;8;
;300310805: Santa Cruz;3479;1504;1696;255;24;
;300310806: Santo António da Serra;777;290;386;87;14;
;3003109: Santana;8567;4684;3435;434;14;
;300310901: Arco de São Jorge;558;286;243;27;2;
;300310902: Faial;1873;953;768;147;5;
;300310906: Ilha;- -;- -;- -;- -;- -;
;300310903: Santana;3264;1903;1226;132;3;
;300310904: São Jorge;2113;1149;868;93;3;
;300310905: São Roque do Faial;759;393;330;35;1;
;3003110: São Vicente;6475;3989;2224;258;4;
;300311001: Boa Ventura;2140;1510;601;29;- -;
;300311002: Ponta Delgada;1079;581;439;59;- -;
;300311003: São Vicente;3256;1898;1184;170;4;

Familiar agricultural population (No.) by Geographic localization (NUTS -2013), Sex, Age group, Relationship and Level of education -  Decennial - Statistics Portugal, Agriculture census - historical series

Note(s):
(1) The records previous to 2019 were recalculated according to the successive administrative reorganisations of the territory until the current version.<br>It was not possible to fully convert the parishes of the municipalities of Odemira, Lisboa, Loures, Sintra, Amadora, Nordeste and Ponta Delgada.<br>In these municipalities, the results for the geographical level of the parish may be underestimated, however this problem is not reflected in the higher geographical levels.



This data last updated:march 31, 2021


Table Metadata

Familiar agricultural population (No.)
Name;Familiar agricultural population (No.) by Geographic localization (NUTS -2013), Sex, Age group, Relationship and Level of education -  Decennial
Regularity;Decennial
Source;Statistics Portugal, Agriculture census - historical series
First available period;1989
Last available period;2019
Dimensions
     Dimension 1;Data reference period
     Dimension 2;Geographic localization (NUTS -2013)
     Dimension 3;Sex
     Dimension 4;Age group
     Dimension 5;Relationship
     Dimension 6;Level of education
Concepts
     EDUCATIONAL QUALIFICATIONS;The degrees, diplomas, certificates, professional titles and so forth that an individual has acquired by study.
     AGRICULTURAL HOLDING;Technical-economic unit that uses common production factors such as labour, machinery, facilities, land, among others, fulfilling the following four conditions: 1) yield agricultural products or maintain, in good agricultural and environmental conditions, the lands that are no longer used for productive purposes; 2) reach or exceed a certain size (in area or number of animals); 3) be subject to a single management; 4) be located in a well-defined and identifiable area.
     AGRICULTURAL HOUSEHOLD;Members of the (sole) holder's domestic household, no matter whether they work on the holding or not, as well as other family members that regularly carry out farm work on the holding but who do not belong to the household.
