
Statistical table extracted on October 11, 2022 (20:22:19)
http://www.ine.pt



Data reference period;Geographic localization (NUTS -2013);Familiar agricultural population (No.) by Geographic localization (NUTS -2013), Sex, Age group, Relationship and Level of education -  Decennial (1) ;;;;;;;
;187070208: União das freguesias de Gafanhoeira (São Pedro) e Sabugueiro;128;27;9;15;22;29;26;
;187070209: União das freguesias de São Gregório e Santa Justa;139;27;12;18;23;27;32;
;187070206: Vimieiro;373;72;23;40;49;93;96;
;1870703: Borba;1346;243;123;122;193;280;385;
;187070301: Borba (Matriz);727;123;79;56;106;169;194;
;187070304: Borba (São Bartolomeu);- -;- -;- -;- -;- -;- -;- -;
;187070302: Orada;192;37;7;17;35;35;61;
;187070303: Rio de Moinhos;427;83;37;49;52;76;130;
;1870704: Estremoz;2825;544;273;251;370;538;849;
;187070401: Arcos;335;50;28;21;63;51;122;
;187070404: Évora Monte (Santa Maria);205;40;13;11;27;45;69;
;187070402: Glória;226;45;18;21;28;52;62;
;187070411: São Domingos de Ana Loura;94;18;7;7;11;28;23;
;187070414: União das freguesias de Estremoz (Santa Maria e Santo André);813;177;81;81;109;163;202;
;187070415: União das freguesias de São Bento do Cortiço e Santo Estêvão;384;68;47;39;45;66;119;
;187070416: União das freguesias de São Lourenço de Mamporcão e São Bento de Ana Loura;132;21;25;12;10;18;46;
;187070417: União das freguesias do Ameixial (Santa Vitória e São Bento);388;71;29;33;49;69;137;
;187070413: Veiros;248;54;25;26;28;46;69;
;1870705: Évora;3049;645;277;333;478;549;767;
;187070515: Canaviais;240;46;31;25;33;35;70;
;187070502: Nossa Senhora da Graça do Divor;69;14;8;6;10;19;12;
;187070503: Nossa Senhora de Machede;493;118;38;52;81;96;108;
;187070506: São Bento do Mato;139;27;17;10;24;28;33;
;187070509: São Miguel de Machede;285;68;20;34;36;40;87;
;187070513: Torre de Coelheiros;193;41;24;30;23;35;40;
;187070522: União das freguesias de Bacelo e Senhora da Saúde;387;59;40;31;66;83;108;
;187070523: União das freguesias de Évora (São Mamede, Sé, São Pedro e Santo Antão);50;12;5;5;8;9;11;
;187070524: União das freguesias de Malagueira e Horta das Figueiras;148;30;16;16;19;39;28;
;187070525: União das freguesias de Nossa Senhora da Tourega e Nossa Senhora de Guadalupe;132;33;12;15;20;20;32;
;187070526: União das freguesias de São Manços e São Vicente do Pigeiro;766;155;55;79;136;135;206;
;187070527: União das freguesias de São Sebastião da Giesteira e Nossa Senhora da Boa Fé;147;42;11;30;22;10;32;
;1870706: Montemor-o-Novo;2130;462;185;216;314;404;549;
;187070601: Cabrela;138;27;17;16;16;31;31;
;187070607: Ciborro;22;5;3;3;1;1;9;
;187070610: Foros de Vale de Figueira;101;27;6;15;15;14;24;
;187070605: Santiago do Escoural;212;43;30;21;39;36;43;
;187070606: São Cristóvão;199;47;14;21;26;35;56;
;187070611: União das freguesias de Cortiçadas de Lavre e Lavre;215;42;13;19;31;45;65;
;187070612: União das freguesias de Nossa Senhora da Vila, Nossa Senhora do Bispo e Silveiras;1243;271;102;121;186;242;321;
;1870707: Mora;1223;223;59;114;169;238;420;
;187070701: Brotas;130;23;11;7;19;20;50;
;187070702: Cabeção;291;44;9;33;39;61;105;
;187070703: Mora;423;71;17;34;50;92;159;
;187070704: Pavia;379;85;22;40;61;65;106;
;1870708: Mourão;953;197;85;102;120;153;296;
;187070801: Granja;223;54;21;32;29;37;50;
;187070802: Luz;190;47;10;21;33;25;54;
;187070803: Mourão;540;96;54;49;58;91;192;
;1870709: Portel;2049;346;210;227;272;383;611;
;187070903: Monte do Trigo;304;58;25;35;45;53;88;
;187070905: Portel;647;106;70;79;95;123;174;
;187070906: Santana;311;59;31;47;42;55;77;
;187070909: União das freguesias de Amieira e Alqueva;324;40;34;31;23;62;134;
;187070910: União das freguesias de São Bartolomeu do Outeiro e Oriola;229;43;23;20;34;47;62;
;187070908: Vera Cruz;234;40;27;15;33;43;76;
;1870710: Redondo;1848;318;234;188;228;386;494;
;187071001: Montoito;436;66;39;49;31;105;146;
;187071002: Redondo;1412;252;195;139;197;281;348;
;1870711: Reguengos de Monsaraz;2537;466;211;258;349;493;760;
;187071102: Corval;575;103;43;54;81;109;185;
;187071103: Monsaraz;491;96;37;61;77;83;137;
;187071104: Reguengos de Monsaraz;954;189;87;102;145;190;241;
;187071106: União das freguesias de Campo e Campinho;517;78;44;41;46;111;197;
;1870712: Vendas Novas;643;134;56;48;123;136;146;
;187071202: Landeira;51;14;2;2;10;17;6;
;187071201: Vendas Novas;592;120;54;46;113;119;140;
;1870713: Viana do Alentejo;797;142;48;98;119;150;240;
;187071303: Aguiar;50;13;4;7;8;6;12;
;187071301: Alcáçovas;390;58;26;49;56;80;121;
;187071302: Viana do Alentejo;357;71;18;42;55;64;107;
;1870714: Vila Viçosa;808;155;84;80;95;159;235;
;187071401: Bencatel;153;30;20;16;27;21;39;
;187071402: Ciladas;127;22;13;14;20;21;37;
;187071406: Nossa Senhora da Conceição e São Bartolomeu;357;69;38;32;39;75;104;
;187071404: Pardais;171;34;13;18;9;42;55;
;15: Algarve;47972;7081;3560;3953;6439;9901;17038;
;150: Algarve;47972;7081;3560;3953;6439;9901;17038;
;1500801: Albufeira;2924;460;211;228;396;581;1048;
;150080106: Albufeira e Olhos de Água;800;115;69;53;126;173;264;
;150080104: Ferreiras;532;89;35;49;71;90;198;
;150080102: Guia;605;98;54;60;75;110;208;
;150080103: Paderne;987;158;53;66;124;208;378;
;1500802: Alcoutim;2435;341;153;150;322;509;960;
;150080202: Giões;230;28;14;13;18;53;104;
;150080203: Martim Longo;616;89;46;28;78;132;243;
;150080206: União das freguesias de Alcoutim e Pereiro;911;120;53;59;129;199;351;
;150080205: Vaqueiros;678;104;40;50;97;125;262;
;1500803: Aljezur;1752;260;117;128;203;342;702;
;150080301: Aljezur;715;101;49;57;76;124;308;
;150080302: Bordeira;200;21;10;8;18;47;96;
;150080303: Odeceixe;325;57;17;23;47;70;111;
;150080304: Rogil;512;81;41;40;62;101;187;
;1500804: Castro Marim;2073;270;119;150;267;438;829;
;150080404: Altura;110;16;6;11;14;24;39;
;150080401: Azinhal;456;45;14;36;53;109;199;
;150080402: Castro Marim;591;90;42;47;93;105;214;
;150080403: Odeleite;916;119;57;56;107;200;377;
;1500805: Faro;4097;638;365;384;606;846;1258;
;150080506: Montenegro;125;24;14;16;11;30;30;
;150080503: Santa Bárbara de Nexe;1223;154;95;102;155;273;444;
;150080507: União das freguesias de Conceição e Estoi;1981;300;164;195;301;396;625;
;150080508: União das freguesias de Faro (Sé e São Pedro);768;160;92;71;139;147;159;
;1500806: Lagoa;1283;177;93;111;144;254;504;
;150080602: Ferragudo;71;7;3;12;10;12;27;
;150080604: Porches;264;26;17;20;28;57;116;
;150080607: União das freguesias de Estômbar e Parchal;279;52;18;25;34;46;104;
;150080608: União das freguesias de Lagoa e Carvoeiro;669;92;55;54;72;139;257;
;1500807: Lagos;1804;332;172;169;218;358;555;
;150080703: Luz;294;57;34;27;29;54;93;
;150080704: Odiáxere;582;109;52;50;91;115;165;
;150080707: União das freguesias de Bensafrim e Barão de São João;558;103;53;58;55;110;179;
;150080708: União das freguesias de Lagos (São Sebastião e Santa Maria);370;63;33;34;43;79;118;
;1500808: Loulé;8770;1033;614;666;1183;1924;3350;
;150080801: Almancil;712;91;53;38;113;162;255;
;150080802: Alte;1233;160;108;97;161;268;439;
;150080803: Ameixial;571;78;43;54;57;93;246;
;150080804: Boliqueime;1266;159;84;97;171;305;450;
;150080808: Loulé (São Clemente);1017;140;73;67;122;209;406;
;150080809: Loulé (São Sebastião);1299;108;80;116;219;291;485;
;150080805: Quarteira;245;32;9;16;29;79;80;
;150080807: Salir;1061;89;48;72;147;234;471;
;150080812: União de freguesias de Querença, Tôr e Benafim;1366;176;116;109;164;283;518;
;1500809: Monchique;2115;366;176;196;272;459;646;
;150080901: Alferce;430;77;45;43;60;84;121;
;150080902: Marmelete;652;113;36;68;82;141;212;
;150080903: Monchique;1033;176;95;85;130;234;313;
;1500810: Olhão;2865;375;214;226;433;631;986;
;150081003: Olhão;- -;- -;- -;- -;- -;- -;- -;
;150081004: Pechão;405;46;20;40;65;100;134;
;150081005: Quelfes;622;55;38;50;88;169;222;
;150081006: União das freguesias de Moncarapacho e Fuseta;1838;274;156;136;280;362;630;
;1500811: Portimão;1498;274;129;127;228;291;449;
;150081101: Alvor;387;89;41;26;62;54;115;
;150081102: Mexilhoeira Grande;899;146;80;79;136;183;275;
;150081103: Portimão;212;39;8;22;30;54;59;
;1500812: São Brás de Alportel;1436;208;100;127;154;304;543;
;150081201: São Brás de Alportel;1436;208;100;127;154;304;543;
;1500813: Silves;7970;1339;628;729;1021;1566;2687;
;150081303: Armação de Pêra;97;17;7;8;12;21;32;
;150081305: São Bartolomeu de Messines;3075;527;262;277;369;592;1048;
;150081306: São Marcos da Serra;686;100;51;67;80;144;244;
;150081307: Silves;2281;342;151;212;301;484;791;
;150081309: União das freguesias de Alcantarilha e Pêra;749;133;69;62;86;156;243;
;150081310: União das freguesias de Algoz e Tunes;1082;220;88;103;173;169;329;
;1500814: Tavira;5833;875;393;483;848;1156;2078;
;150081401: Cachopo;877;101;42;56;103;200;375;
;150081404: Santa Catarina da Fonte do Bispo;1117;159;78;89;159;222;410;
;150081408: Santa Luzia;84;14;12;8;11;15;24;
;150081410: União das freguesias de Conceição e Cabanas de Tavira;786;137;59;85;134;142;229;
;150081411: União das freguesias de Luz de Tavira e Santo Estêvão;1554;263;104;126;247;285;529;
;150081412: União das freguesias de Tavira (Santa Maria e Santiago);1415;201;98;119;194;292;511;
;1500815: Vila do Bispo;411;56;37;31;42;96;149;
;150081501: Barão de São Miguel;84;6;7;7;5;20;39;
;150081502: Budens;90;11;5;7;8;28;31;
;150081504: Sagres;29;7;2;3;4;7;6;
;150081506: Vila do Bispo e Raposeira;208;32;23;14;25;41;73;
;1500816: Vila Real de Santo António;706;77;39;48;102;146;294;
;150081603: Monte Gordo;45;2;1;2;5;14;21;
;150081601: Vila Nova de Cacela;561;55;33;38;82;118;235;
;150081602: Vila Real de Santo António;100;20;5;8;15;14;38;
;2: Região Autónoma dos Açores;68340;23684;7964;9163;9087;8021;10421;
;20: Região Autónoma dos Açores;68340;23684;7964;9163;9087;8021;10421;
;200: Região Autónoma dos Açores;68340;23684;7964;9163;9087;8021;10421;
;2004301: Angra do Heroísmo;9151;3045;1095;1239;1333;1153;1286;
;200430101: Altares;679;244;74;86;102;81;92;
;200430102: Angra (Nossa Senhora da Conceição);97;32;8;15;9;13;20;
;200430103: Angra (Santa Luzia);123;37;16;11;30;13;16;
;200430104: Angra (São Pedro);413;111;40;62;66;55;79;
;200430105: Angra (Sé);17;6;- -;4;3;2;2;
;200430106: Cinco Ribeiras;338;111;39;36;55;53;44;
;200430107: Doze Ribeiras;298;65;48;45;29;38;73;
;200430108: Feteira;344;114;40;39;53;57;41;
;200430109: Porto Judeu;869;305;88;129;131;104;112;
;200430110: Posto Santo;348;118;52;43;49;47;39;
;200430111: Raminho;276;84;31;27;41;45;48;
;200430112: Ribeirinha;730;232;86;113;111;80;108;
;200430113: Santa Bárbara;649;229;76;91;76;90;87;
;200430114: São Bartolomeu de Regatos;765;252;101;99;115;100;98;
;200430115: São Bento;325;108;47;38;50;33;49;
;200430116: São Mateus da Calheta;749;267;94;97;98;88;105;
;200430117: Serreta;196;60;17;25;34;28;32;
;200430118: Terra Chã;563;201;56;73;86;68;79;
;200430119: Vila de São Sebastião;1372;469;182;206;195;158;162;
;2004501: Calheta;2296;830;235;299;295;296;341;
;200450101: Calheta;461;148;44;55;69;74;71;
;200450102: Norte Pequeno;181;53;34;24;18;26;26;
;200450103: Ribeira Seca;720;245;78;93;97;93;114;
;200450104: Santo Antão;635;279;52;81;81;67;75;
;200450105: Topo (Nossa Senhora do Rosário);299;105;27;46;30;36;55;
;2004901: Corvo;233;57;29;24;35;22;66;
;200490101: Corvo;233;57;29;24;35;22;66;
;2004701: Horta;4391;1434;483;578;737;482;677;
;200470101: Capelo;187;50;20;28;25;21;43;
;200470102: Castelo Branco;559;177;61;69;97;68;87;
;200470103: Cedros;611;200;62;80;90;77;102;
;200470104: Feteira;700;219;80;98;129;79;95;
;200470105: Flamengos;623;194;67;79;101;77;105;
;200470106: Horta (Angústias);93;28;6;14;13;15;17;
;200470107: Horta (Conceição);124;43;13;20;22;11;15;
;200470108: Horta (Matriz);92;24;5;8;14;11;30;
;200470109: Pedro Miguel;337;108;47;41;66;26;49;
;200470110: Praia do Almoxarife;405;153;51;38;68;49;46;
;200470111: Praia do Norte;167;66;17;28;25;7;24;
;200470112: Ribeirinha;209;76;26;22;49;13;23;
;200470113: Salão;284;96;28;53;38;28;41;
;2004201: Lagoa;2320;883;302;292;295;266;282;
;200420101: Água de Pau;745;303;102;101;82;77;80;
;200420102: Cabouco;263;98;29;42;33;29;32;
;200420103: Lagoa (Nossa Senhora do Rosário);475;157;71;47;67;68;65;
;200420104: Lagoa (Santa Cruz);691;278;89;90;97;62;75;
;200420105: Ribeira Chã;146;47;11;12;16;30;30;
;2004801: Lajes das Flores;897;241;95;122;126;134;179;
;200480101: Fajã Grande;161;44;18;19;20;23;37;
;200480102: Fajãzinha;81;10;17;6;11;16;21;
;200480103: Fazenda;144;39;13;24;19;18;31;
;200480104: Lajedo;80;26;8;14;11;8;13;
;200480105: Lajes das Flores;263;65;21;37;46;48;46;
;200480106: Lomba;139;56;11;19;13;16;24;
;200480107: Mosteiro;29;1;7;3;6;5;7;
;2004601: Lajes do Pico;3388;955;391;436;484;459;663;
;200460101: Calheta de Nesquim;377;90;56;46;43;57;85;
;200460102: Lajes do Pico;1045;330;115;125;163;139;173;
;200460103: Piedade;579;156;67;87;69;85;115;
;200460104: Ribeiras;724;199;75;100;109;86;155;
;200460105: Ribeirinha;352;94;53;39;45;50;71;
;200460106: São João;311;86;25;39;55;42;64;
;2004602: Madalena;3575;1067;336;488;516;454;714;
;200460201: Bandeiras;339;97;32;45;30;51;84;
;200460202: Candelária;651;184;58;77;105;86;141;
;200460203: Criação Velha;518;157;46;80;77;59;99;
;200460204: Madalena;988;291;96;129;173;131;168;
;200460205: São Caetano;418;151;46;57;55;37;72;
;200460206: São Mateus;661;187;58;100;76;90;150;
;2004202: Nordeste;2321;820;276;329;284;264;348;
;200420201: Achada;287;87;44;34;22;45;55;
;200420202: Achadinha;239;87;37;25;35;27;28;
;200420208: Algarvia;- -;- -;- -;- -;- -;- -;- -;
;200420203: Lomba da Fazenda;412;151;43;49;59;48;62;
;200420204: Nordeste;478;156;56;71;66;59;70;
;200420206: Salga;164;62;18;22;21;17;24;
;200420207: Santana;182;68;26;26;22;14;26;
;200420209: Santo António de Nordestinho;- -;- -;- -;- -;- -;- -;- -;
;200420210: São Pedro de Nordestinho;- -;- -;- -;- -;- -;- -;- -;
;2004203: Ponta Delgada;10942;4220;1404;1459;1305;1198;1356;
;200420323: Ajuda da Bretanha;- -;- -;- -;- -;- -;- -;- -;
;200420301: Arrifes;1202;464;150;157;163;116;152;
;200420303: Candelária;411;159;61;42;45;46;58;
;200420304: Capelas;767;273;106;121;88;80;99;
;200420305: Covoada;415;151;69;53;44;48;50;
;200420306: Fajã de Baixo;378;118;40;40;58;63;59;
;200420307: Fajã de Cima;303;133;18;59;28;39;26;
;200420308: Fenais da Luz;480;177;60;54;59;53;77;
;200420309: Feteiras;725;334;84;105;78;57;67;
;200420310: Ginetes;830;327;97;124;102;77;103;
;200420311: Mosteiros;483;186;44;69;50;52;82;
;200420324: Pilar da Bretanha;- -;- -;- -;- -;- -;- -;- -;
;200420313: Ponta Delgada (São José);197;59;20;25;28;24;41;
;200420314: Ponta Delgada (São Pedro);57;12;10;5;9;12;9;
;200420312: Ponta Delgada (São Sebastião);20;8;2;3;3;1;3;
;200420315: Relva;458;165;62;55;54;65;57;
;200420316: Remédios;393;172;52;57;36;45;31;
;200420317: Rosto do Cão (Livramento);626;228;97;54;111;73;63;
;200420318: Rosto do Cão (São Roque);517;187;70;55;57;67;81;
;200420319: Santa Bárbara;447;191;69;65;47;34;41;
;200420325: Santa Clara;- -;- -;- -;- -;- -;- -;- -;
;200420320: Santo António;550;207;82;82;53;59;67;
;200420321: São Vicente Ferreira;746;283;91;101;86;88;97;
;200420322: Sete Cidades;451;188;65;58;44;54;42;
;2004204: Povoação;2315;818;282;265;301;272;377;
;200420401: Água Retorta;313;111;38;36;36;38;54;
;200420402: Faial da Terra;271;91;26;47;21;29;57;
;200420403: Furnas;487;146;80;48;59;61;93;
;200420404: Nossa Senhora dos Remédios;338;122;31;38;59;45;43;
;200420405: Povoação;767;301;87;86;106;78;109;
;200420406: Ribeira Quente;139;47;20;10;20;21;21;
;2004205: Ribeira Grande;6861;2794;861;896;766;654;890;
;200420501: Calhetas;199;94;19;36;18;17;15;
;200420502: Fenais da Ajuda;551;244;77;66;52;44;68;
;200420503: Lomba da Maia;482;183;72;69;57;37;64;
;200420504: Lomba de São Pedro;237;96;27;36;26;29;23;
;200420505: Maia;595;262;76;80;65;51;61;
;200420506: Pico da Pedra;463;168;50;53;55;59;78;
;200420507: Porto Formoso;685;285;75;92;78;51;104;
;200420508: Rabo de Peixe;995;433;94;129;139;92;108;
;200420509: Ribeira Grande (Conceição);214;83;37;23;21;25;25;
;200420510: Ribeira Grande (Matriz);191;69;20;11;33;31;27;
;200420511: Ribeira Seca;777;307;103;107;88;73;99;
;200420512: Ribeirinha;662;274;83;90;70;51;94;
;200420513: Santa Bárbara;518;182;87;56;48;64;81;
;200420514: São Brás;292;114;41;48;16;30;43;
;2004401: Santa Cruz da Graciosa;2790;873;258;371;354;363;571;
;200440101: Guadalupe;1076;325;98;142;135;146;230;
;200440102: Luz;570;203;50;79;72;65;101;
;200440104: Santa Cruz da Graciosa;679;205;62;89;91;91;141;
;200440103: São Mateus;465;140;48;61;56;61;99;
;2004802: Santa Cruz das Flores;949;288;89;119;133;134;186;
;200480201: Caveira;48;15;5;7;8;9;4;
;200480202: Cedros;106;33;8;15;17;13;20;
;200480203: Ponta Delgada;337;124;34;33;42;45;59;
;200480204: Santa Cruz das Flores;458;116;42;64;66;67;103;
;2004603: São Roque do Pico;1770;504;162;250;241;204;409;
;200460301: Prainha;424;121;51;65;53;42;92;
;200460302: Santa Luzia;297;85;22;38;32;33;87;
;200460303: Santo Amaro;207;64;11;37;33;22;40;
;200460304: Santo António;285;82;25;39;37;30;72;
;200460305: São Roque do Pico;557;152;53;71;86;77;118;
;2004502: Velas;2224;754;233;288;289;302;358;
;200450201: Manadas (Santa Bárbara);208;75;20;23;20;38;32;
;200450202: Norte Grande (Neves);487;196;56;67;62;65;41;
;200450203: Rosais;412;127;43;64;61;45;72;
;200450204: Santo Amaro;457;148;46;60;64;60;79;
;200450205: Urzelina (São Mateus);332;114;33;39;42;47;57;
;200450206: Velas (São Jorge);328;94;35;35;40;47;77;
;2004302: Vila da Praia da Vitória;6399;2054;697;917;988;802;941;
;200430201: Agualva;854;284;98;101;128;128;115;
;200430202: Biscoitos;968;290;75;125;158;149;171;
;200430203: Cabo da Praia;368;105;39;48;68;50;58;
;200430204: Fonte do Bastardo;429;122;53;57;65;59;73;
;200430205: Fontinhas;685;223;93;112;103;70;84;
;200430206: Lajes;710;244;64;121;118;75;88;
;200430211: Porto Martins;- -;- -;- -;- -;- -;- -;- -;
;200430207: Praia da Vitória (Santa Cruz);993;320;120;152;146;115;140;
;200430208: Quatro Ribeiras;269;85;31;39;34;30;50;
;200430209: São Brás;387;133;44;66;46;45;53;
;200430210: Vila Nova;736;248;80;96;122;81;109;
;2004101: Vila do Porto;1952;711;213;306;238;200;284;
;200410101: Almagreira;218;71;21;44;24;23;35;
;200410102: Santa Bárbara;391;124;48;53;45;47;74;
;200410103: Santo Espírito;547;224;67;98;56;37;65;
;200410104: São Pedro;455;170;52;64;62;45;62;
;200410105: Vila do Porto;341;122;25;47;51;48;48;
;2004206: Vila Franca do Campo;3566;1336;523;485;367;362;493;
;200420601: Água de Alto;622;241;82;81;75;64;79;
;200420602: Ponta Garça;1587;608;239;223;152;149;216;
;200420603: Ribeira das Tainhas;466;164;73;59;39;55;76;
;200420606: Ribeira Seca;- -;- -;- -;- -;- -;- -;- -;
;200420604: Vila Franca do Campo (São Miguel);786;276;116;108;86;87;113;
;200420605: Vila Franca do Campo (São Pedro);105;47;13;14;15;7;9;
;3: Região Autónoma da Madeira;44456;12424;5035;4833;5581;6526;10057;
;30: Região Autónoma da Madeira;44456;12424;5035;4833;5581;6526;10057;
;300: Região Autónoma da Madeira;44456;12424;5035;4833;5581;6526;10057;
;3003101: Calheta;5282;1423;492;526;603;870;1368;
;300310101: Arco da Calheta;1274;361;123;131;157;198;304;
;300310102: Calheta;1143;278;132;89;107;214;323;
;300310103: Estreito da Calheta;1058;282;78;108;136;169;285;
;300310104: Fajã da Ovelha;689;203;57;68;67;122;172;
;300310105: Jardim do Mar;106;19;20;10;12;11;34;
;300310106: Paul do Mar;126;34;13;16;17;14;32;
;300310107: Ponta do Pargo;552;150;48;63;61;85;145;
;300310108: Prazeres;334;96;21;41;46;57;73;
;3003102: Câmara de Lobos;5811;1759;764;584;691;844;1169;
;300310201: Câmara de Lobos;2044;565;265;236;249;274;455;
