
Quadro extraído em 17 de Outubro de 2022 (00:03:55)
http://www.ine.pt



Localização geográfica (NUTS - 2013) (1) ;Volume de trabalho da mão-de-obra agrícola (UTA) por Localização geográfica (NUTS - 2013) e Tipo de mão-de-obra -  Decenal (2) ;;;;;;;;;
;Período de referência dos dados;;;;;;;;;
;2009;;;;;;;;;
;Tipo de mão-de-obra;;;;;;;;;
;Mão-de-obra agrícola total;Mão-de-obra agrícola familiar;Produtor;Cônjuge;Outros membros da família;Mão-de-obra agrícola não familiar;Permanente;Eventual;Mão-de-obra não contratada pelo produtor;
;UTA ;UTA ;UTA ;UTA ;UTA ;UTA ;UTA ;UTA ;UTA ;
11D181517: União das freguesias de Vilarouco e Pereiros;285;204;109;61;34;81;42;36;3;
11D181511: Vale de Figueira;147;71;38;26;7;77;37;40;0;
11D181512: Valongo dos Azeites;77;58;32;20;6;19;10;8;1;
11D1818: Sernancelhe;1146;1019;551;357;111;127;23;102;3;
11D181801: Arnas;54;54;28;17;9;1;0;1;0;
11D181802: Carregal;110;110;61;43;5;0;0;0;0;
11D181803: Chosendo;63;62;32;24;6;1;0;1;0;
11D181804: Cunha;59;58;29;19;9;2;0;2;0;
11D181806: Faia;33;22;14;6;2;12;1;10;0;
11D181810: Granjal;80;72;41;22;10;7;1;6;0;
11D181811: Lamosa;46;46;26;18;2;0;0;0;0;
11D181814: Quintela;87;84;45;32;8;2;1;0;0;
11D181818: União das freguesias de Ferreirim e Macieira;146;125;64;46;15;21;1;20;0;
11D181819: União das freguesias de Fonte Arcada e Escurquela;106;80;42;28;10;27;8;18;1;
11D181820: União das freguesias de Penso e Freixinho;84;73;39;24;10;11;0;11;0;
11D181821: União das freguesias de Sernancelhe e Sarzeda;213;185;103;62;19;28;10;17;1;
11D181817: Vila da Ponte;64;49;28;16;6;15;0;14;0;
11D1819: Tabuaço;1261;837;454;283;100;423;167;250;6;
11D181901: Adorigo;186;90;49;30;12;97;59;35;2;
11D181902: Arcos;30;26;11;12;3;3;0;3;0;
11D181904: Chavães;81;72;38;26;9;9;0;8;2;
11D181905: Desejosa;71;57;29;19;9;14;2;12;0;
11D181906: Granja do Tedo;29;26;15;7;4;3;0;3;0;
11D181908: Longa;35;31;20;9;1;5;1;4;0;
11D181913: Sendim;192;169;98;60;11;23;2;20;0;
11D181914: Tabuaço;104;67;36;22;9;37;20;16;1;
11D181918: União das freguesias de Barcos e Santa Leocádia;198;122;63;41;18;76;32;44;0;
11D181919: União das freguesias de Paradela e Granjinha;32;23;16;5;2;9;4;5;0;
11D181920: União das freguesias de Pinheiros e Vale de Figueira;33;30;17;10;3;3;0;3;0;
11D181921: União das freguesias de Távora e Pereiro;101;63;33;20;11;38;17;21;0;
11D181917: Valença do Douro;169;62;31;23;8;107;30;77;0;
11D1820: Tarouca;936;811;424;288;100;125;31;92;2;
11D182004: Mondim da Beira;98;77;42;24;11;21;2;19;0;
11D182005: Salzedas;175;164;84;59;20;11;0;11;0;
11D182006: São João de Tarouca;84;80;42;30;8;4;1;4;0;
11D182011: União das freguesias de Gouviães e Ucanha;172;143;74;46;23;30;12;17;1;
11D182012: União das freguesias de Granja Nova e Vila Chã da Beira;133;115;61;35;19;18;2;16;0;
11D182013: União das freguesias de Tarouca e Dálvares;206;166;86;66;14;40;14;26;0;
11D182009: Várzea da Serra;67;67;34;29;4;0;0;0;0;
11D0409: Torre de Moncorvo;1728;1428;832;455;141;300;95;189;17;
11D040901: Açoreira;87;72;39;27;6;15;3;11;1;
11D040903: Cabeça Boa;81;65;43;19;2;16;7;6;3;
11D040905: Carviçais;237;224;129;61;34;13;1;11;1;
11D040906: Castedo;62;56;35;16;6;6;0;6;0;
11D040909: Horta da Vilariça;100;64;37;20;7;36;15;20;0;
11D040910: Larinho;57;43;22;15;7;14;5;9;0;
11D040911: Lousa;208;184;105;65;14;24;10;13;0;
11D040913: Mós;167;157;94;54;9;10;2;7;0;
11D040916: Torre de Moncorvo;124;65;38;24;2;60;24;35;1;
11D040918: União das freguesias de Adeganha e Cardanha;142;110;67;34;9;32;15;13;4;
11D040919: União das freguesias de Felgar e Souto da Velha;97;78;44;23;10;20;4;15;1;
11D040920: União das freguesias de Felgueiras e Maçores;162;139;83;41;16;23;2;19;1;
11D040921: União das freguesias de Urros e Peredo dos Castelhanos;204;171;96;57;18;33;7;24;2;
11D0914: Vila Nova de Foz Côa;1860;1233;739;416;78;628;201;412;15;
11D091401: Almendra;137;73;43;21;9;64;28;36;1;
11D091402: Castelo Melhor;118;71;42;24;5;47;32;14;1;
11D091403: Cedovim;198;110;69;37;4;88;14;73;1;
11D091404: Chãs;135;95;56;33;6;40;8;31;0;
11D091405: Custóias;60;44;26;14;4;16;4;12;0;
11D091418: Freixo de Numão;176;143;90;46;6;33;2;31;0;
11D091407: Horta;104;78;41;26;11;27;18;9;0;
11D091410: Muxagata;73;50;30;17;3;23;4;20;0;
11D091411: Numão;115;52;35;17;1;63;47;16;0;
11D091412: Santa Comba;133;111;61;49;1;22;0;22;0;
11D091414: Sebadelhe;94;90;48;30;12;4;2;1;0;
11D091415: Seixas;102;46;32;14;0;56;2;53;0;
11D091416: Touça;61;35;24;10;1;26;5;21;0;
11D091419: Vila Nova de Foz Côa;355;236;143;79;14;119;37;73;9;
11D1714: Vila Real;3548;3122;1635;1034;453;426;151;237;38;
11D171401: Abaças;339;238;133;73;32;101;33;67;1;
11D171403: Andrães;158;150;86;52;11;9;4;5;1;
11D171404: Arroios;32;28;15;6;7;4;4;0;0;
11D171406: Campeã;200;195;107;57;31;5;4;1;0;
11D171409: Folhadela;251;178;101;52;25;73;43;26;3;
11D171410: Guiães;244;180;86;66;28;64;11;30;23;
11D171414: Lordelo;56;47;22;14;11;9;5;4;0;
11D171415: Mateus;52;28;14;5;9;24;20;4;0;
11D171416: Mondrões;115;107;52;36;20;7;6;1;0;
11D171420: Parada de Cunhos;63;60;32;24;5;3;0;3;0;
11D171426: Torgueda;303;297;163;103;31;6;0;6;0;
11D171431: União das freguesias de Adoufe e Vilarinho de Samardã;242;239;123;82;34;4;1;1;1;
11D171432: União das freguesias de Borbela e Lamas de Olo;168;165;88;57;20;3;1;2;1;
11D171433: União das freguesias de Constantim e Vale de Nogueiras;229;216;108;75;33;13;3;9;1;
11D171434: União das freguesias de Mouçós e Lamares;267;259;136;86;37;8;2;4;2;
11D171435: União das freguesias de Nogueira e Ermida;320;240;120;85;36;80;13;67;1;
11D171436: União das freguesias de Pena, Quintã e Vila Cova;165;164;84;52;29;1;0;0;0;
11D171437: União das freguesias de São Tomé do Castelo e Justes;135;131;70;43;19;4;0;1;3;
11D171429: Vila Marim;185;181;89;63;29;4;0;3;1;
11D171438: Vila Real;23;18;8;2;7;5;2;3;0;
11E: Terras de Trás-os-Montes;20974;18721;10375;5850;2496;2253;965;1162;127;
11E0401: Alfândega da Fé;1307;1092;610;353;129;216;64;141;11;
11E040102: Alfândega da Fé;144;97;57;27;13;47;32;15;1;
11E040103: Cerejais;70;62;36;23;3;8;2;5;1;
11E040111: Sambade;165;139;79;41;19;27;0;23;3;
11E040121: União das freguesias de Agrobom, Saldonha e Vale Pereiro;133;108;61;36;11;25;15;9;0;
11E040122: União das freguesias de Eucisia, Gouveia e Valverde;176;144;77;51;16;32;5;25;2;
11E040123: União das freguesias de Ferradosa e Sendim da Serra;87;81;47;24;10;6;0;6;1;
11E040124: União das freguesias de Gebelim e Soeima;143;136;70;50;15;7;0;7;1;
11E040125: União das freguesias de Parada e Sendim da Ribeira;97;76;43;21;12;21;4;16;1;
11E040126: União das freguesias de Pombal e Vales;54;48;28;14;6;6;0;6;0;
11E040118: Vilar Chão;98;92;52;30;10;6;0;6;1;
11E040119: Vilarelhos;73;53;28;15;10;20;5;16;0;
11E040120: Vilares de Vilariça;67;57;30;21;6;10;2;8;0;
11E0402: Bragança;3028;2844;1595;890;360;184;81;86;17;
11E040201: Alfaião;49;48;25;16;8;1;0;1;0;
11E040203: Babe;55;54;36;14;4;1;0;1;0;
11E040204: Baçal;163;162;90;60;11;2;1;0;0;
11E040206: Carragosa;52;49;29;15;6;3;0;2;0;
11E040209: Castro de Avelãs;71;70;38;20;12;1;0;1;0;
11E040210: Coelhoso;61;58;37;18;3;3;2;1;0;
11E040212: Donai;75;72;38;16;17;3;3;0;0;
11E040213: Espinhosela;108;105;52;31;22;4;1;2;1;
11E040215: França;61;61;35;23;2;0;0;0;0;
11E040216: Gimonde;36;35;21;11;3;1;0;1;0;
11E040217: Gondesende;32;30;18;10;2;1;1;0;0;
11E040218: Gostei;56;53;31;12;10;2;2;0;0;
11E040219: Grijó de Parada;72;69;39;24;6;3;0;2;0;
11E040221: Macedo do Mato;96;91;50;34;7;5;1;3;1;
11E040224: Mós;20;19;13;5;1;1;1;0;0;
11E040225: Nogueira;39;39;26;12;1;0;0;0;0;
11E040226: Outeiro;57;54;37;15;2;3;1;1;0;
11E040229: Parâmio;61;54;30;19;5;7;0;6;0;
11E040230: Pinela;42;39;25;11;4;3;0;3;0;
11E040232: Quintanilha;67;67;38;22;6;1;0;0;0;
11E040233: Quintela de Lampaças;95;91;47;29;15;4;2;1;0;
11E040234: Rabal;33;32;17;11;4;1;1;0;0;
11E040236: Rebordãos;61;56;32;21;4;5;1;4;0;
11E040239: Salsas;53;50;33;12;5;3;1;2;0;
11E040240: Samil;72;70;36;24;10;2;0;2;0;
11E040241: Santa Comba de Rossas;12;11;6;4;1;1;0;1;0;
11E040244: São Pedro de Sarracenos;46;42;23;12;8;4;0;3;0;
11E040246: Sendas;101;96;46;32;17;6;1;4;0;
11E040247: Serapicos;61;53;32;15;5;9;0;6;2;
11E040248: Sortes.;86;79;37;23;20;7;3;3;0;
11E040250: União das freguesias de Aveleda e Rio de Onor;71;68;37;23;8;3;1;2;0;
11E040251: União das freguesias de Castrelos e Carrazedo;95;92;48;31;13;3;2;1;0;
11E040252: União das freguesias de Izeda, Calvelhe e Paradinha Nova;203;164;95;41;28;39;24;13;2;
11E040253: União das freguesias de Parada e Faílde;166;154;90;51;13;12;6;6;1;
11E040254: União das freguesias de Rebordainhos e Pombares;36;32;17;9;5;5;4;1;0;
11E040255: União das freguesias de Rio Frio e Milhão;142;137;78;39;20;5;1;3;1;
11E040256: União das freguesias de São Julião de Palácios e Deilão;206;204;108;69;27;1;0;1;0;
11E040257: União das freguesias de Sé, Santa Maria e Meixedo;130;104;59;33;12;26;24;2;1;
11E040249: Zoio;86;83;49;22;13;3;0;3;0;
11E0405: Macedo de Cavaleiros;3222;2880;1606;891;383;342;80;242;20;
11E040502: Amendoeira;108;99;58;29;13;9;3;6;1;
11E040503: Arcas;140;131;71;44;15;10;0;9;1;
11E040507: Carrapatas;60;57;32;14;11;3;0;3;0;
11E040509: Chacim;57;46;30;9;7;11;1;10;0;
11E040510: Cortiços;116;101;58;31;13;14;1;12;0;
11E040511: Corujas;43;42;26;13;3;1;0;1;0;
11E040514: Ferreira;94;89;50;29;10;5;0;5;0;
11E040515: Grijó;70;64;42;16;6;6;0;5;0;
11E040516: Lagoa;140;112;61;34;17;28;9;18;1;
11E040517: Lamalonga;104;88;44;23;21;16;2;14;1;
11E040518: Lamas;85;81;44;28;9;5;1;3;0;
11E040519: Lombo;112;95;57;32;6;17;12;5;0;
11E040520: Macedo de Cavaleiros;104;84;47;25;12;20;3;16;1;
11E040521: Morais;289;272;136;107;30;17;2;14;1;
11E040523: Olmos;64;49;29;15;5;15;0;15;0;
11E040524: Peredo;71;55;33;15;7;16;5;11;0;
11E040526: Salselas;155;146;86;43;17;10;2;7;1;
11E040528: Sezulfe;88;63;32;19;12;25;16;5;4;
11E040530: Talhas;119;113;66;36;12;6;1;5;1;
11E040539: União das freguesias de Ala e Vilarinho do Monte;273;255;135;74;47;18;0;17;1;
11E040540: União das freguesias de Bornes e Burga;92;81;52;20;8;11;1;8;2;
11E040541: União das freguesias de Castelãos e Vilar do Monte;96;89;52;27;10;7;2;5;0;
11E040542: União das freguesias de Espadanedo, Edroso, Murçós e Soutelo Mourisco;169;165;90;58;17;5;0;4;1;
11E040543: União das freguesias de Podence e Santa Combinha;75;66;33;20;12;9;1;8;0;
11E040544: União das freguesias de Talhinhas e Bagueixe;135;113;70;27;15;22;11;11;1;
11E040532: Vale Benfeito;61;55;31;14;10;6;1;5;0;
11E040533: Vale da Porca;75;68;39;24;6;6;3;4;0;
11E040534: Vale de Prados;56;51;26;14;11;5;1;5;0;
11E040536: Vilarinho de Agrochão;76;69;31;26;12;8;0;7;0;
11E040538: Vinhas;93;86;47;27;12;8;1;6;0;
11E0406: Miranda do Douro;2088;2010;1137;648;225;78;59;16;4;
11E040604: Duas Igrejas;253;242;130;72;41;11;9;1;0;
11E040605: Genísio;112;108;62;34;11;4;4;0;0;
11E040607: Malhadas;143;129;70;47;12;15;15;0;0;
11E040608: Miranda do Douro;136;132;81;47;5;4;4;0;0;
11E040609: Palaçoulo;176;167;102;50;15;8;7;1;1;
11E040611: Picote;100;100;69;27;5;0;0;0;0;
11E040612: Póvoa;114;114;67;40;7;0;0;0;0;
11E040613: São Martinho de Angueira;110;109;66;35;9;0;0;0;0;
11E040618: União das freguesias de Constantim e Cicouro;97;97;52;35;10;0;0;0;0;
11E040619: União das freguesias de Ifanes e Paradela;185;185;97;70;19;0;0;0;0;
11E040620: União das freguesias de Sendim e Atenor;303;291;160;95;36;12;4;7;1;
11E040621: União das freguesias de Silva e Águas Vivas;190;178;97;50;31;12;9;3;0;
11E040616: Vila Chã de Braciosa;170;160;85;48;26;10;6;4;0;
11E0407: Mirandela;3613;3135;1715;989;431;478;161;294;23;
11E040701: Abambres;104;101;53;32;16;3;0;3;0;
11E040702: Abreiro;85;71;43;22;7;14;1;12;1;
11E040703: Aguieiras;106;100;54;29;17;6;0;6;0;
11E040704: Alvites;124;90;47;30;12;34;11;23;0;
11E040708: Bouça;85;70;40;23;7;14;6;9;0;
11E040709: Cabanelas;156;144;74;50;19;13;3;9;0;
11E040710: Caravelas;61;56;29;17;10;6;3;2;0;
11E040711: Carvalhais;167;133;73;39;22;34;26;6;2;
11E040712: Cedães;98;87;47;28;12;11;4;7;0;
11E040713: Cobro;34;26;15;7;5;8;3;4;0;
11E040714: Fradizela;117;112;53;37;22;5;2;3;0;
11E040716: Frechas;79;72;45;22;5;7;5;2;1;
11E040718: Lamas de Orelhão;92;80;46;26;8;12;5;7;0;
11E040720: Mascarenhas;322;271;137;89;44;51;3;46;1;
11E040721: Mirandela;129;103;55;32;17;25;12;13;1;
11E040722: Múrias;136;125;71;43;12;11;1;9;0;
11E040724: Paços;109;103;64;31;9;5;0;5;0;
11E040727: São Pedro Velho;153;143;69;52;22;10;3;7;0;
11E040728: São Salvador;99;93;48;28;18;6;1;5;0;
11E040729: Suçães;164;137;81;39;17;27;7;17;3;
11E040730: Torre de Dona Chama;128;106;56;36;14;23;8;7;8;
11E040738: União das freguesias de Avantos e Romeu;166;120;64;40;15;46;32;14;0;
11E040739: União das Freguesias de Avidagos, Navalho e Pereira;134;106;67;25;14;28;8;19;1;
11E040740: União das freguesias de Barcel, Marmelos e Valverde da Gestosa;131;115;63;38;14;16;10;6;0;
11E040741: União das freguesias de Franco e Vila Boa;86;75;44;23;8;12;2;9;0;
11E040742: União das freguesias de Freixeda e Vila Verde;64;58;32;16;10;6;1;4;0;
11E040731: Vale de Asnes;94;89;51;26;13;5;0;4;0;
11E040732: Vale de Gouvinhas;158;144;85;44;15;14;1;12;1;
11E040733: Vale de Salgueiro;147;135;71;45;19;13;1;12;0;
11E040734: Vale de Telhas;86;72;40;22;10;14;2;12;0;
11E0408: Mogadouro;1992;1843;1054;567;222;149;41;100;9;
11E040801: Azinhoso;107;102;57;32;14;5;2;3;0;
11E040802: Bemposta;90;86;48;27;11;4;0;4;0;
11E040803: Bruçó;57;51;29;19;4;6;2;3;0;
11E040804: Brunhoso;45;39;23;10;6;6;2;4;0;
11E040807: Castelo Branco;125;118;73;39;6;8;0;7;1;
11E040808: Castro Vicente;158;135;78;43;14;24;4;18;2;
11E040809: Meirinhos;112;105;57;33;15;6;1;5;1;
11E040811: Paradela;41;37;23;11;3;4;0;3;0;
11E040812: Penas Roias;93;91;51;31;10;2;0;2;0;
11E040813: Peredo da Bemposta;78;69;41;23;5;10;1;9;0;
11E040815: Saldanha;58;50;29;13;8;8;8;1;0;
11E040817: São Martinho do Peso;113;106;63;29;14;7;3;4;0;
11E040819: Tó;54;51;29;15;7;3;1;2;0;
11E040820: Travanca;52;49;32;14;3;3;1;2;0;
11E040829: União das freguesias de Brunhozinho, Castanheira e Sanhoane;108;104;57;30;17;4;3;1;0;
11E040830: União das freguesias de Mogadouro, Valverde, Vale de Porco e Vilar de Rei;295;272;151;88;34;23;10;11;1;
11E040831: União das freguesias de Remondes e Soutelo;97;88;52;28;8;9;2;6;0;
11E040832: União das freguesias de Vilarinho dos Galegos e Ventozelo;142;132;73;42;17;11;0;10;1;
11E040821: Urrós;73;70;44;19;7;4;0;4;0;
11E040822: Vale da Madre;38;36;18;8;10;2;1;1;0;
11E040826: Vila de Ala;55;53;29;14;10;2;1;1;0;
11E0410: Vila Flor;1953;1281;747;397;137;672;450;212;10;
11E041002: Benlhevai;403;54;33;19;2;349;339;9;1;
11E041005: Freixiel;240;204;131;55;18;36;8;28;1;
11E041009: Roios;62;54;33;18;4;7;2;5;0;
11E041010: Samões;72;59;33;15;12;13;2;11;0;
11E041011: Sampaio;41;33;18;8;7;8;2;6;0;
11E041012: Santa Comba de Vilariça;75;57;32;18;6;19;7;11;1;
11E041013: Seixo de Manhoses;110;91;54;30;7;19;1;17;1;
11E041014: Trindade;79;72;46;23;4;7;0;7;1;
11E041020: União das freguesias de Assares e Lodões;76;54;34;14;6;23;7;14;1;
11E041021: União das freguesias de Candoso e Carvalho de Egas;46;32;18;9;4;14;0;13;0;
11E041022: União das freguesias de Valtorno e Mourão;96;85;53;26;7;11;1;9;0;
11E041023: União das freguesias de Vila Flor e Nabo;271;150;89;46;14;121;70;50;2;
11E041024: União das freguesias de Vilas Boas e Vilarinho das Azenhas;319;294;148;105;41;25;2;22;1;
11E041015: Vale Frechoso;63;44;26;13;6;19;9;9;1;
11E0411: Vimioso;1562;1515;795;459;261;47;20;20;8;
11E041103: Argozelo;150;148;81;49;18;2;0;0;1;
11E041107: Carção;142;139;80;44;15;3;0;2;0;
11E041108: Matela;86;79;45;21;13;6;1;3;2;
11E041109: Pinelo;88;87;53;22;12;2;0;1;0;
11E041110: Santulhão;205;199;118;62;19;7;3;3;1;
11E041115: União das freguesias de Algoso, Campo de Víboras e Uva;296;285;147;89;50;11;6;4;1;
11E041116: União das freguesias de Caçarelhos e Angueira;209;202;90;66;46;7;4;2;0;
11E041117: União das freguesias de Vale de Frades e Avelanoso;194;190;87;53;50;4;3;1;1;
11E041113: Vilar Seco;90;90;42;30;18;0;0;0;0;
11E041114: Vimioso;101;96;52;23;21;5;2;2;1;
11E0412: Vinhais;2209;2122;1117;656;349;88;10;52;26;
11E041201: Agrochão;97;97;48;31;18;1;0;1;0;
11E041203: Candedo;132;129;64;35;31;3;0;3;1;
11E041204: Celas;80;79;39;27;13;0;0;0;0;
11E041206: Edral;55;54;27;13;13;1;0;1;0;
11E041207: Edrosa;41;40;22;15;3;1;0;1;0;
11E041208: Ervedosa;76;72;43;22;8;4;1;2;0;
11E041215: Paçó;40;38;19;13;7;2;0;0;2;
11E041216: Penhas Juntas;80;74;40;16;18;6;0;6;0;
11E041219: Rebordelo;114;109;61;38;11;5;0;5;1;
11E041221: Santalha;80;78;39;19;20;2;0;2;0;
11E041226: Tuizelo;138;128;63;37;28;10;2;7;1;
11E041236: União das freguesias de Curopos e Vale de Janeiro;144;141;72;43;25;3;0;3;1;
11E041237: União das freguesias de Moimenta e Montouto;59;57;32;12;12;2;0;2;0;
11E041238: União das freguesias de Nunes e Ousilhão;59;59;31;23;5;0;0;0;0;
11E041239: União das freguesias de Quirás e Pinheiro Novo;117;117;71;40;6;0;0;0;0;
11E041240: União das freguesias de Sobreiro de Baixo e Alvaredos;133;131;62;38;31;1;0;1;1;
11E041241: União das freguesias de Soeira, Fresulfe e Mofreita;77;72;37;24;10;5;2;3;0;
11E041242: União das freguesias de Travanca e Santa Cruz;81;64;26;21;16;17;0;0;17;
11E041243: União das freguesias de Vilar de Lomba e São Jomil;41;40;23;13;4;1;0;1;0;
11E041227: Vale das Fontes;84;79;39;27;13;5;0;4;0;
11E041229: Vila Boa de Ousilhão;50;50;24;15;11;1;0;1;0;
11E041230: Vila Verde;38;37;27;9;1;0;0;0;0;
11E041232: Vilar de Ossos;52;51;27;13;11;2;0;2;0;
11E041233: Vilar de Peregrinos;73;72;45;20;7;1;0;1;0;
11E041234: Vilar Seco de Lomba;93;93;49;38;6;1;0;1;0;
11E041235: Vinhais;174;162;87;54;21;12;4;7;0;
16: Centro;123809;105877;57060;35665;13152;17932;10043;7337;552;
16B: Oeste;16191;10220;6138;2669;1413;5972;3339;2564;69;
16B1001: Alcobaça;2237;1770;1040;534;196;467;311;146;11;
16B100102: Alfeizerão;294;221;133;68;20;73;52;21;0;
16B100120: Aljubarrota;145;128;81;32;15;16;11;5;1;
16B100104: Bárrio;164;145;86;50;9;20;14;5;0;
16B100105: Benedita;74;62;40;15;7;12;10;2;0;
16B100106: Cela;478;415;203;136;76;63;37;22;4;
16B100108: Évora de Alcobaça;355;267;166;82;19;88;59;27;2;
16B100109: Maiorga;50;36;26;8;3;14;8;6;0;
16B100112: São Martinho do Porto;57;34;17;12;5;23;22;1;0;
16B100114: Turquel;191;155;91;52;12;37;25;10;2;
16B100121: União das freguesias de Alcobaça e Vestiaria;65;14;13;1;0;51;47;4;0;
16B100122: União das freguesias de Coz, Alpedriz e Montes;159;125;70;40;15;34;13;21;1;
16B100123: União das freguesias de Pataias e Martingança;66;64;40;18;5;3;1;2;0;
16B100116: Vimeiro;139;106;76;21;9;33;13;20;0;
16B1101: Alenquer;1772;937;575;215;148;835;373;454;9;
16B110106: Carnota;70;60;35;14;11;10;3;7;1;
16B110107: Meca;74;52;35;11;6;22;14;8;0;
16B110108: Olhalvo;78;42;25;9;9;36;14;21;0;
16B110109: Ota;60;46;29;9;9;14;10;4;0;
16B110117: União das freguesias de Abrigada e Cabanas de Torres;234;131;80;29;22;103;86;16;1;
16B110118: União das freguesias de Aldeia Galega da Merceana e Aldeia Gavinha;271;116;74;26;16;155;112;41;2;
16B110119: União das freguesias de Alenquer (Santo Estêvão e Triana);140;87;56;23;8;53;39;13;0;
16B110120: União das freguesias de Carregado e Cadafais;100;63;35;10;17;38;20;17;0;
16B110121: União das freguesias de Ribafria e Pereiro de Palhacana;136;85;52;22;11;51;16;34;1;
16B110113: Ventosa;469;137;82;33;22;332;51;280;2;
16B110114: Vila Verde dos Francos;140;119;72;30;17;21;7;13;1;
16B1102: Arruda dos Vinhos;414;344;208;97;40;69;32;36;2;
16B110201: Arranhó;55;48;30;15;3;7;5;2;0;
16B110202: Arruda dos Vinhos;286;230;134;66;30;56;23;32;1;
16B110203: Cardosas;34;32;21;7;4;1;0;1;0;
16B110204: São Tiago dos Velhos;39;34;22;9;3;5;4;1;0;
16B1005: Bombarral;1414;621;376;149;96;793;461;327;5;
16B100502: Carvalhal;355;238;130;53;55;117;24;92;1;
16B100505: Pó;129;68;39;24;5;60;20;39;1;
16B100503: Roliça;677;174;103;46;25;503;390;111;1;
16B100506: União das freguesias do Bombarral e Vale Covo;253;141;104;25;12;112;27;85;1;
16B1104: Cadaval;1138;594;387;108;100;543;134;406;4;
16B110401: Alguber;106;74;38;17;19;32;16;17;0;
16B110407: Peral;244;86;54;20;12;158;34;123;1;
16B110412: União das freguesias de Lamas e Cercal;183;111;71;21;18;73;22;50;1;
16B110413: União das freguesias de Painho e Figueiros;156;84;60;10;15;72;13;59;0;
16B110411: União das freguesias do Cadaval e Pêro Moniz;177;94;65;18;11;83;26;56;1;
16B110409: Vermelha;158;70;46;12;13;87;10;77;1;
16B110410: Vilar;113;75;54;10;12;38;14;24;0;
16B1006: Caldas da Rainha;1672;1246;716;357;173;426;214;210;2;
16B100601: A dos Francos;270;167;88;36;43;103;38;65;0;
16B100602: Alvorninha;355;274;159;79;37;81;43;38;1;
16B100604: Carvalhal Benfeito;125;114;68;28;19;11;7;4;0;
16B100606: Foz do Arelho;5;5;3;2;0;0;0;0;0;
16B100607: Landal;95;64;38;19;7;31;15;16;0;
16B100608: Nadadouro;19;19;13;4;2;0;0;0;0;
16B100609: Salir de Matos;220;191;99;74;18;28;8;20;0;
16B100611: Santa Catarina;124;111;70;33;8;13;4;9;0;
16B100617: União das freguesias de Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório;157;105;64;27;15;52;26;26;0;
16B100618: União das freguesias de Caldas da Rainha - Santo Onofre e Serra do Bouro;54;40;24;11;5;14;13;0;0;
16B100619: União das freguesias de Tornada e Salir do Porto;118;63;37;20;6;55;52;3;0;
16B100615: Vidais;128;93;54;24;14;36;9;26;0;
16B1108: Lourinhã;1594;1100;716;270;114;495;348;141;5;
16B110803: Moita dos Ferreiros;203;143;91;36;16;60;35;24;1;
16B110805: Reguengo Grande;145;101;61;28;12;44;23;20;0;
16B110810: Ribamar;45;40;24;11;5;5;1;4;0;
16B110806: Santa Bárbara;71;61;37;16;7;10;1;9;0;
16B110812: União das freguesias de Lourinhã e Atalaia;626;414;266;99;50;212;176;34;2;
16B110813: União das freguesias de Miragaia e Marteleira;292;191;134;44;13;101;81;19;1;
16B110814: União das freguesias de São Bartolomeu dos Galegos e Moledo;142;99;65;29;5;43;22;21;0;
16B110808: Vimeiro;70;51;38;8;5;19;9;10;0;
16B1011: Nazaré;411;269;135;95;39;143;85;54;3;
16B101101: Famalicão;127;122;62;51;9;5;0;5;0;
16B101102: Nazaré;11;10;6;3;1;1;0;1;0;
16B101103: Valado dos Frades;273;137;67;41;29;137;85;49;3;
16B1012: Óbidos;898;646;388;187;72;252;114;137;2;
16B101201: A dos Negros;142;117;73;31;13;25;6;18;0;
16B101202: Amoreira;84;54;32;14;8;30;10;20;0;
16B101208: Gaeiras;50;28;15;6;6;22;16;7;0;
16B101203: Olho Marinho;154;124;70;45;10;30;24;6;0;
16B101210: Santa Maria, São Pedro e Sobral da Lagoa;313;199;119;57;23;114;58;55;0;
16B101209: Usseira;94;76;48;19;10;18;0;17;0;
16B101207: Vau;61;48;32;16;1;13;0;13;0;
16B1014: Peniche;664;482;280;113;90;181;133;46;2;
16B101402: Atouguia da Baleia;444;310;179;60;70;134;109;23;2;
16B101406: Ferrel;172;131;70;44;18;40;22;18;0;
16B101407: Peniche;3;3;2;0;0;0;0;0;0;
16B101405: Serra d'El-Rei;45;39;29;8;2;6;2;4;0;
16B1112: Sobral de Monte Agraço;343;242;149;61;33;101;47;51;3;
