
Statistical table extracted on October 11, 2022 (21:57:23)
http://www.ine.pt



Data reference period;Geographic localization (NUTS -2013);Familiar agricultural population (No.) by Geographic localization (NUTS -2013), Sex, Age group, Relationship and Level of education -  Decennial (1) ;;;;
;150081412: União das freguesias de Tavira (Santa Maria e Santiago);1415;527;424;464;
;1500815: Vila do Bispo;411;167;132;112;
;150081501: Barão de São Miguel;84;35;25;24;
;150081502: Budens;90;41;31;18;
;150081504: Sagres;29;10;10;9;
;150081506: Vila do Bispo e Raposeira;208;81;66;61;
;1500816: Vila Real de Santo António;706;311;241;154;
;150081603: Monte Gordo;45;22;17;6;
;150081601: Vila Nova de Cacela;561;250;191;120;
;150081602: Vila Real de Santo António;100;39;33;28;
;2: Região Autónoma dos Açores;68340;19086;15771;33483;
;20: Região Autónoma dos Açores;68340;19086;15771;33483;
;200: Região Autónoma dos Açores;68340;19086;15771;33483;
;2004301: Angra do Heroísmo;9151;2592;2151;4408;
;200430101: Altares;679;182;144;353;
;200430102: Angra (Nossa Senhora da Conceição);97;29;24;44;
;200430103: Angra (Santa Luzia);123;36;28;59;
;200430104: Angra (São Pedro);413;131;100;182;
;200430105: Angra (Sé);17;5;4;8;
;200430106: Cinco Ribeiras;338;102;81;155;
;200430107: Doze Ribeiras;298;96;72;130;
;200430108: Feteira;344;93;83;168;
;200430109: Porto Judeu;869;231;191;447;
;200430110: Posto Santo;348;98;83;167;
;200430111: Raminho;276;77;62;137;
;200430112: Ribeirinha;730;200;165;365;
;200430113: Santa Bárbara;649;182;153;314;
;200430114: São Bartolomeu de Regatos;765;210;183;372;
;200430115: São Bento;325;86;74;165;
;200430116: São Mateus da Calheta;749;216;182;351;
;200430117: Serreta;196;55;47;94;
;200430118: Terra Chã;563;163;146;254;
;200430119: Vila de São Sebastião;1372;400;329;643;
;2004501: Calheta;2296;641;497;1158;
;200450101: Calheta;461;141;115;205;
;200450102: Norte Pequeno;181;48;41;92;
;200450103: Ribeira Seca;720;202;155;363;
;200450104: Santo Antão;635;166;116;353;
;200450105: Topo (Nossa Senhora do Rosário);299;84;70;145;
;2004901: Corvo;233;64;48;121;
;200490101: Corvo;233;64;48;121;
;2004701: Horta;4391;1262;1052;2077;
;200470101: Capelo;187;56;44;87;
;200470102: Castelo Branco;559;154;136;269;
;200470103: Cedros;611;178;142;291;
;200470104: Feteira;700;199;160;341;
;200470105: Flamengos;623;195;166;262;
;200470106: Horta (Angústias);93;29;22;42;
;200470107: Horta (Conceição);124;38;32;54;
;200470108: Horta (Matriz);92;28;25;39;
;200470109: Pedro Miguel;337;96;82;159;
;200470110: Praia do Almoxarife;405;102;87;216;
;200470111: Praia do Norte;167;48;38;81;
;200470112: Ribeirinha;209;63;50;96;
;200470113: Salão;284;76;68;140;
;2004201: Lagoa;2320;557;479;1284;
;200420101: Água de Pau;745;170;148;427;
;200420102: Cabouco;263;73;57;133;
;200420103: Lagoa (Nossa Senhora do Rosário);475;118;106;251;
;200420104: Lagoa (Santa Cruz);691;149;127;415;
;200420105: Ribeira Chã;146;47;41;58;
;2004801: Lajes das Flores;897;303;208;386;
;200480101: Fajã Grande;161;51;30;80;
;200480102: Fajãzinha;81;27;13;41;
;200480103: Fazenda;144;51;31;62;
;200480104: Lajedo;80;25;21;34;
;200480105: Lajes das Flores;263;94;70;99;
;200480106: Lomba;139;42;35;62;
;200480107: Mosteiro;29;13;8;8;
;2004601: Lajes do Pico;3388;1002;794;1592;
;200460101: Calheta de Nesquim;377;122;80;175;
;200460102: Lajes do Pico;1045;284;235;526;
;200460103: Piedade;579;182;147;250;
;200460104: Ribeiras;724;208;166;350;
;200460105: Ribeirinha;352;105;84;163;
;200460106: São João;311;101;82;128;
;2004602: Madalena;3575;1084;898;1593;
;200460201: Bandeiras;339;111;85;143;
;200460202: Candelária;651;195;161;295;
;200460203: Criação Velha;518;151;129;238;
;200460204: Madalena;988;304;261;423;
;200460205: São Caetano;418;129;99;190;
;200460206: São Mateus;661;194;163;304;
;2004202: Nordeste;2321;666;569;1086;
;200420201: Achada;287;87;76;124;
;200420202: Achadinha;239;64;53;122;
;200420208: Algarvia;- -;- -;- -;- -;
;200420203: Lomba da Fazenda;412;118;107;187;
;200420204: Nordeste;478;148;125;205;
;200420206: Salga;164;46;42;76;
;200420207: Santana;182;51;41;90;
;200420209: Santo António de Nordestinho;- -;- -;- -;- -;
;200420210: São Pedro de Nordestinho;- -;- -;- -;- -;
;2004203: Ponta Delgada;10942;2833;2392;5717;
;200420323: Ajuda da Bretanha;- -;- -;- -;- -;
;200420301: Arrifes;1202;316;270;616;
;200420303: Candelária;411;106;93;212;
;200420304: Capelas;767;195;154;418;
;200420305: Covoada;415;115;94;206;
;200420306: Fajã de Baixo;378;118;89;171;
;200420307: Fajã de Cima;303;79;71;153;
;200420308: Fenais da Luz;480;137;113;230;
;200420309: Feteiras;725;167;148;410;
;200420310: Ginetes;830;215;188;427;
;200420311: Mosteiros;483;132;111;240;
;200420324: Pilar da Bretanha;- -;- -;- -;- -;
;200420313: Ponta Delgada (São José);197;54;46;97;
;200420314: Ponta Delgada (São Pedro);57;18;13;26;
;200420312: Ponta Delgada (São Sebastião);20;6;6;8;
;200420315: Relva;458;119;101;238;
;200420316: Remédios;393;93;85;215;
;200420317: Rosto do Cão (Livramento);626;154;127;345;
;200420318: Rosto do Cão (São Roque);517;129;107;281;
;200420319: Santa Bárbara;447;106;90;251;
;200420325: Santa Clara;- -;- -;- -;- -;
;200420320: Santo António;550;139;111;300;
;200420321: São Vicente Ferreira;746;206;169;371;
;200420322: Sete Cidades;451;104;94;253;
;2004204: Povoação;2315;664;545;1106;
;200420401: Água Retorta;313;100;80;133;
;200420402: Faial da Terra;271;91;69;111;
;200420403: Furnas;487;138;108;241;
;200420404: Nossa Senhora dos Remédios;338;86;77;175;
;200420405: Povoação;767;212;183;372;
;200420406: Ribeira Quente;139;37;28;74;
;2004205: Ribeira Grande;6861;1697;1409;3755;
;200420501: Calhetas;199;51;44;104;
;200420502: Fenais da Ajuda;551;129;110;312;
;200420503: Lomba da Maia;482;131;94;257;
;200420504: Lomba de São Pedro;237;63;48;126;
;200420505: Maia;595;140;117;338;
;200420506: Pico da Pedra;463;125;104;234;
;200420507: Porto Formoso;685;160;132;393;
;200420508: Rabo de Peixe;995;241;209;545;
;200420509: Ribeira Grande (Conceição);214;53;44;117;
;200420510: Ribeira Grande (Matriz);191;54;45;92;
;200420511: Ribeira Seca;777;182;158;437;
;200420512: Ribeirinha;662;161;125;376;
;200420513: Santa Bárbara;518;132;114;272;
;200420514: São Brás;292;75;65;152;
;2004401: Santa Cruz da Graciosa;2790;921;776;1093;
;200440101: Guadalupe;1076;373;306;397;
;200440102: Luz;570;188;156;226;
;200440104: Santa Cruz da Graciosa;679;211;195;273;
;200440103: São Mateus;465;149;119;197;
;2004802: Santa Cruz das Flores;949;301;241;407;
;200480201: Caveira;48;15;13;20;
;200480202: Cedros;106;32;25;49;
;200480203: Ponta Delgada;337;94;78;165;
;200480204: Santa Cruz das Flores;458;160;125;173;
;2004603: São Roque do Pico;1770;554;437;779;
;200460301: Prainha;424;124;99;201;
;200460302: Santa Luzia;297;102;71;124;
;200460303: Santo Amaro;207;64;55;88;
;200460304: Santo António;285;92;68;125;
;200460305: São Roque do Pico;557;172;144;241;
;2004502: Velas;2224;638;509;1077;
;200450201: Manadas (Santa Bárbara);208;58;45;105;
;200450202: Norte Grande (Neves);487;125;94;268;
;200450203: Rosais;412;136;108;168;
;200450204: Santo Amaro;457;126;108;223;
;200450205: Urzelina (São Mateus);332;93;75;164;
;200450206: Velas (São Jorge);328;100;79;149;
;2004302: Vila da Praia da Vitória;6399;1872;1600;2927;
;200430201: Agualva;854;244;206;404;
;200430202: Biscoitos;968;292;236;440;
;200430203: Cabo da Praia;368;112;94;162;
;200430204: Fonte do Bastardo;429;137;120;172;
;200430205: Fontinhas;685;196;169;320;
;200430206: Lajes;710;191;176;343;
;200430211: Porto Martins;- -;- -;- -;- -;
;200430207: Praia da Vitória (Santa Cruz);993;299;249;445;
;200430208: Quatro Ribeiras;269;80;66;123;
;200430209: São Brás;387;113;101;173;
;200430210: Vila Nova;736;208;183;345;
;2004101: Vila do Porto;1952;576;462;914;
;200410101: Almagreira;218;70;52;96;
;200410102: Santa Bárbara;391;123;92;176;
;200410103: Santo Espírito;547;157;126;264;
;200410104: São Pedro;455;125;98;232;
;200410105: Vila do Porto;341;101;94;146;
;2004206: Vila Franca do Campo;3566;859;704;2003;
;200420601: Água de Alto;622;146;122;354;
;200420602: Ponta Garça;1587;366;294;927;
;200420603: Ribeira das Tainhas;466;118;93;255;
;200420606: Ribeira Seca;- -;- -;- -;- -;
;200420604: Vila Franca do Campo (São Miguel);786;204;173;409;
;200420605: Vila Franca do Campo (São Pedro);105;25;22;58;
;3: Região Autónoma da Madeira;44456;14284;9007;21165;
;30: Região Autónoma da Madeira;44456;14284;9007;21165;
;300: Região Autónoma da Madeira;44456;14284;9007;21165;
;3003101: Calheta;5282;1831;1126;2325;
;300310101: Arco da Calheta;1274;438;259;577;
;300310102: Calheta;1143;391;256;496;
;300310103: Estreito da Calheta;1058;398;232;428;
;300310104: Fajã da Ovelha;689;233;140;316;
;300310105: Jardim do Mar;106;35;24;47;
;300310106: Paul do Mar;126;41;26;59;
;300310107: Ponta do Pargo;552;182;121;249;
;300310108: Prazeres;334;113;68;153;
;3003102: Câmara de Lobos;5811;1736;1081;2994;
;300310201: Câmara de Lobos;2044;635;378;1031;
;300310202: Curral das Freiras;533;146;100;287;
;300310203: Estreito de Câmara de Lobos;2009;637;383;989;
;300310205: Jardim da Serra;529;141;94;294;
;300310204: Quinta Grande;696;177;126;393;
;3003103: Funchal;3587;1234;654;1699;
;300310303: Funchal (Santa Luzia);113;33;20;60;
;300310304: Funchal (Santa Maria Maior);145;42;31;72;
;300310308: Funchal (São Pedro);123;41;24;58;
;300310310: Funchal (Sé);6;2;2;2;
;300310301: Imaculado Coração de Maria;123;63;24;36;
;300310302: Monte;65;18;13;34;
;300310305: Santo António;940;398;172;370;
;300310306: São Gonçalo;320;88;50;182;
;300310307: São Martinho;1203;395;213;595;
;300310309: São Roque;549;154;105;290;
;3003104: Machico;4233;1320;878;2035;
;300310401: Água de Pena;315;99;64;152;
;300310402: Caniçal;56;13;12;31;
;300310403: Machico;1783;564;376;843;
;300310404: Porto da Cruz;1535;484;331;720;
;300310405: Santo António da Serra;544;160;95;289;
;3003105: Ponta do Sol;3980;1251;755;1974;
;300310501: Canhas;1749;525;346;878;
;300310502: Madalena do Mar;242;74;49;119;
;300310503: Ponta do Sol;1989;652;360;977;
;3003106: Porto Moniz;1747;581;366;800;
;300310601: Achadas da Cruz;151;44;37;70;
;300310602: Porto Moniz;960;328;180;452;
;300310603: Ribeira da Janela;161;58;41;62;
;300310604: Seixal;475;151;108;216;
;3003201: Porto Santo;472;134;116;222;
;300320101: Porto Santo;472;134;116;222;
;3003107: Ribeira Brava;5720;1690;1018;3012;
;300310701: Campanário;2288;609;386;1293;
;300310702: Ribeira Brava;2374;726;446;1202;
;300310703: Serra de Água;566;175;100;291;
;300310704: Tabua;492;180;86;226;
;3003108: Santa Cruz;3967;1085;744;2138;
;300310802: Camacha;821;199;151;471;
;300310803: Caniço;1020;258;183;579;
;300310804: Gaula;651;186;137;328;
;300310805: Santa Cruz;1074;327;205;542;
;300310806: Santo António da Serra;401;115;68;218;
;3003109: Santana;5894;2017;1343;2534;
;300310901: Arco de São Jorge;458;162;103;193;
;300310902: Faial;1388;456;305;627;
;300310906: Ilha;301;112;71;118;
;300310903: Santana;1575;526;369;680;
;300310904: São Jorge;1566;579;369;618;
;300310905: São Roque do Faial;606;182;126;298;
;3003110: São Vicente;3763;1405;926;1432;
;300311001: Boa Ventura;1017;343;236;438;
;300311002: Ponta Delgada;667;286;168;213;
;300311003: São Vicente;2079;776;522;781;

Familiar agricultural population (No.) by Geographic localization (NUTS -2013), Sex, Age group, Relationship and Level of education -  Decennial - Statistics Portugal, Agriculture census - historical series

Note(s):
(1) The records previous to 2019 were recalculated according to the successive administrative reorganisations of the territory until the current version.<br>It was not possible to fully convert the parishes of the municipalities of Odemira, Lisboa, Loures, Sintra, Amadora, Nordeste and Ponta Delgada.<br>In these municipalities, the results for the geographical level of the parish may be underestimated, however this problem is not reflected in the higher geographical levels.



This data last updated:march 31, 2021


Table Metadata

Familiar agricultural population (No.)
Name;Familiar agricultural population (No.) by Geographic localization (NUTS -2013), Sex, Age group, Relationship and Level of education -  Decennial
Regularity;Decennial
Source;Statistics Portugal, Agriculture census - historical series
First available period;1989
Last available period;2019
Dimensions
     Dimension 1;Data reference period
     Dimension 2;Geographic localization (NUTS -2013)
     Dimension 3;Sex
     Dimension 4;Age group
     Dimension 5;Relationship
     Dimension 6;Level of education
Concepts
     EDUCATIONAL QUALIFICATIONS;The degrees, diplomas, certificates, professional titles and so forth that an individual has acquired by study.
     AGRICULTURAL HOLDING;Technical-economic unit that uses common production factors such as labour, machinery, facilities, land, among others, fulfilling the following four conditions: 1) yield agricultural products or maintain, in good agricultural and environmental conditions, the lands that are no longer used for productive purposes; 2) reach or exceed a certain size (in area or number of animals); 3) be subject to a single management; 4) be located in a well-defined and identifiable area.
     AGRICULTURAL HOUSEHOLD;Members of the (sole) holder's domestic household, no matter whether they work on the holding or not, as well as other family members that regularly carry out farm work on the holding but who do not belong to the household.
     REFERENCE PERIOD;The length of time for which data are collected, e.g. a specific day, month or year.
     AGE GROUP;The age interval in years to which a person belongs at the time of reference .
Definition;
Formule;
Measure unit (symbol);Number (No.)
Power of 10;0
Last update date;31-Mar-2021
