
Quadro extraído em 17 de Outubro de 2022 (00:04:15)
http://www.ine.pt



Localização geográfica (NUTS - 2013) (1) ;Volume de trabalho da mão-de-obra agrícola (UTA) por Localização geográfica (NUTS - 2013) e Tipo de mão-de-obra -  Decenal (2) ;;;;;;;;;
;Período de referência dos dados;;;;;;;;;
112031366: União das freguesias de Pico de Regalados, Gondiães e Mós;171;137;64;37;37;34;15;19;1;
112031367: União das freguesias de Sande, Vilarinho, Barros e Gomide;305;292;124;83;85;13;2;10;2;
112031368: União das freguesias de Valbom (São Pedro), Passô e Valbom (São Martinho);191;161;70;50;41;30;13;17;0;
112031369: União das freguesias do Vade;376;364;159;110;95;12;1;10;2;
112031355: Valdreu;168;154;75;45;34;14;3;9;2;
112031342: Vila de Prado;126;110;49;33;28;16;6;9;1;
112031370: Vila Verde e Barbudo;163;158;73;39;46;5;2;3;1;
119: Ave;18353;16021;7144;4676;4201;2332;1291;955;86;
1190304: Cabeceiras de Basto;2121;1895;804;567;524;226;78;138;10;
119030401: Abadim;110;102;44;31;27;8;3;5;1;
119030404: Basto;105;97;37;34;26;7;2;5;0;
119030405: Bucos;95;92;41;23;27;4;0;3;1;
119030406: Cabeceiras de Basto;118;110;47;30;34;8;3;5;1;
119030407: Cavez;212;157;70;47;39;55;22;32;1;
119030408: Faia;123;110;46;36;28;13;4;8;1;
119030413: Pedraça;141;118;56;31;32;22;6;15;1;
119030415: Rio Douro;315;290;119;78;93;25;5;19;2;
119030418: União das freguesias de Alvite e Passos;178;161;68;53;40;16;7;8;1;
119030419: União das freguesias de Arco de Baúlhe e Vila Nune;160;135;59;44;32;25;10;14;1;
119030420: União das freguesias de Gondiães e Vilar de Cunhas;153;142;63;43;36;11;0;11;1;
119030421: União das freguesias de Refojos de Basto, Outeiro e Painzela;411;380;153;117;110;31;16;14;1;
1190307: Fafe;3711;3470;1567;1032;870;241;106;120;15;
119030705: Armil;64;64;29;23;11;1;0;0;0;
119030726: Arões (Santa Cristina);57;54;26;18;10;3;2;1;0;
119030730: Arões (São Romão);74;64;42;14;8;10;4;6;0;
119030708: Estorãos;222;211;88;66;57;12;7;4;0;
119030709: Fafe;98;93;45;30;18;6;2;4;0;
119030712: Fornelos;109;102;44;34;24;7;2;4;0;
119030714: Golães;131;127;50;42;35;4;2;2;0;
119030716: Medelo;55;46;19;16;12;9;7;1;0;
119030719: Paços;115;113;46;29;39;3;0;2;1;
119030722: Quinchães;116;112;55;35;22;4;0;3;1;
119030723: Regadas;86;82;42;22;17;4;1;3;1;
119030724: Revelhe;99;90;43;28;20;8;1;7;0;
119030725: Ribeiros;57;56;26;17;14;1;0;1;0;
119030728: São Gens;396;353;144;121;89;43;28;14;1;
119030729: Silvares (São Martinho);66;60;27;20;13;6;1;5;0;
119030733: Travassós;191;183;72;46;65;8;0;7;1;
119030737: União de freguesias de Aboim, Felgueiras, Gontim e Pedraído;278;275;119;74;81;3;3;0;1;
119030738: União de freguesias de Agrela e Serafão;139;133;68;34;31;6;0;5;1;
119030739: União de freguesias de Antime e Silvares (São Clemente);103;92;46;26;20;11;6;4;1;
119030740: União de freguesias de Ardegão, Arnozela e Seidões;129;121;59;35;27;8;1;6;1;
119030741: União de freguesias de Cepães e Fareja;151;135;59;46;30;17;8;8;1;
119030742: União de freguesias de Freitas e Vila Cova;152;126;58;31;37;26;6;19;1;
119030743: União de freguesias de Monte e Queimadela;321;318;140;75;102;3;0;2;1;
119030744: União de freguesias de Moreira do Rei e Várzea Cova;378;368;186;122;60;10;1;8;1;
119030736: Vinhós;124;94;35;30;30;30;26;4;0;
1190308: Guimarães;3526;2891;1307;887;697;636;360;253;23;
119030801: Aldão;18;15;11;4;0;3;2;1;0;
119030804: Azurém;30;25;12;9;5;4;2;2;0;
119030806: Barco;49;42;16;12;13;8;5;3;0;
119030807: Brito;68;64;23;19;22;5;2;2;0;
119030808: Caldelas;50;41;17;15;10;8;4;4;0;
119030857: Candoso (São Martinho);38;36;18;10;9;2;0;2;0;
119030812: Costa;50;38;16;13;9;12;9;3;0;
119030813: Creixomil;51;48;21;17;10;4;1;3;0;
119030815: Fermentões;101;77;35;23;19;24;13;10;1;
119030820: Gonça;57;49;25;9;15;8;6;2;0;
119030821: Gondar;22;14;7;4;3;9;8;1;0;
119030823: Guardizela;51;33;17;11;5;19;16;3;0;
119030824: Infantas;89;87;41;32;14;2;0;1;0;
119030827: Longos;134;120;45;36;39;14;2;12;1;
119030828: Lordelo;42;31;17;8;5;11;8;3;0;
119030830: Mesão Frio;41;26;14;7;5;15;9;6;0;
119030831: Moreira de Cónegos;37;23;15;6;2;14;11;3;0;
119030832: Nespereira;47;18;12;4;1;29;27;2;0;
119030835: Pencelo;51;42;16;17;9;9;5;4;0;
119030836: Pinheiro;50;45;18;16;10;5;3;2;0;
119030837: Polvoreira;48;40;19;13;8;9;2;6;0;
119030838: Ponte;152;102;42;31;28;50;45;5;1;
119030842: Prazins (Santa Eufémia);33;30;10;11;9;3;2;1;0;
119030840: Ronfe;62;49;24;15;10;13;5;7;0;
119030858: Sande (São Martinho);75;61;29;18;15;14;7;7;0;
119030865: São Torcato;111;82;45;19;18;30;12;17;1;
119030850: Selho (São Cristóvão);18;16;9;4;4;2;0;2;0;
119030854: Selho (São Jorge);67;57;21;20;16;10;6;3;0;
119030866: Serzedelo;60;41;22;13;7;19;17;2;0;
119030868: Silvares;85;67;30;20;17;19;10;8;1;
119030875: União das freguesias de Abação e Gémeos;141;123;49;43;31;18;10;7;1;
119030876: União das freguesias de Airão Santa Maria, Airão São João e Vermil;118;101;51;28;22;17;5;12;1;
119030877: União das freguesias de Arosa e Castelões;98;94;44;25;24;4;0;4;0;
119030878: União das freguesias de Atães e Rendufe;129;117;67;29;22;12;4;6;1;
119030879: União das freguesias de Briteiros Santo Estêvão e Donim;68;61;32;17;12;8;5;3;0;
119030880: União das freguesias de Briteiros São Salvador e Briteiros Santa Leocádia;117;90;42;28;20;27;14;12;1;
119030881: União das freguesias de Candoso São Tiago e Mascotelos;58;53;24;14;15;5;2;2;0;
119030882: União das freguesias de Conde e Gandarela;49;36;17;14;4;14;6;7;0;
119030883: União das freguesias de Leitões, Oleiros e Figueiredo;133;113;45;28;40;20;13;5;2;
119030884: União das freguesias de Oliveira, São Paio e São Sebastião;- -;- -;- -;- -;- -;- -;- -;- -;- -;
119030885: União das freguesias de Prazins Santo Tirso e Corvite;40;39;16;17;6;1;0;1;0;
119030886: União das freguesias de Sande São Lourenço e Balazar;130;98;43;26;29;32;15;17;1;
119030887: União das freguesias de Sande Vila Nova e Sande São Clemente;129;109;45;34;30;19;7;12;0;
119030888: União das freguesias de Selho São Lourenço e Gominhães;86;79;35;32;13;8;4;4;0;
119030889: União das freguesias de Serzedo e Calvos;100;85;36;31;19;15;10;4;0;
119030890: União das freguesias de Souto Santa Maria, Souto São Salvador e Gondomar;134;93;42;25;26;41;17;22;2;
119030891: União das freguesias de Tabuadelo e São Faustino;153;137;56;49;33;16;7;8;0;
119030871: Urgezes;57;51;19;14;17;7;3;4;0;
1191705: Mondim de Basto;1450;1342;617;407;318;108;27;77;4;
119170501: Atei;236;182;92;48;42;54;20;33;1;
119170502: Bilhó;228;227;109;65;53;2;0;1;1;
119170505: São Cristóvão de Mondim de Basto;237;204;96;65;43;32;4;27;1;
119170509: União das freguesias de Campanhó e Paradança;175;170;68;56;46;5;1;4;0;
119170510: União das freguesias de Ermelo e Pardelhas;281;276;117;95;65;5;0;4;0;
119170508: Vilar de Ferreiros;293;284;135;78;70;10;1;8;1;
1190309: Póvoa de Lanhoso;1800;1539;726;457;357;261;152;99;10;
119030906: Covelas;69;64;28;21;15;6;3;2;0;
119030908: Ferreiros;77;65;32;18;15;12;8;4;0;
119030912: Galegos;22;21;11;6;4;1;1;0;0;
119030913: Garfe;56;51;27;15;9;5;0;5;0;
119030914: Geraz do Minho;88;63;31;18;15;25;17;7;1;
119030915: Lanhoso;66;41;20;10;11;25;18;7;0;
119030917: Monsul;86;80;33;25;21;6;3;3;0;
119030919: Póvoa de Lanhoso (Nossa Senhora do Amparo);28;22;13;4;5;6;2;3;0;
119030921: Rendufinho;100;91;40;30;20;9;8;1;0;
119030922: Santo Emilião;38;27;12;7;9;11;10;0;0;
119030923: São João de Rei;64;54;25;17;12;10;6;3;0;
119030924: Serzedelo;151;147;69;43;34;5;2;3;0;
119030925: Sobradelo da Goma;140;133;64;39;30;7;0;6;1;
119030926: Taíde;56;30;18;6;6;26;22;4;1;
119030927: Travassos;49;37;18;12;7;12;5;6;1;
119030930: União das freguesias de Águas Santas e Moure;123;98;39;33;26;25;5;20;0;
119030931: União das freguesias de Calvos e Frades;124;113;52;38;24;11;8;2;1;
119030932: União das freguesias de Campos e Louredo;109;90;39;29;21;19;18;1;0;
119030933: União das freguesias de Esperança e Brunhais;79;75;40;26;9;5;1;4;1;
119030934: União das freguesias de Fonte Arcada e Oliveira;96;82;46;18;19;14;4;9;1;
119030935: União das freguesias de Verim, Friande e Ajude;121;109;46;30;34;12;5;5;1;
119030929: Vilela;58;48;23;12;12;11;7;4;0;
1190311: Vieira do Minho;2361;2215;895;586;735;145;58;78;9;
119031105: Cantelães;136;130;49;35;47;6;1;5;0;
119031107: Eira Vedra;79;70;29;16;26;9;5;4;0;
119031108: Guilhofrei;191;178;78;53;48;13;2;10;1;
119031109: Louredo;93;86;35;26;26;6;1;5;0;
119031110: Mosteiro;189;183;57;42;85;6;2;4;0;
119031111: Parada de Bouro;51;46;21;12;13;5;1;4;0;
119031112: Pinheiro;174;167;62;43;62;7;1;5;0;
119031113: Rossas;403;383;145;94;144;20;8;11;1;
119031115: Salamonde;83;79;38;26;15;3;2;1;0;
119031118: Tabuaças;69;62;29;17;16;7;4;3;0;
119031122: União das freguesias de Anissó e Soutelo;97;88;41;25;22;9;4;4;0;
119031123: União das freguesias de Anjos e Vilar do Chão;214;204;81;56;67;10;6;3;1;
119031124: União das freguesias de Caniçada e Soengas;79;73;29;20;24;6;1;5;1;
119031125: União das freguesias de Ruivães e Campos;310;289;126;82;81;21;13;6;2;
119031126: União das freguesias de Ventosa e Cova;94;89;35;20;33;5;1;4;0;
119031120: Vieira do Minho;100;89;40;22;27;11;5;5;0;
1190312: Vila Nova de Famalicão;2946;2312;1073;609;630;634;468;152;13;
119031204: Bairro;60;36;17;8;11;24;19;4;0;
119031206: Brufe;39;30;17;7;6;9;7;2;0;
119031210: Castelões;51;40;19;11;10;10;8;2;0;
119031212: Cruz;70;54;20;14;20;16;14;2;0;
119031213: Delães;35;18;10;4;5;17;15;2;0;
119031215: Fradelos;224;198;89;56;53;26;16;9;1;
119031216: Gavião;71;58;26;18;14;13;10;3;0;
119031219: Joane;52;44;20;12;11;8;6;1;0;
119031221: Landim;85;56;24;14;19;30;22;7;0;
119031223: Louro;82;51;21;14;17;30;27;3;0;
119031224: Lousado;47;43;19;14;10;4;1;3;0;
119031225: Mogege;42;35;16;8;11;8;5;3;0;
119031227: Nine;126;113;49;28;35;14;7;7;1;
119031239: Oliveira (Santa Maria);67;54;24;15;15;13;10;3;0;
119031242: Oliveira (São Mateus);21;17;8;4;5;4;2;1;0;
119031230: Pedome;35;26;12;5;9;9;8;1;0;
119031232: Pousada de Saramagos;17;16;7;6;4;0;0;0;0;
119031233: Requião;133;64;34;16;14;69;56;13;0;
119031234: Riba de Ave;15;9;5;3;2;6;4;1;0;
119031235: Ribeirão;105;93;37;26;29;13;9;3;0;
119031250: União das freguesias de Antas e Abade de Vermoim;71;52;27;11;14;19;15;4;0;
119031251: União das freguesias de Arnoso (Santa Maria e Santa Eulália) e Sezures;194;172;87;46;39;22;14;8;1;
119031252: União das freguesias de Avidos e Lagoa;74;48;23;11;14;25;20;5;0;
119031253: União das freguesias de Carreira e Bente;74;48;25;14;9;26;18;7;0;
119031254: União das freguesias de Esmeriz e Cabeçudos;70;58;29;17;12;12;6;5;0;
119031255: União das freguesias de Gondifelos, Cavalões e Outiz;230;186;82;48;56;44;33;9;2;
119031256: União das freguesias de Lemenhe, Mouquim e Jesufrei;165;118;55;33;30;47;39;8;1;
119031257: União das freguesias de Ruivães e Novais;73;49;25;13;12;24;17;7;0;
119031258: União das freguesias de Seide;57;47;23;8;16;9;3;6;0;
119031259: União das freguesias de Vale (São Cosme), Telhado e Portela;226;201;91;56;54;25;18;6;1;
119031260: União das freguesias de Vila Nova de Famalicão e Calendário;99;73;38;17;19;26;18;7;1;
119031241: Vale (São Martinho);71;64;31;17;16;7;5;2;0;
119031247: Vermoim;66;55;26;13;16;11;8;2;0;
119031249: Vilarinho das Cambas;100;85;37;23;26;14;11;3;1;
1190314: Vizela;439;357;156;132;70;81;41;38;2;
119031404: Infias;37;31;15;11;5;7;3;4;0;
119031401: Santa Eulália;117;90;37;33;20;26;19;8;0;
119031408: União das freguesias de Caldas de Vizela (São Miguel e São João);45;38;19;14;5;7;5;2;0;
119031409: União das freguesias de Tagilde e Vizela (São Paio);161;136;59;51;26;25;9;15;1;
119031406: Vizela (Santo Adrião);79;63;27;23;13;16;6;9;0;
11A: Área Metropolitana do Porto;23731;21099;9321;6494;5284;2632;1491;1055;86;
11A0104: Arouca;3385;3247;1394;942;911;138;42;85;12;
11A010402: Alvarenga;230;213;92;63;59;17;6;10;1;
11A010407: Chave;183;175;84;50;41;8;2;5;1;
11A010409: Escariz;239;232;103;69;60;8;2;5;1;
11A010411: Fermedo;167;160;63;48;49;7;1;6;1;
11A010413: Mansores;230;225;102;64;58;5;0;4;1;
11A010414: Moldes;246;238;104;56;79;8;0;7;1;
11A010415: Rossas;246;238;102;72;63;9;1;7;1;
11A010416: Santa Eulália;336;329;136;101;93;7;1;5;1;
11A010417: São Miguel do Mato;132;128;48;31;49;5;1;3;0;
11A010418: Tropeço;258;241;116;70;55;17;4;11;2;
11A010421: União das freguesias de Arouca e Burgo;390;364;149;116;99;26;14;11;1;
11A010422: União das freguesias de Cabreiros e Albergaria da Serra;121;119;56;33;30;2;1;1;0;
11A010423: União das freguesias de Canelas e Espiunca;211;200;83;66;52;12;6;5;0;
11A010424: União das freguesias de Covelo de Paivó e Janarde;106;105;42;27;37;1;0;1;0;
11A010419: Urrô;239;237;94;65;79;2;1;1;0;
11A010420: Várzea;49;44;22;12;10;5;2;3;0;
11A0107: Espinho;69;56;28;19;9;13;6;7;0;
11A010702: Espinho;- -;- -;- -;- -;- -;- -;- -;- -;- -;
11A010704: Paramos;6;6;2;3;1;0;0;0;0;
11A010705: Silvalde;15;14;8;5;1;1;0;1;0;
11A010706: União das freguesias de Anta e Guetim;49;37;19;11;7;12;6;6;0;
11A1304: Gondomar;1379;1215;607;361;248;164;53;108;3;
11A130412: Baguim do Monte (Rio Tinto);69;66;32;17;17;3;2;1;0;
11A130405: Lomba;50;48;24;11;13;2;1;1;0;
11A130408: Rio Tinto;143;127;59;42;26;16;9;6;1;
11A130413: União das freguesias de Fânzeres e São Pedro da Cova;207;184;90;62;32;24;14;10;0;
11A130414: União das freguesias de Foz do Sousa e Covelo;259;230;113;56;61;29;13;15;0;
11A130415: União das freguesias de Gondomar (São Cosme), Valbom e Jovim;374;309;160;102;47;66;11;54;0;
11A130416: União das freguesias de Melres e Medas;276;252;130;71;51;24;3;21;1;
11A1306: Maia;1016;870;348;282;241;146;90;52;4;
11A130601: Águas Santas;120;98;37;32;30;22;10;11;1;
11A130618: Castêlo da Maia;259;229;96;74;60;30;19;10;1;
11A130619: Cidade da Maia;110;98;42;37;18;13;8;4;0;
11A130603: Folgosa;146;113;42;35;36;34;25;8;1;
11A130608: Milheirós;35;30;11;11;8;6;3;2;0;
11A130609: Moreira;86;71;28;23;19;16;13;3;1;
11A130620: Nogueira e Silva Escura;86;77;33;21;23;9;4;5;0;
11A130617: Pedrouços;22;19;8;6;6;3;1;2;0;
11A130613: São Pedro Fins;88;78;29;24;24;11;3;7;0;
11A130616: Vila Nova da Telha;64;59;23;19;17;5;5;0;0;
11A1308: Matosinhos;742;649;260;198;192;92;43;44;5;
11A130811: União das freguesias de Custóias, Leça do Balio e Guifões;222;201;81;68;52;21;11;7;3;
11A130812: União das freguesias de Matosinhos e Leça da Palmeira;46;45;20;15;10;1;0;1;0;
11A130813: União das freguesias de Perafita, Lavra e Santa Cruz do Bispo;394;342;131;93;118;52;19;31;2;
11A130814: União das freguesias de São Mamede de Infesta e Senhora da Hora;79;61;27;21;13;18;13;5;0;
11A0113: Oliveira de Azeméis;1873;1710;788;538;385;162;85;69;8;
11A011301: Carregosa;153;143;64;58;21;10;4;6;0;
11A011302: Cesar;58;56;31;20;6;2;0;2;0;
11A011303: Fajões;148;138;67;45;27;10;6;3;1;
11A011304: Loureiro;336;312;143;93;76;24;15;5;3;
11A011305: Macieira de Sarnes;33;30;12;10;8;3;2;1;0;
11A011310: Ossela;196;183;85;53;45;13;1;12;1;
11A011315: São Martinho da Gândara;187;179;73;55;52;8;2;6;0;
11A011318: São Roque;38;34;18;10;6;4;0;4;0;
11A011320: União das freguesias de Nogueira do Cravo e Pindelo;129;118;54;39;25;12;5;6;0;
11A011321: União das freguesias de Oliveira de Azeméis, Santiago de Riba-Ul, Ul, Macinhata da Seixa e Madail;253;204;92;71;40;49;40;9;1;
11A011322: União das freguesias de Pinheiro da Bemposta, Travanca e Palmaz;236;222;111;58;53;13;3;10;1;
11A011319: Vila de Cucujães;106;91;40;27;25;15;8;6;0;
11A1310: Paredes;2104;1814;833;481;499;290;166;115;10;
11A131001: Aguiar de Sousa;114;104;48;30;27;10;2;8;0;
11A131002: Astromil;38;36;14;8;14;2;0;2;0;
11A131003: Baltar;111;94;49;24;21;17;8;9;1;
11A131004: Beire;183;170;68;55;48;13;9;3;1;
11A131008: Cete;56;44;19;10;15;12;7;5;0;
11A131009: Cristelo;37;25;10;8;7;12;6;5;0;
11A131010: Duas Igrejas;91;86;36;23;27;5;2;2;0;
11A131011: Gandra;136;129;51;27;51;7;4;3;0;
11A131013: Lordelo;66;59;21;14;24;8;5;3;0;
11A131014: Louredo;39;30;16;6;8;9;4;4;1;
11A131017: Parada de Todeia;52;34;17;9;9;18;13;5;0;
11A131025: Paredes;555;458;215;130;113;98;66;28;4;
11A131018: Rebordosa;134;115;54;23;38;19;9;10;0;
11A131019: Recarei;172;162;82;43;37;10;2;7;0;
11A131020: Sobreira;113;79;38;24;18;34;22;12;0;
11A131021: Sobrosa;57;51;26;13;13;5;3;3;0;
11A131022: Vandoma;69;65;35;17;13;4;1;3;0;
11A131024: Vilela;80;74;35;19;20;7;4;3;0;
11A1312: Porto;- -;- -;- -;- -;- -;- -;- -;- -;- -;
11A131202: Bonfim;- -;- -;- -;- -;- -;- -;- -;- -;- -;
11A131203: Campanhã;- -;- -;- -;- -;- -;- -;- -;- -;- -;
11A131210: Paranhos;- -;- -;- -;- -;- -;- -;- -;- -;- -;
11A131211: Ramalde;- -;- -;- -;- -;- -;- -;- -;- -;- -;
11A131216: União das freguesias de Aldoar, Foz do Douro e Nevogilde;- -;- -;- -;- -;- -;- -;- -;- -;- -;
11A131217: União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória;- -;- -;- -;- -;- -;- -;- -;- -;- -;
11A131218: União das freguesias de Lordelo do Ouro e Massarelos;- -;- -;- -;- -;- -;- -;- -;- -;- -;
11A1313: Póvoa de Varzim;2807;2592;1074;873;646;216;147;56;13;
11A131305: Balazar;264;222;82;67;74;41;31;9;2;
11A131307: Estela;690;664;263;222;180;26;15;10;0;
11A131308: Laundos;146;120;43;33;43;27;20;4;3;
11A131311: Rates;308;268;101;83;84;40;24;11;5;
11A131315: União das freguesias da Póvoa de Varzim, Beiriz e Argivai;157;122;51;38;33;35;31;3;0;
11A131314: União das freguesias de Aguçadoura e Navais;587;578;260;199;120;9;1;7;1;
11A131313: União das freguesias de Aver-o-Mar, Amorim e Terroso;655;618;274;231;112;38;25;12;1;
11A0109: Santa Maria da Feira;1512;1389;662;394;332;123;45;73;6;
11A010901: Argoncilhe;45;40;17;11;12;5;1;4;0;
11A010902: Arrifana;62;61;27;17;18;2;1;0;0;
11A010904: Escapães;21;16;9;4;4;5;1;4;0;
11A010907: Fiães;20;16;7;5;3;4;0;4;0;
11A010908: Fornos;21;21;10;5;6;0;0;0;0;
11A010913: Lourosa;8;6;4;2;0;2;2;0;0;
11A010914: Milheirós de Poiares;43;37;21;11;6;5;2;3;0;
11A010916: Mozelos;28;17;9;5;3;11;9;3;0;
11A010917: Nogueira da Regedoura;5;4;2;2;0;1;1;0;0;
11A010919: Paços de Brandão;19;17;6;7;4;2;2;0;0;
11A010921: Rio Meão;22;22;9;6;7;0;0;0;0;
11A010922: Romariz;137;123;54;36;33;14;3;11;0;
11A010924: Sanguedo;15;15;6;5;3;1;0;1;0;
11A010925: Santa Maria de Lamas;5;5;2;2;x;0;0;0;0;
11A010926: São João de Ver;49;45;20;12;12;4;2;2;0;
11A010918: São Paio de Oleiros;11;11;6;4;1;0;0;0;0;
11A010932: União das freguesias de Caldas de São Jorge e Pigeiros;59;55;26;17;12;4;0;4;0;
11A010933: União das freguesias de Canedo, Vale e Vila Maior;409;389;195;99;96;19;3;15;1;
11A010934: União das freguesias de Lobão, Gião, Louredo e Guisande;258;240;114;65;61;18;1;16;1;
11A010935: União das freguesias de Santa Maria da Feira, Travanca, Sanfins e Espargo;127;108;53;34;22;19;17;1;1;
11A010936: União de freguesias de São Miguel de Souto e Mosteirô;149;144;66;46;32;6;1;4;1;
11A1314: Santo Tirso;1512;1166;537;379;249;346;227;113;6;
11A131401: Agrela;32;27;13;7;7;5;2;3;0;
11A131402: Água Longa;83;74;28;24;22;10;6;4;0;
11A131405: Aves;74;41;21;13;6;33;27;6;0;
11A131413: Monte Córdova;215;200;87;74;38;15;8;6;1;
11A131430: Negrelos (São Tomé);56;35;18;11;6;21;9;12;0;
11A131416: Rebordões;36;23;12;5;5;13;10;3;0;
11A131418: Reguenga;88;71;27;21;23;17;10;6;0;
11A131419: Roriz;111;76;37;25;14;36;23;12;0;
11A131433: União das freguesias de Areias, Sequeiró, Lama e Palmeira;158;119;60;40;18;39;24;15;1;
11A131434: União das freguesias de Campo (São Martinho), São Salvador do Campo e Negrelos (São Mamede);87;63;37;16;9;24;15;8;0;
11A131435: União das freguesias de Carreira e Refojos de Riba de Ave;163;137;58;49;31;26;14;12;1;
11A131436: União das freguesias de Lamelas e Guimarei;94;84;40;26;18;10;2;7;0;
11A131437: União das freguesias de Santo Tirso, Couto (Santa Cristina e São Miguel) e Burgães;277;191;82;63;46;86;69;16;1;
11A131432: Vilarinho;38;27;16;5;7;11;9;2;0;
11A0116: São João da Madeira;- -;- -;- -;- -;- -;- -;- -;- -;- -;
11A011601: São João da Madeira;- -;- -;- -;- -;- -;- -;- -;- -;- -;
11A1318: Trofa;824;678;282;215;181;146;112;31;3;
11A131806: Covelas;115;99;42;32;24;17;13;3;1;
11A131808: Muro;57;49;20;15;13;8;6;2;0;
11A131809: União das freguesias de Alvarelhos e Guidões;127;113;50;42;21;14;10;4;0;
11A131810: União das freguesias de Bougado (São Martinho e Santiago);354;283;123;89;71;70;49;20;2;
11A131811: União das freguesias de Coronado (São Romão e São Mamede);172;135;47;37;51;37;34;3;1;
11A0119: Vale de Cambra;2538;2459;1078;818;564;79;20;54;5;
11A011901: Arões;744;740;308;250;183;4;0;2;1;
11A011903: Cepelos;268;263;120;93;50;5;0;5;0;
11A011905: Junqueira;316;313;126;98;89;3;0;2;1;
11A011906: Macieira de Cambra;361;336;155;116;65;25;6;19;1;
11A011907: Roge;296;282;123;92;67;14;8;5;0;
11A011902: São Pedro de Castelões;341;322;159;98;64;19;5;14;1;
11A011910: União das freguesias de Vila Chã, Codal e Vila Cova de Perrinho;212;203;86;70;47;9;1;7;0;
11A1315: Valongo;592;520;251;148;121;73;54;18;1;
11A131501: Alfena;146;115;52;38;26;31;22;8;0;
11A131503: Ermesinde;45;32;14;7;10;13;12;1;0;
11A131506: União das freguesias de Campo e Sobrado;311;292;142;82;68;19;13;6;0;
11A131505: Valongo;90;81;43;21;17;10;7;2;0;
11A1316: Vila do Conde;2199;1828;737;552;539;371;261;101;8;
11A131602: Árvore;62;55;25;15;15;7;6;1;0;
11A131603: Aveleda;61;58;26;17;15;3;1;1;0;
11A131604: Azurara;17;16;7;5;5;1;1;1;0;
11A131607: Fajozes;108;47;18;16;13;61;21;40;0;
11A131610: Gião;85;77;32;26;20;8;6;2;0;
11A131611: Guilhabreu;105;89;31;27;30;16;11;5;0;
11A131612: Junqueira;99;83;31;23;29;16;12;4;1;
11A131613: Labruge;113;101;41;31;29;12;9;3;1;
11A131614: Macieira da Maia;67;54;25;18;11;13;8;5;0;
